cv_scheme = classic, disease = allergy:
 wsld                                            0.05183379 0.0010047893 NA 0.04989943 0.05383888
 COSNet                                          0.06434538 0.0011749860 NA 0.06208046 0.06668704
 bagsvm                                          0.05529435 0.0010525944 NA 0.05326717 0.05739400
 rf                                              0.03973200 0.0008325094 NA 0.03813205 0.04139619
 svm                                             0.03633438 0.0007824758 NA 0.03483151 0.03789954

cv_scheme = representative, disease = cardiac arrhythmia:
 method                                                prob           SE df  asymp.LCL  asymp.UCL
 pr                                              0.07668292 0.0013426812 NA 0.07409237 0.07935628
 randomraw                                       0.03224736 0.0007276726 NA 0.03085124 0.03370447
 random                                          0.02577531 0.0006270263 NA 0.02457447 0.02703321
 EGAD                                            0.04170599 0.0008679349 NA 0.04003766 0.04344069
 association_score.datatypes.affected_pathway    0.02610299 0.0006322378 NA 0.02489204 0.02737120
 association_score.datatypes.animal_model        0.04437158 0.0009063140 NA 0.04262876 0.04618222
 association_score.datatypes.genetic_association 0.06336957 0.0011686000 NA 0.06111738 0.06569894
 association_score.datatypes.literature          0.20058142 0.0026744261 NA 0.19539091 0.20587454
 association_score.datatypes.rna_expression      0.04214203 0.0008742441 NA 0.04046146 0.04388921
 association_score.datatypes.somatic_mutation    0.02564127 0.0006248904 NA 0.02444457 0.02689493
 ppr                                             0.08765338 0.0014809694 NA 0.08479384 0.09059980
 raw                                             0.06220856 0.0011530689 NA 0.05998655 0.06450723
 gm                                              0.05101372 0.0010001144 NA 0.04908879 0.05300992
 mc                                              0.05281648 0.0010251584 NA 0.05084292 0.05486222
 z                                               0.05210665 0.0010153174 NA 0.05015219 0.05413292
 knn                                             0.05482162 0.0010528202 NA 0.05279434 0.05692207
 wsld                                            0.05359629 0.0010359402 NA 0.05160179 0.05566336
 COSNet                                          0.06650347 0.0012102326 NA 0.06417039 0.06891514
 bagsvm                                          0.05716743 0.0010849314 NA 0.05507778 0.05933138
 rf                                              0.04110084 0.0008591582 NA 0.03944955 0.04281817
 svm                                             0.03759075 0.0008077513 NA 0.03603923 0.03920635

cv_scheme = classic, disease = chronic obstructive pulmonary disease:
 method                                                prob           SE df  asymp.LCL  asymp.UCL
 pr                                              0.06844565 0.0012382941 NA 0.06605815 0.07091289
 randomraw                                       0.02863532 0.0006590781 NA 0.02737144 0.02995576
 random                                          0.02287108 0.0005659336 NA 0.02178774 0.02400695
 EGAD                                            0.03707507 0.0007897099 NA 0.03555795 0.03865432
 association_score.datatypes.affected_pathway    0.02316271 0.0005707438 NA 0.02207006 0.02430812
 association_score.datatypes.animal_model        0.03945687 0.0008256115 NA 0.03787014 0.04110724
 association_score.datatypes.genetic_association 0.05647494 0.0010726865 NA 0.05440894 0.05861454
 association_score.datatypes.literature          0.18165344 0.0025539749 NA 0.17670129 0.18671289
 association_score.datatypes.rna_expression      0.03746459 0.0007956072 NA 0.03593604 0.03905552
 association_score.datatypes.somatic_mutation    0.02275178 0.0005639626 NA 0.02167227 0.02388375
 ppr                                             0.07833764 0.0013707779 NA 0.07569277 0.08106683
 raw                                             0.05543278 0.0010579740 NA 0.05339532 0.05754325
 gm                                              0.04539825 0.0009136309 NA 0.04364083 0.04722295
 mc                                              0.04701240 0.0009371964 NA 0.04520927 0.04888377
 z                                               0.04637675 0.0009279331 NA 0.04459159 0.04822978
 knn                                             0.04880855 0.0009632563 NA 0.04695487 0.05073152
 wsld                                            0.04771084 0.0009473498 NA 0.04588801 0.04960231
 COSNet                                          0.05928946 0.0011121752 NA 0.05714682 0.06150720
 bagsvm                                          0.05091092 0.0009935491 NA 0.04899847 0.05289386
 rf                                              0.03653455 0.0007815091 NA 0.03503334 0.03809756
 svm                                             0.03340085 0.0007335458 NA 0.03199262 0.03486883

cv_scheme = block, disease = chronic obstructive pulmonary disease:
 method                                                prob           SE df  asymp.LCL  asymp.UCL
 pr                                              0.06810190 0.0012327451 NA 0.06572513 0.07055812
 randomraw                                       0.02848539 0.0006558111 NA 0.02722779 0.02979929
 random                                          0.02275062 0.0005630851 NA 0.02167275 0.02388079
 EGAD                                            0.03688263 0.0007858798 NA 0.03537289 0.03845424
 association_score.datatypes.affected_pathway    0.02304076 0.0005678733 NA 0.02195361 0.02418041
 association_score.datatypes.animal_model        0.03925257 0.0008216314 NA 0.03767351 0.04089500
 association_score.datatypes.genetic_association 0.05618769 0.0010677326 NA 0.05413125 0.05831743
 association_score.datatypes.literature          0.18085150 0.0025456521 NA 0.17591564 0.18589462
 association_score.datatypes.rna_expression      0.03727020 0.0007917523 NA 0.03574908 0.03885345
 association_score.datatypes.somatic_mutation    0.02263194 0.0005611231 NA 0.02155787 0.02375822
 ppr                                             0.07794837 0.0013647875 NA 0.07531510 0.08066567
 raw                                             0.05515051 0.0010530753 NA 0.05312252 0.05725124
 gm                                              0.04516464 0.0009092924 NA 0.04341558 0.04698070
 mc                                              0.04677089 0.0009327640 NA 0.04497631 0.04863343
 z                                               0.04613835 0.0009235375 NA 0.04436166 0.04798262
 knn                                             0.04855828 0.0009587212 NA 0.04671335 0.05047222
 wsld                                            0.04746591 0.0009428773 NA 0.04565172 0.04934848
 COSNet                                          0.05898878 0.0011070752 NA 0.05685599 0.06119638
 bagsvm                                          0.05065044 0.0009888961 NA 0.04874698 0.05262413
 rf                                              0.03634481 0.0007777135 NA 0.03485091 0.03790025
 svm                                             0.03322682 0.0007299543 NA 0.03182550 0.03468763

cv_scheme = representative, disease = chronic obstructive pulmonary disease:
 method                                                prob           SE df  asymp.LCL  asymp.UCL
 pr                                              0.07037651 0.0012693794 NA 0.06792885 0.07290546
 randomraw                                       0.02947866 0.0006774344 NA 0.02817952 0.03083580
 random                                          0.02354877 0.0005819452 NA 0.02243474 0.02471673
 EGAD                                            0.03815721 0.0008112167 NA 0.03659868 0.03977937
 association_score.datatypes.affected_pathway    0.02384884 0.0005868785 NA 0.02272524 0.02502657
 association_score.datatypes.animal_model        0.04060560 0.0008479559 NA 0.03897582 0.04230052
 association_score.datatypes.genetic_association 0.05808916 0.0011004633 NA 0.05596950 0.06028398
 association_score.datatypes.literature          0.18613976 0.0026001580 NA 0.18109726 0.19128987
 association_score.datatypes.rna_expression      0.03855764 0.0008172525 NA 0.03698741 0.04019175
 association_score.datatypes.somatic_mutation    0.02342603 0.0005799237 NA 0.02231591 0.02458998
 ppr                                             0.08052343 0.0014043106 NA 0.07781360 0.08331911
 raw                                             0.05701901 0.0010854438 NA 0.05492849 0.05918411
 gm                                              0.04671154 0.0009379776 NA 0.04490717 0.04858474
 mc                                              0.04837002 0.0009620666 NA 0.04651891 0.05029091
 z                                               0.04771694 0.0009525982 NA 0.04588419 0.04961907
 knn                                             0.05021531 0.0009886993 NA 0.04831253 0.05218892
 wsld                                            0.04908759 0.0009724440 NA 0.04721634 0.05102902
 COSNet                                          0.06097893 0.0011407656 NA 0.05878103 0.06325349
 bagsvm                                          0.05237493 0.0010196497 NA 0.05041210 0.05440981
 rf                                              0.03760153 0.0008028228 NA 0.03605928 0.03920706
 svm                                             0.03437957 0.0007537177 NA 0.03293253 0.03588783

cv_scheme = classic, disease = coronary heart disease:
 method                                                prob           SE df  asymp.LCL  asymp.UCL
 pr                                              0.05250109 0.0010424795 NA 0.05049502 0.05458227
 randomraw                                       0.02174815 0.0005313753 NA 0.02073070 0.02281438
 random                                          0.01734553 0.0004521543 NA 0.01648120 0.01825433
 EGAD                                            0.02821700 0.0006440155 NA 0.02698179 0.02950703
 association_score.datatypes.affected_pathway    0.01756797 0.0004562210 NA 0.01669579 0.01848486
 association_score.datatypes.animal_model        0.03004749 0.0006752605 NA 0.02875187 0.03139960
 association_score.datatypes.genetic_association 0.04318970 0.0008933834 NA 0.04147220 0.04497498
 association_score.datatypes.literature          0.14339638 0.0023176565 NA 0.13891349 0.14799908
 association_score.datatypes.rna_expression      0.02851620 0.0006491398 NA 0.02727109 0.02981642
 association_score.datatypes.somatic_mutation    0.01725454 0.0004504887 NA 0.01639344 0.01816004
 ppr                                             0.06023773 0.0011634042 NA 0.05799749 0.06255876
 raw                                             0.04238168 0.0008802486 NA 0.04068959 0.04414089
 gm                                              0.03462309 0.0007523577 NA 0.03317839 0.03612834
 mc                                              0.03586851 0.0007731150 NA 0.03438367 0.03741500
 z                                               0.03537795 0.0007649499 NA 0.03390890 0.03690821
 knn                                             0.03725555 0.0007961256 NA 0.03572620 0.03884773
 wsld                                            0.03640772 0.0007820734 NA 0.03490555 0.03797199
 COSNet                                          0.04537396 0.0009287273 NA 0.04358807 0.04722941
 bagsvm                                          0.03888063 0.0008229472 NA 0.03729940 0.04052607
 rf                                              0.02780189 0.0006368953 NA 0.02658046 0.02907778
 svm                                             0.02539747 0.0005953800 NA 0.02425630 0.02659088

cv_scheme = block, disease = coronary heart disease:
 method                                                prob           SE df  asymp.LCL  asymp.UCL
 pr                                              0.05223292 0.0010376078 NA 0.05023626 0.05430441
 randomraw                                       0.02163348 0.0005286968 NA 0.02062116 0.02269434
 random                                          0.01725366 0.0004498482 NA 0.01639375 0.01815784
 EGAD                                            0.02806919 0.0006408224 NA 0.02684013 0.02935285
 association_score.datatypes.affected_pathway    0.01747495 0.0004538957 NA 0.01660722 0.01838717
 association_score.datatypes.animal_model        0.02989039 0.0006719277 NA 0.02860119 0.03123584
 association_score.datatypes.genetic_association 0.04296694 0.0008891137 NA 0.04125767 0.04474371
 association_score.datatypes.literature          0.14273388 0.0023090898 NA 0.13826768 0.14731969
 association_score.datatypes.rna_expression      0.02836688 0.0006459236 NA 0.02712795 0.02966067
 association_score.datatypes.somatic_mutation    0.01716315 0.0004481906 NA 0.01630645 0.01806404
 ppr                                             0.05993255 0.0011580680 NA 0.05770261 0.06224297
 raw                                             0.04216290 0.0008760334 NA 0.04047894 0.04391371
 gm                                              0.03444292 0.0007486862 NA 0.03300529 0.03594084
 mc                                              0.03568211 0.0007693537 NA 0.03420450 0.03722108
 z                                               0.03519400 0.0007612238 NA 0.03373212 0.03671682
 knn                                             0.03706221 0.0007922655 NA 0.03554029 0.03864669
 wsld                                            0.03621861 0.0007782736 NA 0.03472376 0.03777530
 COSNet                                          0.04514047 0.0009243120 NA 0.04336309 0.04698712
 bagsvm                                          0.03867919 0.0008189727 NA 0.03710562 0.04031670
 rf                                              0.02765620 0.0006337341 NA 0.02644084 0.02892577
 svm                                             0.02526406 0.0005924069 NA 0.02412859 0.02645151

cv_scheme = representative, disease = coronary heart disease:
 method                                                prob           SE df  asymp.LCL  asymp.UCL
 pr                                              0.05400823 0.0010698036 NA 0.05194942 0.05614379
 randomraw                                       0.02239333 0.0005464326 NA 0.02134700 0.02348972
 random                                          0.01786249 0.0004651217 NA 0.01697334 0.01879732
 EGAD                                            0.02904839 0.0006619571 NA 0.02777870 0.03037429
 association_score.datatypes.affected_pathway    0.01809144 0.0004692970 NA 0.01719422 0.01903457
 association_score.datatypes.animal_model        0.03093110 0.0006939840 NA 0.02959948 0.03232062
 association_score.datatypes.genetic_association 0.04444207 0.0009173480 NA 0.04267838 0.04627512
 association_score.datatypes.literature          0.14710771 0.0023653598 NA 0.14253188 0.15180444
 association_score.datatypes.rna_expression      0.02935615 0.0006672101 NA 0.02807631 0.03069248
 association_score.datatypes.somatic_mutation    0.01776884 0.0004634116 NA 0.01688300 0.01870028
 ppr                                             0.06195244 0.0011933167 NA 0.05965441 0.06433294
 raw                                             0.04361169 0.0009039084 NA 0.04187401 0.04541806
 gm                                              0.03563631 0.0007729775 NA 0.03415193 0.03718272
 mc                                              0.03691679 0.0007942372 NA 0.03539129 0.03850542
 z                                               0.03641243 0.0007858748 NA 0.03490310 0.03798445
 knn                                             0.03834275 0.0008178007 NA 0.03677166 0.03997817
 wsld                                            0.03747114 0.0008034114 NA 0.03592789 0.03907799
 COSNet                                          0.04668658 0.0009535048 NA 0.04485292 0.04859140
 bagsvm                                          0.04001328 0.0008452612 NA 0.03838907 0.04170322
 rf                                              0.02862141 0.0006546575 NA 0.02736585 0.02993282
 svm                                             0.02614803 0.0006120887 NA 0.02497476 0.02737486

cv_scheme = classic, disease = drug dependence:
 method                                                prob           SE df  asymp.LCL  asymp.UCL
 pr                                              0.07777536 0.0013469639 NA 0.07517605 0.08045673
 randomraw                                       0.03272920 0.0007334199 NA 0.03132183 0.03419758
 random                                          0.02616306 0.0006326300 NA 0.02495131 0.02743201
 EGAD                                            0.04232298 0.0008736684 NA 0.04064335 0.04406884
 association_score.datatypes.affected_pathway    0.02649554 0.0006378526 NA 0.02527365 0.02777482
 association_score.datatypes.animal_model        0.04502616 0.0009120057 NA 0.04327209 0.04684785
 association_score.datatypes.genetic_association 0.06428555 0.0011736352 NA 0.06202324 0.06662452
 association_score.datatypes.literature          0.20305078 0.0026653561 NA 0.19787682 0.20832488
 association_score.datatypes.rna_expression      0.04276519 0.0008799717 NA 0.04107332 0.04452351
 association_score.datatypes.somatic_mutation    0.02602706 0.0006304894 NA 0.02481946 0.02729176
 ppr                                             0.08888706 0.0014844905 NA 0.08602016 0.09183990
 raw                                             0.06310889 0.0011581596 NA 0.06087665 0.06541727
 gm                                              0.05176097 0.0010056426 NA 0.04982505 0.05376785
 mc                                              0.05358865 0.0010306291 NA 0.05160420 0.05564493
 z                                               0.05286901 0.0010208114 NA 0.05090364 0.05490589
 knn                                             0.05562139 0.0010582206 NA 0.05358334 0.05773222
 wsld                                            0.05437921 0.0010413842 NA 0.05237386 0.05645676
 COSNet                                          0.06746149 0.0012151094 NA 0.06511856 0.06988241
 bagsvm                                          0.05799931 0.0010902419 NA 0.05589905 0.06017345
 rf                                              0.04170927 0.0008648991 NA 0.04004667 0.04343778
 svm                                             0.03814928 0.0008135185 NA 0.03658643 0.03977614

cv_scheme = block, disease = drug dependence:
 method                                                prob           SE df  asymp.LCL  asymp.UCL
 pr                                              0.07738864 0.0013410757 NA 0.07480074 0.08005834
 randomraw                                       0.03255856 0.0007298196 NA 0.03115811 0.03401975
 random                                          0.02602573 0.0006294700 NA 0.02482005 0.02728835
 EGAD                                            0.04210449 0.0008694851 NA 0.04043292 0.04384201
 association_score.datatypes.affected_pathway    0.02635651 0.0006346693 NA 0.02514073 0.02762942
 association_score.datatypes.animal_model        0.04479437 0.0009076691 NA 0.04304866 0.04660742
 association_score.datatypes.genetic_association 0.06396126 0.0011683232 NA 0.06170922 0.06628968
 association_score.datatypes.literature          0.20217772 0.0026573171 NA 0.19701953 0.20743608
 association_score.datatypes.rna_expression      0.04254452 0.0008757631 NA 0.04086076 0.04429445
 association_score.datatypes.somatic_mutation    0.02589042 0.0006273390 NA 0.02468887 0.02714882
 ppr                                             0.08845039 0.0014781867 NA 0.08559572 0.09139075
 raw                                             0.06279013 0.0011529018 NA 0.06056806 0.06508807
 gm                                              0.05149638 0.0010009427 NA 0.04956954 0.05349391
 mc                                              0.05331524 0.0010258348 NA 0.05134005 0.05536199
 z                                               0.05259908 0.0010160541 NA 0.05064288 0.05462648
 knn                                             0.05533821 0.0010533236 NA 0.05330962 0.05743931
 wsld                                            0.05410200 0.0010365498 NA 0.05210599 0.05616993
 COSNet                                          0.06712232 0.0012096544 NA 0.06478995 0.06953242
 bagsvm                                          0.05770477 0.0010852272 NA 0.05561420 0.05986895
 rf                                              0.04149382 0.0008607512 NA 0.03983920 0.04321406
 svm                                             0.03795149 0.0008095810 NA 0.03639621 0.03957049

cv_scheme = representative, disease = drug dependence:
 method                                                prob           SE df  asymp.LCL  asymp.UCL
 pr                                              0.07994682 0.0013799260 NA 0.07728365 0.08269354
 randomraw                                       0.03368893 0.0007536430 NA 0.03224267 0.03519771
 random                                          0.02693562 0.0006503882 NA 0.02568979 0.02824011
 EGAD                                            0.04355137 0.0008971491 NA 0.04182648 0.04534402
 association_score.datatypes.affected_pathway    0.02727763 0.0006557411 NA 0.02602141 0.02859272
 association_score.datatypes.animal_model        0.04632920 0.0009363419 NA 0.04452820 0.04819937
 association_score.datatypes.genetic_association 0.06610738 0.0012034023 NA 0.06378749 0.06850546
 association_score.datatypes.literature          0.20793128 0.0027098696 NA 0.20267005 0.21329256
 association_score.datatypes.rna_expression      0.04400582 0.0009035942 NA 0.04226841 0.04581122
 association_score.datatypes.somatic_mutation    0.02679570 0.0006481942 NA 0.02555413 0.02809586
 ppr                                             0.09133803 0.0015197489 NA 0.08840274 0.09436069
 raw                                             0.06489968 0.0011876255 NA 0.06261046 0.06726660
 gm                                              0.05324806 0.0010320048 NA 0.05126124 0.05530738
 mc                                              0.05512519 0.0010575165 NA 0.05308881 0.05723495
 z                                               0.05438611 0.0010474932 NA 0.05236921 0.05647606
 knn                                             0.05721269 0.0010856804 NA 0.05512159 0.05937813
 wsld                                            0.05593708 0.0010684957 NA 0.05387937 0.05806855
 COSNet                                          0.06936665 0.0012456709 NA 0.06696459 0.07184824
 bagsvm                                          0.05965435 0.0011183559 NA 0.05749976 0.06188437
 rf                                              0.04292064 0.0008881820 NA 0.04121317 0.04469556
 svm                                             0.03926150 0.0008356266 NA 0.03765607 0.04093246

cv_scheme = classic, disease = hypertension:
 method                                                prob           SE df  asymp.LCL  asymp.UCL
 pr                                              0.09345260 0.0015213497 NA 0.09051318 0.09647736
 randomraw                                       0.03971750 0.0008580612 NA 0.03806945 0.04143383
 random                                          0.03179546 0.0007451531 NA 0.03036698 0.03328882
 EGAD                                            0.05125120 0.0010131447 NA 0.04930147 0.05327371
 association_score.datatypes.affected_pathway    0.03219714 0.0007510357 NA 0.03075723 0.03370212
 association_score.datatypes.animal_model        0.05449217 0.0010551553 NA 0.05246070 0.05659760
 association_score.datatypes.genetic_association 0.07747206 0.0013378024 NA 0.07489033 0.08013509
 association_score.datatypes.literature          0.23747741 0.0028176231 NA 0.23199925 0.24304398
 association_score.datatypes.rna_expression      0.05178164 0.0010200629 NA 0.04981846 0.05381781
 association_score.datatypes.somatic_mutation    0.03163112 0.0007427409 NA 0.03020733 0.03311972
 ppr                                             0.10654533 0.0016649402 NA 0.10332584 0.10985284
 raw                                             0.07607366 0.0013212734 NA 0.07352413 0.07870410
 gm                                              0.06255013 0.0011571113 NA 0.06032024 0.06485676
 mc                                              0.06473276 0.0011841648 NA 0.06245021 0.06709277
 z                                               0.06387358 0.0011735425 NA 0.06161170 0.06621263
 knn                                             0.06715823 0.0012139657 NA 0.06481766 0.06957703
 wsld                                            0.06567632 0.0011957903 NA 0.06337113 0.06805926
 COSNet                                          0.08124290 0.0013819849 NA 0.07857509 0.08399303
 bagsvm                                          0.06999282 0.0012484555 NA 0.06758510 0.07247966
 rf                                              0.05051485 0.0010035127 NA 0.04858386 0.05251835
 svm                                             0.04623955 0.0009469071 NA 0.04441869 0.04813130

cv_scheme = block, disease = hypertension:
 method                                                prob           SE df  asymp.LCL  asymp.UCL
 pr                                              0.09299580 0.0015149745 NA 0.09006874 0.09600794
 randomraw                                       0.03951191 0.0008539176 NA 0.03787184 0.04121997
 random                                          0.03162952 0.0007414786 NA 0.03020810 0.03311554
 EGAD                                            0.05098907 0.0010083976 NA 0.04904851 0.05300213
 association_score.datatypes.affected_pathway    0.03202918 0.0007473361 NA 0.03059637 0.03352676
 association_score.datatypes.animal_model        0.05421442 0.0010502531 NA 0.05219242 0.05631010
 association_score.datatypes.genetic_association 0.07708673 0.0013319512 NA 0.07451633 0.07973816
 association_score.datatypes.literature          0.23650025 0.0028102170 NA 0.23103667 0.24205237
 association_score.datatypes.rna_expression      0.05151695 0.0010152900 NA 0.04956298 0.05354362
 association_score.datatypes.somatic_mutation    0.03146601 0.0007390767 NA 0.03004927 0.03294729
 ppr                                             0.10603201 0.0016582088 NA 0.10282561 0.10932621
 raw                                             0.07569471 0.0013154731 NA 0.07315641 0.07831365
 gm                                              0.06223401 0.0011518475 NA 0.06001429 0.06453018
 mc                                              0.06440637 0.0011788088 NA 0.06213417 0.06675574
 z                                               0.06355122 0.0011682225 NA 0.06129963 0.06587971
 knn                                             0.06682048 0.0012085097 NA 0.06449046 0.06922844
 wsld                                            0.06534550 0.0011903950 NA 0.06305075 0.06771773
 COSNet                                          0.08084046 0.0013760007 NA 0.07818425 0.08357873
 bagsvm                                          0.06964188 0.0012428861 NA 0.06724493 0.07211766
 rf                                              0.05025629 0.0009988018 NA 0.04833440 0.05225041
 svm                                             0.04600182 0.0009424119 NA 0.04418962 0.04788461

cv_scheme = representative, disease = hypertension:
 method                                                prob           SE df  asymp.LCL  asymp.UCL
 pr                                              0.09601620 0.0015569947 NA 0.09300759 0.09911150
 randomraw                                       0.04087350 0.0008813243 NA 0.03918065 0.04263624
 random                                          0.03272873 0.0007657942 NA 0.03126060 0.03426337
 EGAD                                            0.05272445 0.0010397721 NA 0.05072333 0.05479996
 association_score.datatypes.affected_pathway    0.03314180 0.0007718170 NA 0.03166196 0.03468834
 association_score.datatypes.animal_model        0.05605308 0.0010826463 NA 0.05396853 0.05821320
 association_score.datatypes.genetic_association 0.07963579 0.0013705581 NA 0.07699059 0.08236376
 association_score.datatypes.literature          0.24293315 0.0028584775 NA 0.23737460 0.24857944
 association_score.datatypes.rna_expression      0.05326929 0.0010468340 NA 0.05125443 0.05535873
 association_score.datatypes.somatic_mutation    0.03255973 0.0007633244 NA 0.03109641 0.03408950
 ppr                                             0.10942473 0.0017025371 NA 0.10613218 0.11280654
 raw                                             0.07820164 0.0013537480 NA 0.07558920 0.08089647
 gm                                              0.06432616 0.0011866119 NA 0.06203923 0.06669140
 mc                                              0.06656636 0.0012141780 NA 0.06422576 0.06898598
 z                                               0.06568455 0.0012033555 NA 0.06336502 0.06808282
 knn                                             0.06905546 0.0012445333 NA 0.06665574 0.07153494
 wsld                                            0.06753471 0.0012260211 NA 0.06517105 0.06997769
 COSNet                                          0.08350241 0.0014154753 NA 0.08076969 0.08631891
 bagsvm                                          0.07196395 0.0012796514 NA 0.06949585 0.07451270
 rf                                              0.05196810 0.0010299393 NA 0.04998611 0.05402420
 svm                                             0.04757597 0.0009721315 NA 0.04570646 0.04951797

cv_scheme = classic, disease = multiple sclerosis:
 method                                                prob           SE df  asymp.LCL  asymp.UCL
 pr                                              0.05447225 0.0010674733 NA 0.05241751 0.05660272
 randomraw                                       0.02259222 0.0005472300 NA 0.02154417 0.02369001
 random                                          0.01802187 0.0004662221 NA 0.01713047 0.01895876
 EGAD                                            0.02930460 0.0006622127 NA 0.02803420 0.03063077
 association_score.datatypes.affected_pathway    0.01825283 0.0004703837 NA 0.01735339 0.01919798
 association_score.datatypes.animal_model        0.03120338 0.0006940708 NA 0.02987136 0.03259282
 association_score.datatypes.genetic_association 0.04482780 0.0009160828 NA 0.04306619 0.04665795
 association_score.datatypes.literature          0.14824626 0.0023505503 NA 0.14369815 0.15291263
 association_score.datatypes.rna_expression      0.02961499 0.0006674385 NA 0.02833448 0.03095154
 association_score.datatypes.somatic_mutation    0.01792741 0.0004645175 NA 0.01703931 0.01886091
 ppr                                             0.06248021 0.0011900529 NA 0.06018798 0.06485370
 raw                                             0.04399054 0.0009027321 NA 0.04225478 0.04579420
 gm                                              0.03594848 0.0007726186 NA 0.03446450 0.03749387
 mc                                              0.03723975 0.0007937519 NA 0.03571488 0.03882710
 z                                               0.03673114 0.0007854396 NA 0.03522236 0.03830199
 knn                                             0.03867768 0.0008171723 NA 0.03710749 0.04031152
 wsld                                            0.03779875 0.0008028707 NA 0.03625624 0.03940421
 COSNet                                          0.04709083 0.0009519964 NA 0.04525970 0.04899224
 bagsvm                                          0.04036219 0.0008444623 NA 0.03873920 0.04205020
 rf                                              0.02887398 0.0006549506 NA 0.02761761 0.03018572
 svm                                             0.02637936 0.0006125920 NA 0.02520492 0.02760697

cv_scheme = block, disease = multiple sclerosis:
 method                                                prob           SE df  asymp.LCL  asymp.UCL
 pr                                              0.05419459 0.0010625106 NA 0.05214943 0.05631519
 randomraw                                       0.02247320 0.0005444773 NA 0.02143044 0.02356548
 random                                          0.01792649 0.0004638482 NA 0.01703964 0.01885861
 EGAD                                            0.02915128 0.0006589383 NA 0.02788716 0.03047090
 association_score.datatypes.affected_pathway    0.01815625 0.0004679902 NA 0.01726138 0.01909660
 association_score.datatypes.animal_model        0.03104044 0.0006906552 NA 0.02971498 0.03242305
 association_score.datatypes.genetic_association 0.04459698 0.0009117231 NA 0.04284378 0.04641845
 association_score.datatypes.literature          0.14756522 0.0023419930 NA 0.14303378 0.15221472
 association_score.datatypes.rna_expression      0.02946009 0.0006641409 NA 0.02818592 0.03079005
 association_score.datatypes.somatic_mutation    0.01783251 0.0004621517 NA 0.01694894 0.01876127
 ppr                                             0.06216442 0.0011846268 NA 0.05988268 0.06452713
 raw                                             0.04376384 0.0008984272 NA 0.04203637 0.04555892
 gm                                              0.03576167 0.0007688610 NA 0.03428493 0.03729957
 mc                                              0.03704648 0.0007899037 NA 0.03552903 0.03862616
 z                                               0.03654042 0.0007816269 NA 0.03503897 0.03810366
 knn                                             0.03847725 0.0008132245 NA 0.03691467 0.04010322
 wsld                                            0.03760270 0.0007989837 NA 0.03606768 0.03920040
 COSNet                                          0.04684893 0.0009474906 NA 0.04502649 0.04874137
 bagsvm                                          0.04015340 0.0008403994 NA 0.03853823 0.04183331
 rf                                              0.02872284 0.0006517086 NA 0.02747270 0.03002810
 svm                                             0.02624092 0.0006095405 NA 0.02507234 0.02746243

cv_scheme = representative, disease = multiple sclerosis:
 method                                                prob           SE df  asymp.LCL  asymp.UCL
 pr                                              0.05603262 0.0010953040 NA 0.05392415 0.05821847
 randomraw                                       0.02326185 0.0005627032 NA 0.02218412 0.02439062
 random                                          0.01855861 0.0004795703 NA 0.01764165 0.01952228
 EGAD                                            0.03016705 0.0006806092 NA 0.02886128 0.03152998
 association_score.datatypes.affected_pathway    0.01879631 0.0004838424 NA 0.01787110 0.01976847
 association_score.datatypes.animal_model        0.03211986 0.0007132580 NA 0.03075093 0.03354762
 association_score.datatypes.genetic_association 0.04612538 0.0009405493 NA 0.04431660 0.04800428
 association_score.datatypes.literature          0.15206084 0.0023981808 NA 0.14741987 0.15682103
 association_score.datatypes.rna_expression      0.03048629 0.0006859653 NA 0.02917015 0.03185985
 association_score.datatypes.somatic_mutation    0.01846138 0.0004778204 NA 0.01754781 0.01942158
 ppr                                             0.06425439 0.0012204638 NA 0.06190339 0.06668833
 raw                                             0.04526504 0.0009268927 NA 0.04348270 0.04711684
 gm                                              0.03699900 0.0007937201 NA 0.03547440 0.03858650
 mc                                              0.03832650 0.0008153597 NA 0.03676003 0.03995696
 z                                               0.03780363 0.0008068487 NA 0.03625363 0.03941720
 knn                                             0.03980466 0.0008393370 NA 0.03819179 0.04148271
 wsld                                            0.03890116 0.0008246959 NA 0.03731662 0.04055015
 COSNet                                          0.04845060 0.0009772784 NA 0.04657071 0.05040237
 bagsvm                                          0.04153613 0.0008672701 NA 0.03986920 0.04326962
 rf                                              0.02972413 0.0006731656 NA 0.02843276 0.03107228
 svm                                             0.02715812 0.0006297402 NA 0.02595074 0.02842003

cv_scheme = classic, disease = obesity:
 method                                                prob           SE df  asymp.LCL  asymp.UCL
 pr                                              0.06133578 0.0011526936 NA 0.05911505 0.06363428
 randomraw                                       0.02554738 0.0006022686 NA 0.02439314 0.02675474
 random                                          0.02039169 0.0005151891 NA 0.01940604 0.02142630
 EGAD                                            0.03310804 0.0007251378 NA 0.03171588 0.03455912
 association_score.datatypes.affected_pathway    0.02065237 0.0005196742 NA 0.01965804 0.02169589
 association_score.datatypes.animal_model        0.03524431 0.0007590454 NA 0.03378649 0.03676265
 association_score.datatypes.genetic_association 0.05054108 0.0009938921 NA 0.04862825 0.05252500
 association_score.datatypes.literature          0.16486516 0.0024565713 NA 0.16010663 0.16973655
 association_score.datatypes.rna_expression      0.03345732 0.0007307036 NA 0.03205439 0.03491945
 association_score.datatypes.somatic_mutation    0.02028505 0.0005133516 NA 0.01930297 0.02131602
