cv_scheme = classic, disease = allergy:
 association_score.datatypes.animal_model        0.5110971 0.002612130 NA 0.5059764 0.5162154
 association_score.datatypes.genetic_association 0.5243478 0.002608194 NA 0.5192334 0.5294570
 association_score.datatypes.literature          0.7031131 0.002270638 NA 0.6986436 0.7075441
 association_score.datatypes.rna_expression      0.5180102 0.002610438 NA 0.5128921 0.5231245
 association_score.datatypes.somatic_mutation    0.5010844 0.002613187 NA 0.4959627 0.5062059
 ppr                                             0.7830647 0.001943879 NA 0.7792306 0.7868505
 raw                                             0.8137429 0.001787770 NA 0.8102135 0.8172214
 gm                                              0.5293461 0.002605958 NA 0.5242356 0.5344504
 mc                                              0.8383827 0.001649156 NA 0.8351243 0.8415890
 z                                               0.8252876 0.001724339 NA 0.8218822 0.8286415
 knn                                             0.8123625 0.001795179 NA 0.8088187 0.8158557
 wsld                                            0.8102288 0.001806559 NA 0.8066627 0.8137443
 COSNet                                          0.5616892 0.002581536 NA 0.5566232 0.5667423
 bagsvm                                          0.8287822 0.001704617 NA 0.8254153 0.8320973
 rf                                              0.7802173 0.001957476 NA 0.7763567 0.7840298
 svm                                             0.7227628 0.002200723 NA 0.7184289 0.7270554

cv_scheme = classic, disease = chronic obstructive pulmonary disease:
 method                                               prob          SE df asymp.LCL asymp.UCL
 pr                                              0.6446096 0.002424494 NA 0.6398436 0.6493472
 randomraw                                       0.5733426 0.002553868 NA 0.5683298 0.5783404
 random                                          0.5062689 0.002599442 NA 0.5011737 0.5113629
 EGAD                                            0.6246150 0.002469254 NA 0.6197631 0.6294421
 association_score.datatypes.affected_pathway    0.5074613 0.002599274 NA 0.5023662 0.5125548
 association_score.datatypes.animal_model        0.5172336 0.002597024 NA 0.5121419 0.5223217
 association_score.datatypes.genetic_association 0.5304707 0.002591486 NA 0.5253885 0.5355466
 association_score.datatypes.literature          0.7082154 0.002237699 NA 0.7038103 0.7125818
 association_score.datatypes.rna_expression      0.5241406 0.002594492 NA 0.5190532 0.5292231
 association_score.datatypes.somatic_mutation    0.5072254 0.002599309 NA 0.5021303 0.5123190
 ppr                                             0.7872088 0.001909119 NA 0.7834430 0.7909266
 raw                                             0.8174375 0.001753608 NA 0.8139754 0.8208495
 gm                                              0.5354617 0.002588655 NA 0.5303845 0.5405315
 mc                                              0.8416837 0.001616082 NA 0.8384905 0.8448255
 z                                               0.8288015 0.001690616 NA 0.8254624 0.8320896
 knn                                             0.8160784 0.001760973 NA 0.8126019 0.8195048
 wsld                                            0.8139773 0.001772288 NA 0.8104786 0.8174259
 COSNet                                          0.5677277 0.002560508 NA 0.5627024 0.5727391
 bagsvm                                          0.8322400 0.001671051 NA 0.8289392 0.8354897
 rf                                              0.7844008 0.001922701 NA 0.7806085 0.7881453
 svm                                             0.7276582 0.002166930 NA 0.7233905 0.7318846

cv_scheme = block, disease = chronic obstructive pulmonary disease:
 method                                               prob          SE df asymp.LCL asymp.UCL
 pr                                              0.5760001 0.002578271 NA 0.5709390 0.5810453
 randomraw                                       0.5016121 0.002606036 NA 0.4965044 0.5067195
 random                                          0.4343865 0.002553642 NA 0.4293883 0.4393980
 EGAD                                            0.5548113 0.002595379 NA 0.5497189 0.5598922
 association_score.datatypes.affected_pathway    0.4355589 0.002555185 NA 0.4305575 0.4405733
 association_score.datatypes.animal_model        0.4451981 0.002567028 NA 0.4401726 0.4502348
 association_score.datatypes.genetic_association 0.4583419 0.002580740 NA 0.4532882 0.4634042
 association_score.datatypes.literature          0.6451251 0.002471082 NA 0.6402671 0.6499533
 association_score.datatypes.rna_expression      0.4520439 0.002574520 NA 0.4470030 0.4570946
 association_score.datatypes.somatic_mutation    0.4353268 0.002554882 NA 0.4303261 0.4403407
 ppr                                             0.7348028 0.002212247 NA 0.7304443 0.7391160
 raw                                             0.7703040 0.002070772 NA 0.7662202 0.7743375
 gm                                              0.4633239 0.002585203 NA 0.4582610 0.4683945
 mc                                              0.7992728 0.001937895 NA 0.7954477 0.8030442
 z                                               0.7838259 0.002010754 NA 0.7798589 0.7877409
 knn                                             0.7686933 0.002077692 NA 0.7645960 0.7727404
 wsld                                            0.7662059 0.002088283 NA 0.7620881 0.7702739
 COSNet                                          0.4958833 0.002604435 NA 0.4907793 0.5009881
 bagsvm                                          0.7879367 0.001991818 NA 0.7840066 0.7918144
 rf                                              0.7315391 0.002224111 NA 0.7271576 0.7358758
 svm                                             0.6667940 0.002421115 NA 0.6620319 0.6715223

cv_scheme = representative, disease = chronic obstructive pulmonary disease:
 method                                               prob          SE df asymp.LCL asymp.UCL
 pr                                              0.6168358 0.002498283 NA 0.6119276 0.6217203
 randomraw                                       0.5439397 0.002587707 NA 0.5388635 0.5490068
 random                                          0.4764645 0.002592972 NA 0.4713850 0.4815489
 EGAD                                            0.5962573 0.002532375 NA 0.5912843 0.6012107
 association_score.datatypes.affected_pathway    0.4776545 0.002593523 NA 0.4725738 0.4827399
 association_score.datatypes.animal_model        0.4874209 0.002597171 NA 0.4823320 0.4925124
 association_score.datatypes.genetic_association 0.5006863 0.002599634 NA 0.4955912 0.5057813
 association_score.datatypes.literature          0.6829677 0.002341108 NA 0.6783615 0.6875383
 association_score.datatypes.rna_expression      0.4943375 0.002598814 NA 0.4892447 0.4994315
 association_score.datatypes.somatic_mutation    0.4774191 0.002593416 NA 0.4723386 0.4825042
 ppr                                             0.7665431 0.002036002 NA 0.7625289 0.7705098
 raw                                             0.7989578 0.001884129 NA 0.7952396 0.8026253
 gm                                              0.5056989 0.002599817 NA 0.5006029 0.5107937
 mc                                              0.8251332 0.001746858 NA 0.8216830 0.8285307
 z                                               0.8112064 0.001821573 NA 0.8076102 0.8147507
 knn                                             0.7974952 0.001891406 NA 0.7937628 0.8011770
 wsld                                            0.7952350 0.001902571 NA 0.7914808 0.7989388
 COSNet                                          0.5382495 0.002591022 NA 0.5331674 0.5433237
 bagsvm                                          0.8149194 0.001802032 NA 0.8113614 0.8184253
 rf                                              0.7635443 0.002049076 NA 0.7595047 0.7675368
 svm                                             0.7033882 0.002277715 NA 0.6989047 0.7078330

cv_scheme = classic, disease = coronary heart disease:
 method                                               prob          SE df asymp.LCL asymp.UCL
 pr                                              0.6212381 0.002476731 NA 0.6163718 0.6260802
 randomraw                                       0.5485666 0.002571911 NA 0.5435209 0.5536023
 random                                          0.4811229 0.002583322 NA 0.4760618 0.4861879
 EGAD                                            0.6007431 0.002512318 NA 0.5958090 0.6056568
 association_score.datatypes.affected_pathway    0.4823139 0.002583761 NA 0.4772518 0.4873796
 association_score.datatypes.animal_model        0.4920858 0.002586493 NA 0.4870173 0.4971558
 association_score.datatypes.genetic_association 0.5053530 0.002587722 NA 0.5002808 0.5104241
 association_score.datatypes.literature          0.6869957 0.002315690 NA 0.6824393 0.6915164
 association_score.datatypes.rna_expression      0.4990041 0.002587490 NA 0.4939330 0.5040754
 association_score.datatypes.somatic_mutation    0.4820783 0.002583675 NA 0.4770164 0.4871438
 ppr                                             0.7698671 0.002008405 NA 0.7659071 0.7737799
 raw                                             0.8019395 0.001856727 NA 0.7982752 0.8055535
 gm                                              0.5103646 0.002587443 NA 0.5052924 0.5154346
 mc                                              0.8278104 0.001720115 NA 0.8244129 0.8311557
 z                                               0.8140487 0.001794420 NA 0.8105060 0.8175401
 knn                                             0.8004932 0.001863980 NA 0.7968147 0.8041214
 wsld                                            0.7982580 0.001875112 NA 0.7945578 0.8019082
 COSNet                                          0.5428856 0.002575722 NA 0.5378331 0.5479294
 bagsvm                                          0.8177184 0.001774975 NA 0.8142137 0.8211715
 rf                                              0.7668980 0.002021493 NA 0.7629126 0.7708366
 svm                                             0.7072681 0.002251450 NA 0.7028359 0.7116613

cv_scheme = block, disease = coronary heart disease:
 method                                               prob          SE df asymp.LCL asymp.UCL
 pr                                              0.5512576 0.002598079 NA 0.5461603 0.5563442
 randomraw                                       0.4764742 0.002587517 NA 0.4714054 0.4815479
 random                                          0.4098471 0.002502292 NA 0.4049518 0.4147603
 EGAD                                            0.5298417 0.002604268 NA 0.5247344 0.5349426
 association_score.datatypes.affected_pathway    0.4110014 0.002504377 NA 0.4061019 0.4159185
 association_score.datatypes.animal_model        0.4205020 0.002520720 NA 0.4155696 0.4254503
 association_score.datatypes.genetic_association 0.4334864 0.002540705 NA 0.4285136 0.4384726
 association_score.datatypes.literature          0.6217676 0.002525061 NA 0.6168061 0.6267038
 association_score.datatypes.rna_expression      0.4272605 0.002531461 NA 0.4223064 0.4322292
 association_score.datatypes.somatic_mutation    0.4107729 0.002503966 NA 0.4058742 0.4156893
 ppr                                             0.7147379 0.002302776 NA 0.7102032 0.7192297
 raw                                             0.7520186 0.002171696 NA 0.7477377 0.7562505
 gm                                              0.4384169 0.002547583 NA 0.4334301 0.4434162
 mc                                              0.7826428 0.002044956 NA 0.7786081 0.7866242
 z                                               0.7662904 0.002114830 NA 0.7621199 0.7704098
 knn                                             0.7503212 0.002178208 NA 0.7460277 0.7545660
 wsld                                            0.7477011 0.002188158 NA 0.7433883 0.7519656
 COSNet                                          0.4707613 0.002583008 NA 0.4657018 0.4758267
 bagsvm                                          0.7706371 0.002096755 NA 0.7665017 0.7747207
 rf                                              0.7113242 0.002313547 NA 0.7067687 0.7158375
 svm                                             0.6440759 0.002484973 NA 0.6391906 0.6489313

cv_scheme = representative, disease = coronary heart disease:
 method                                               prob          SE df asymp.LCL asymp.UCL
 pr                                              0.5927917 0.002538003 NA 0.5878079 0.5977564
 randomraw                                       0.5188890 0.002590859 NA 0.5138093 0.5239649
 random                                          0.4514453 0.002561840 NA 0.4464293 0.4564712
 EGAD                                            0.5718183 0.002562030 NA 0.5667895 0.5768322
 association_score.datatypes.affected_pathway    0.4526269 0.002562981 NA 0.4476085 0.4576549
 association_score.datatypes.animal_model        0.4623344 0.002571507 NA 0.4572984 0.4673781
 association_score.datatypes.genetic_association 0.4755505 0.002580663 NA 0.4704952 0.4806109
 association_score.datatypes.literature          0.6607913 0.002410447 NA 0.6560510 0.6654996
 association_score.datatypes.rna_expression      0.4692209 0.002576631 NA 0.4641741 0.4742740
 association_score.datatypes.somatic_mutation    0.4523930 0.002562757 NA 0.4473751 0.4574206
 ppr                                             0.7480562 0.002132950 NA 0.7438528 0.7522137
 raw                                             0.7823088 0.001987460 NA 0.7783883 0.7861790
 gm                                              0.4805537 0.002583392 NA 0.4754925 0.4856188
 mc                                              0.8101368 0.001853069 NA 0.8064782 0.8137422
 z                                               0.7953118 0.001926525 NA 0.7915101 0.7990619
 knn                                             0.7807583 0.001994512 NA 0.7768241 0.7846424
 wsld                                            0.7783633 0.002005318 NA 0.7744080 0.7822687
 COSNet                                          0.5131660 0.002591254 NA 0.5080861 0.5182432
 bagsvm                                          0.7992601 0.001907382 NA 0.7954957 0.8029725
 rf                                              0.7448990 0.002145292 NA 0.7406716 0.7490809
 svm                                             0.6819752 0.002355024 NA 0.6773416 0.6865729

cv_scheme = classic, disease = drug dependence:
 method                                               prob          SE df asymp.LCL asymp.UCL
 pr                                              0.6857421 0.002310060 NA 0.6811969 0.6902520
 randomraw                                       0.6178333 0.002496084 NA 0.6129293 0.6227134
 random                                          0.5522923 0.002602449 NA 0.5471862 0.5573873
 EGAD                                            0.6668657 0.002369567 NA 0.6622054 0.6714937
 association_score.datatypes.affected_pathway    0.5534715 0.002601167 NA 0.5483678 0.5585639
 association_score.datatypes.animal_model        0.5631168 0.002589810 NA 0.5580344 0.5681860
 association_score.datatypes.genetic_association 0.5761269 0.002572043 NA 0.5710780 0.5811599
 association_score.datatypes.literature          0.7448996 0.002084147 NA 0.7407933 0.7489629
 association_score.datatypes.rna_expression      0.5699133 0.002580880 NA 0.5648477 0.5749642
 association_score.datatypes.somatic_mutation    0.5532382 0.002601422 NA 0.5481341 0.5583311
 ppr                                             0.8165344 0.001728212 NA 0.8131229 0.8198974
 raw                                             0.8434258 0.001569999 NA 0.8403240 0.8464784
 gm                                              0.5810159 0.002564638 NA 0.5759810 0.5860339
 mc                                              0.8647913 0.001433959 NA 0.8619561 0.8675773
 z                                               0.8534620 0.001507277 NA 0.8504831 0.8563916
 knn                                             0.8422228 0.001577380 NA 0.8391065 0.8452898
 wsld                                            0.8403619 0.001588741 NA 0.8372234 0.8434512
 COSNet                                          0.6124081 0.002507607 NA 0.6074820 0.6173113
 bagsvm                                          0.8564910 0.001487940 NA 0.8535500 0.8593827
 rf                                              0.8140219 0.001742283 NA 0.8105829 0.8174126
 svm                                             0.7627170 0.002004213 NA 0.7587664 0.7666227

cv_scheme = block, disease = drug dependence:
 method                                               prob          SE df asymp.LCL asymp.UCL
 pr                                              0.6203971 0.002517015 NA 0.6154516 0.6253178
 randomraw                                       0.5476817 0.002613479 NA 0.5425545 0.5527988
 random                                          0.4802311 0.002624183 NA 0.4750901 0.4853763
 EGAD                                            0.5998858 0.002553184 NA 0.5948714 0.6048794
 association_score.datatypes.affected_pathway    0.4814219 0.002624649 NA 0.4762799 0.4865679
 association_score.datatypes.animal_model        0.4911928 0.002627589 NA 0.4860440 0.4963436
 association_score.datatypes.genetic_association 0.5044599 0.002629041 NA 0.4993068 0.5096121
 association_score.datatypes.literature          0.6862270 0.002352905 NA 0.6815971 0.6908201
 association_score.datatypes.rna_expression      0.4981110 0.002628711 NA 0.4929592 0.5032632
 association_score.datatypes.somatic_mutation    0.4811863 0.002624559 NA 0.4760444 0.4863321
 ppr                                             0.7692335 0.002039096 NA 0.7652128 0.7732058
 raw                                             0.8013715 0.001884100 NA 0.7976529 0.8050384
 gm                                              0.5094717 0.002628829 NA 0.5043185 0.5146229
 mc                                              0.8273006 0.001744502 NA 0.8238546 0.8306930
 z                                               0.8135073 0.001820429 NA 0.8099130 0.8170490
 knn                                             0.7999220 0.001891512 NA 0.7961890 0.8036036
 wsld                                            0.7976820 0.001902888 NA 0.7939268 0.8013860
 COSNet                                          0.5419989 0.002617299 NA 0.5368648 0.5471241
 bagsvm                                          0.8171853 0.001800558 NA 0.8136298 0.8206879
 rf                                              0.7662587 0.002052469 NA 0.7622119 0.7702574
 svm                                             0.7065278 0.002287344 NA 0.7020248 0.7109908

cv_scheme = representative, disease = drug dependence:
 method                                               prob          SE df asymp.LCL asymp.UCL
 pr                                              0.6594847 0.002403822 NA 0.6547577 0.6641803
 randomraw                                       0.5893001 0.002555892 NA 0.5842816 0.5943002
 random                                          0.5226465 0.002624118 NA 0.5175011 0.5277871
 EGAD                                            0.6398595 0.002454681 NA 0.6350345 0.6446564
 association_score.datatypes.affected_pathway    0.5238365 0.002623548 NA 0.5186921 0.5289758
 association_score.datatypes.animal_model        0.5335825 0.002617992 NA 0.5284479 0.5387099
 association_score.datatypes.genetic_association 0.5467641 0.002607967 NA 0.5416479 0.5518706
 association_score.datatypes.literature          0.7215782 0.002199752 NA 0.7172463 0.7258690
 association_score.datatypes.rna_expression      0.5404635 0.002613119 NA 0.5353377 0.5455806
 association_score.datatypes.somatic_mutation    0.5236010 0.002623662 NA 0.5184564 0.5287406
 ppr                                             0.7979858 0.001856199 NA 0.7943233 0.8015995
 raw                                             0.8270200 0.001697524 NA 0.8236676 0.8303218
 gm                                              0.5517283 0.002603442 NA 0.5466204 0.5568253
 mc                                              0.8502267 0.001558727 NA 0.8471459 0.8532561
 z                                               0.8379057 0.001633786 NA 0.8346780 0.8410824
 knn                                             0.8257170 0.001704994 NA 0.8223500 0.8290335
 wsld                                            0.8237022 0.001716481 NA 0.8203127 0.8270412
 COSNet                                          0.5837428 0.002564408 NA 0.5787081 0.5887601
 bagsvm                                          0.8411965 0.001614046 NA 0.8380074 0.8443344
 rf                                              0.7952831 0.001870156 NA 0.7915932 0.7989241
 svm                                             0.7404569 0.002124525 NA 0.7362712 0.7445991

cv_scheme = classic, disease = hypertension:
 method                                               prob          SE df asymp.LCL asymp.UCL
 pr                                              0.6546637 0.002399180 NA 0.6499464 0.6593507
 randomraw                                       0.5841121 0.002542878 NA 0.5791197 0.5890872
 random                                          0.5173061 0.002603290 NA 0.5122021 0.5224064
 EGAD                                            0.6349144 0.002447725 NA 0.6301037 0.6396983
 association_score.datatypes.affected_pathway    0.5184971 0.002602855 NA 0.5133939 0.5235965
 association_score.datatypes.animal_model        0.5282540 0.002598411 NA 0.5231584 0.5333437
 association_score.datatypes.genetic_association 0.5414568 0.002589911 NA 0.5363766 0.5465285
 association_score.datatypes.literature          0.7172593 0.002202054 NA 0.7129235 0.7215553
 association_score.datatypes.rna_expression      0.5351451 0.002594331 NA 0.5300568 0.5402261
 association_score.datatypes.somatic_mutation    0.5182615 0.002602943 NA 0.5131581 0.5233611
 ppr                                             0.7945147 0.001865586 NA 0.7908341 0.7981471
 raw                                             0.8239377 0.001708946 NA 0.8205631 0.8272622
 gm                                              0.5464309 0.002585966 NA 0.5413579 0.5514943
 mc                                              0.8474816 0.001571428 NA 0.8443761 0.8505362
 z                                               0.8349787 0.001645850 NA 0.8317275 0.8381792
 knn                                             0.8226165 0.001716335 NA 0.8192275 0.8259554
 wsld                                            0.8205736 0.001727693 NA 0.8171624 0.8239349
 COSNet                                          0.5785347 0.002550728 NA 0.5735275 0.5835258
 bagsvm                                          0.8383174 0.001626291 NA 0.8351045 0.8414795
 rf                                              0.7917776 0.001879331 NA 0.7880702 0.7954370
 svm                                             0.7363239 0.002128765 NA 0.7321304 0.7404749

cv_scheme = block, disease = hypertension:
 method                                               prob          SE df asymp.LCL asymp.UCL
 pr                                              0.5867508 0.002566474 NA 0.5817117 0.5917718
 randomraw                                       0.5126532 0.002610947 NA 0.5075346 0.5177690
 random                                          0.4452698 0.002573384 NA 0.4402318 0.4503190
 EGAD                                            0.5656942 0.002588279 NA 0.5606146 0.5707601
 association_score.datatypes.affected_pathway    0.4464484 0.002574678 NA 0.4414078 0.4515000
 association_score.datatypes.animal_model        0.4561338 0.002584457 NA 0.4510731 0.4612036
 association_score.datatypes.genetic_association 0.4693274 0.002595311 NA 0.4642441 0.4744171
 association_score.datatypes.literature          0.6551724 0.002444933 NA 0.6503648 0.6599485
 association_score.datatypes.rna_expression      0.4630075 0.002590467 NA 0.4579343 0.4680884
 association_score.datatypes.somatic_mutation    0.4462151 0.002574424 NA 0.4411751 0.4512663
 ppr                                             0.7433214 0.002171509 NA 0.7390422 0.7475543
 raw                                             0.7780267 0.002026162 NA 0.7740301 0.7819725
 gm                                              0.4743243 0.002598679 NA 0.4692338 0.4794201
 mc                                              0.8062665 0.001891165 NA 0.8025329 0.8099462
 z                                               0.7912172 0.001965029 NA 0.7873397 0.7950424
 knn                                             0.7764544 0.002033229 NA 0.7724440 0.7804141
 wsld                                            0.7740259 0.002044052 NA 0.7699945 0.7780070
 COSNet                                          0.5069264 0.002610640 NA 0.5018091 0.5120423
 bagsvm                                          0.7952241 0.001945797 NA 0.7913841 0.7990115
 rf                                              0.7401254 0.002183792 NA 0.7358224 0.7443826
 svm                                             0.6765354 0.002390927 NA 0.6718317 0.6812037

cv_scheme = representative, disease = hypertension:
 method                                               prob          SE df asymp.LCL asymp.UCL
 pr                                              0.6272212 0.002478116 NA 0.6223515 0.6320653
 randomraw                                       0.5548751 0.002583120 NA 0.5498068 0.5599321
 random                                          0.4874934 0.002603516 NA 0.4823921 0.4925973
 EGAD                                            0.6068450 0.002516436 NA 0.6019022 0.6117661
 association_score.datatypes.affected_pathway    0.4886853 0.002603802 NA 0.4835833 0.4937897
 association_score.datatypes.animal_model        0.4984619 0.002605267 NA 0.4933560 0.5035681
 association_score.datatypes.genetic_association 0.5117279 0.002604752 NA 0.5066216 0.5168317
 association_score.datatypes.literature          0.6924543 0.002308813 NA 0.6879107 0.6969609
 association_score.datatypes.rna_expression      0.5053808 0.002605358 NA 0.5002740 0.5104864
 association_score.datatypes.somatic_mutation    0.4884495 0.002603747 NA 0.4833476 0.4935537
 ppr                                             0.7743552 0.001993090 NA 0.7704248 0.7782376
 raw                                             0.8059598 0.001839036 NA 0.8023299 0.8095388
 gm                                              0.5167366 0.002603807 NA 0.5116317 0.5218381
 mc                                              0.8314159 0.001700983 NA 0.8280557 0.8347235
 z                                               0.8178790 0.001775998 NA 0.8143722 0.8213340
 knn                                             0.8045356 0.001846384 NA 0.8008914 0.8081291
 wsld                                            0.8023345 0.001857663 NA 0.7986683 0.8059502
 COSNet                                          0.5492083 0.002587703 NA 0.5441315 0.5542748
 bagsvm                                          0.8214896 0.001756350 NA 0.8180212 0.8249061
 rf                                              0.7714268 0.002006427 NA 0.7674705 0.7753355
 svm                                             0.7125210 0.002242259 NA 0.7081063 0.7168957

cv_scheme = classic, disease = multiple sclerosis:
 method                                               prob          SE df asymp.LCL asymp.UCL
 pr                                              0.6609480 0.002382486 NA 0.6562629 0.6656018
 randomraw                                       0.5908779 0.002534996 NA 0.5859003 0.5958370
 random                                          0.5242736 0.002604705 NA 0.5191661 0.5293760
 EGAD                                            0.6413612 0.002433342 NA 0.6365781 0.6461164
 association_score.datatypes.affected_pathway    0.5254632 0.002604100 NA 0.5203568 0.5305644
 association_score.datatypes.animal_model        0.5352055 0.002598273 NA 0.5301095 0.5402942
 association_score.datatypes.genetic_association 0.5483801 0.002587909 NA 0.5433031 0.5534471
 association_score.datatypes.literature          0.7228867 0.002179147 NA 0.7185955 0.7271374
 association_score.datatypes.rna_expression      0.5420831 0.002593219 NA 0.5369963 0.5471611
 association_score.datatypes.somatic_mutation    0.5252279 0.002604222 NA 0.5201213 0.5303293
 ppr                                             0.7990353 0.001838140 NA 0.7954085 0.8026139
 raw                                             0.8279512 0.001680951 NA 0.8246315 0.8312208
 gm                                              0.5533410 0.002583266 NA 0.5482726 0.5583984
 mc                                              0.8510554 0.001543557 NA 0.8480047 0.8540555
 z                                               0.8387897 0.001617847 NA 0.8355936 0.8419355
 knn                                             0.8266537 0.001688348 NA 0.8233196 0.8299379
 wsld                                            0.8246474 0.001699723 NA 0.8212911 0.8279540
 COSNet                                          0.5853269 0.002543598 NA 0.5803330 0.5903034
 bagsvm                                          0.8420659 0.001598308 NA 0.8389080 0.8451733
 rf                                              0.7963430 0.001851973 NA 0.7926891 0.7999487
 svm                                             0.7417085 0.002104373 NA 0.7375626 0.7458115

cv_scheme = block, disease = multiple sclerosis:
 method                                               prob          SE df asymp.LCL asymp.UCL
 pr                                              0.5935036 0.002558074 NA 0.5884803 0.5985074
 randomraw                                       0.5196255 0.002613034 NA 0.5145022 0.5247447
 random                                          0.4521760 0.002584944 NA 0.4471147 0.4572472
 EGAD                                            0.5725404 0.002582807 NA 0.5674708 0.5775949
 association_score.datatypes.affected_pathway    0.4533579 0.002586079 NA 0.4482943 0.4584312
 association_score.datatypes.animal_model        0.4630679 0.002594530 NA 0.4579867 0.4681567
 association_score.datatypes.genetic_association 0.4762864 0.002603551 NA 0.4711862 0.4813915
 association_score.datatypes.literature          0.6614523 0.002427691 NA 0.6566779 0.6661940
 association_score.datatypes.rna_expression      0.4699557 0.002599588 NA 0.4648639 0.4750538
 association_score.datatypes.somatic_mutation    0.4531240 0.002585856 NA 0.4480609 0.4581969
 ppr                                             0.7486119 0.002145514 NA 0.7443834 0.7527936
 raw                                             0.7828108 0.001997933 NA 0.7788695 0.7867012
 gm                                              0.4812901 0.002606218 NA 0.4761842 0.4864000
 mc                                              0.8105902 0.001861769 NA 0.8069142 0.8142123
 z                                               0.7957917 0.001936177 NA 0.7919706 0.7995603
 knn                                             0.7812629 0.002005083 NA 0.7773076 0.7851674
 wsld                                            0.7788718 0.002016038 NA 0.7748952 0.7827979
 COSNet                                          0.5139030 0.002613547 NA 0.5087793 0.5190239
 bagsvm                                          0.7997331 0.001916781 NA 0.7959498 0.8034635
 rf                                              0.7454592 0.002158043 NA 0.7412064 0.7496657
 svm                                             0.6826147 0.002371231 NA 0.6779491 0.6872439

cv_scheme = representative, disease = multiple sclerosis:
 method                                               prob          SE df asymp.LCL asymp.UCL
 pr                                              0.6337256 0.002464558 NA 0.6288818 0.6385424
 randomraw                                       0.5617598 0.002579228 NA 0.5566984 0.5668084
 random                                          0.4944708 0.002609181 NA 0.4893576 0.4995851
 EGAD                                            0.6134858 0.002505483 NA 0.6085637 0.6183848
 association_score.datatypes.affected_pathway    0.4956632 0.002609298 NA 0.4905497 0.5007776
 association_score.datatypes.animal_model        0.5054414 0.002609376 NA 0.5003268 0.5105550
 association_score.datatypes.genetic_association 0.5187010 0.002606971 NA 0.5135897 0.5238085
 association_score.datatypes.literature          0.6983678 0.002287881 NA 0.6938648 0.7028329
 association_score.datatypes.rna_expression      0.5123582 0.002608482 NA 0.5072445 0.5174692
 association_score.datatypes.somatic_mutation    0.4954273 0.002609277 NA 0.4903138 0.5005417
 ppr                                             0.7791960 0.001965916 NA 0.7753188 0.7830250
 raw                                             0.8102887 0.001810671 NA 0.8067144 0.8138122
 gm                                              0.5237048 0.002605313 NA 0.5185962 0.5288085
 mc                                              0.8352930 0.001672265 NA 0.8319892 0.8385445
 z                                               0.8220007 0.001747395 NA 0.8185500 0.8253998
 knn                                             0.8088888 0.001818055 NA 0.8053001 0.8124268
 wsld                                            0.8067250 0.001829394 NA 0.8031141 0.8102852
 COSNet                                          0.5561105 0.002584607 NA 0.5510391 0.5611702
 bagsvm                                          0.8255471 0.001727700 NA 0.8221349 0.8289075
 rf                                              0.7763123 0.001979403 NA 0.7724088 0.7801679
 svm                                             0.7182057 0.002219436 NA 0.7138354 0.7225353

cv_scheme = classic, disease = obesity:
 method                                               prob          SE df asymp.LCL asymp.UCL
 pr                                              0.6478952 0.002416410 NA 0.6431448 0.6526167
 randomraw                                       0.5768546 0.002550494 NA 0.5718480 0.5818454
 random                                          0.5098611 0.002600911 NA 0.5047625 0.5149576
 EGAD                                            0.6279788 0.002462418 NA 0.6231400 0.6327922
 association_score.datatypes.affected_pathway    0.5110531 0.002600656 NA 0.5059549 0.5161490
 association_score.datatypes.animal_model        0.5208214 0.002597692 NA 0.5157281 0.5259105
 association_score.datatypes.genetic_association 0.5340488 0.002591189 NA 0.5289668 0.5391237
 association_score.datatypes.literature          0.7111765 0.002226187 NA 0.7067937 0.7155201
 association_score.datatypes.rna_expression      0.5277240 0.002594656 NA 0.5226359 0.5328064
 association_score.datatypes.somatic_mutation    0.5108173 0.002600708 NA 0.5057190 0.5159133
 ppr                                             0.7896064 0.001894944 NA 0.7858683 0.7932964
 raw                                             0.8195726 0.001739031 NA 0.8161390 0.8229560
 gm                                              0.5390348 0.002587994 NA 0.5339586 0.5441030
 mc                                              0.8435894 0.001601481 NA 0.8404249 0.8467027
 z                                               0.8308311 0.001675993 NA 0.8275208 0.8340906
 knn                                             0.8182258 0.001746405 NA 0.8147778 0.8216237
 wsld                                            0.8161437 0.001757736 NA 0.8126735 0.8195638
 COSNet                                          0.5712514 0.002557530 NA 0.5662315 0.5762566
 bagsvm                                          0.8342371 0.001656425 NA 0.8309650 0.8374582
 rf                                              0.7868215 0.001908583 NA 0.7830568 0.7905383
 svm                                             0.7304971 0.002154575 NA 0.7262534 0.7346990

cv_scheme = block, disease = obesity:
 method                                               prob          SE df asymp.LCL asymp.UCL
 pr                                              0.5795062 0.002574636 NA 0.5744519 0.5845440
 randomraw                                       0.5052050 0.002607850 NA 0.5000934 0.5103156
 random                                          0.4379209 0.002560258 NA 0.4329094 0.4429451
 EGAD                                            0.5583584 0.002593280 NA 0.5532697 0.5634348
 association_score.datatypes.affected_pathway    0.4390955 0.002561721 NA 0.4340810 0.4441224
 association_score.datatypes.animal_model        0.4487507 0.002572897 NA 0.4437134 0.4537986
 association_score.datatypes.genetic_association 0.4619121 0.002585685 NA 0.4568484 0.4669837
 association_score.datatypes.literature          0.6484086 0.002462731 NA 0.6435667 0.6532201
 association_score.datatypes.rna_expression      0.4556063 0.002579910 NA 0.4505545 0.4606673
 association_score.datatypes.somatic_mutation    0.4388630 0.002561433 NA 0.4338491 0.4438894
