cv_scheme = classic, disease = allergy:
 association_score.datatypes.affected_pathway    0.08886180 0.005422850 NA 0.07884424 0.10015214
 association_score.datatypes.animal_model        0.54393674 0.018029447 NA 0.50972306 0.58044691
 association_score.datatypes.genetic_association 0.89135219 0.026723251 NA 0.84048472 0.94529824
 association_score.datatypes.literature          1.58088556 0.043649792 NA 1.49760723 1.66879480
 association_score.datatypes.rna_expression      0.32878865 0.012451302 NA 0.30526824 0.35412127
 association_score.datatypes.somatic_mutation    0.08134272 0.005153626 NA 0.07184378 0.09209758
 ppr                                             0.78061672 0.023974200 NA 0.73501441 0.82904831
 raw                                             0.56837373 0.018649496 NA 0.53297194 0.60612703
 gm                                              0.60819065 0.019655663 NA 0.57086102 0.64796134
 mc                                              0.48703101 0.016577526 NA 0.45559975 0.52063067
 z                                               0.39902365 0.014303076 NA 0.37195223 0.42806539
 knn                                             0.55743689 0.018372230 NA 0.52256638 0.59463429
 wsld                                            0.52992391 0.017673033 NA 0.49639321 0.56571957
 COSNet                                          0.65245066 0.020770069 NA 0.61298604 0.69445605
 bagsvm                                          0.56017110 0.018441581 NA 0.52516770 0.59750754
 rf                                              0.31204162 0.012003274 NA 0.28938062 0.33647718
 svm                                             0.27940200 0.011120432 NA 0.25843479 0.30207031

cv_scheme = classic, disease = chronic obstructive pulmonary disease:
 method                                                rate          SE df  asymp.LCL  asymp.UCL
 pr                                              0.91025016 0.028820684 NA 0.85547969 0.96852722
 randomraw                                       0.33611495 0.014067354 NA 0.30964399 0.36484887
 random                                          0.27936192 0.012471459 NA 0.25595717 0.30490679
 EGAD                                            0.35005858 0.014451814 NA 0.32284922 0.37956112
 association_score.datatypes.affected_pathway    0.12720508 0.007739773 NA 0.11290501 0.14331633
 association_score.datatypes.animal_model        0.77864184 0.025548898 NA 0.73014312 0.83036201
 association_score.datatypes.genetic_association 1.27596476 0.037782324 NA 1.20402063 1.35220778
 association_score.datatypes.literature          2.26302722 0.061574720 NA 2.14550450 2.38698739
 association_score.datatypes.rna_expression      0.47065878 0.017686492 NA 0.43723969 0.50663216
 association_score.datatypes.somatic_mutation    0.11644157 0.007357104 NA 0.10287901 0.13179209
 ppr                                             1.11744766 0.033915650 NA 1.05291273 1.18593806
 raw                                             0.81362323 0.026422010 NA 0.76345069 0.86709302
 gm                                              0.87062089 0.027838556 NA 0.81773290 0.92692949
 mc                                              0.69718166 0.023503859 NA 0.65260392 0.74480441
 z                                               0.57119971 0.020298426 NA 0.53276940 0.61240212
 knn                                             0.79796722 0.026031598 NA 0.74854312 0.85065465
 wsld                                            0.75858257 0.025046960 NA 0.71104617 0.80929699
 COSNet                                          0.93397880 0.029407182 NA 0.87808419 0.99343140
 bagsvm                                          0.80188123 0.026129252 NA 0.75226992 0.85476434
 rf                                              0.44668551 0.017054184 NA 0.41447993 0.48139351
 svm                                             0.39996211 0.015807716 NA 0.37014918 0.43217627

cv_scheme = block, disease = chronic obstructive pulmonary disease:
 method                                                rate          SE df  asymp.LCL  asymp.UCL
 pr                                              0.85930405 0.027263434 NA 0.80749622 0.91443580
 randomraw                                       0.31730281 0.013295614 NA 0.29228525 0.34446171
 random                                          0.26372621 0.011785597 NA 0.24160958 0.28786737
 EGAD                                            0.33046603 0.013659428 NA 0.30474978 0.35835234
 association_score.datatypes.affected_pathway    0.12008549 0.007310646 NA 0.10657872 0.13530398
 association_score.datatypes.animal_model        0.73506175 0.024165026 NA 0.68919279 0.78398351
 association_score.datatypes.genetic_association 1.20454983 0.035751335 NA 1.13647765 1.27669936
 association_score.datatypes.literature          2.13636704 0.058289869 NA 2.02512202 2.25372303
 association_score.datatypes.rna_expression      0.44431631 0.016720919 NA 0.41272337 0.47832761
 association_score.datatypes.somatic_mutation    0.10992441 0.006948913 NA 0.09711473 0.12442372
 ppr                                             1.05490484 0.032088900 NA 0.99384987 1.11971058
 raw                                             0.76808526 0.024991841 NA 0.72063138 0.81866401
 gm                                              0.82189280 0.026333322 NA 0.77186759 0.87516018
 mc                                              0.65816086 0.022228525 NA 0.61600442 0.70320228
 z                                               0.53923003 0.019193555 NA 0.50289358 0.57819197
 knn                                             0.75330551 0.024622127 NA 0.70656032 0.80314331
 wsld                                            0.71612520 0.023689714 NA 0.67116741 0.76409446
 COSNet                                          0.88170461 0.027818881 NA 0.82883225 0.93794978
 bagsvm                                          0.75700045 0.024714603 NA 0.71007799 0.80702358
 rf                                              0.42168481 0.016122398 NA 0.39124043 0.45449823
 svm                                             0.37757649 0.014942626 NA 0.34939651 0.40802928

cv_scheme = representative, disease = chronic obstructive pulmonary disease:
 method                                                rate          SE df  asymp.LCL  asymp.UCL
 pr                                              0.62456450 0.020086118 NA 0.58641151 0.66519979
 randomraw                                       0.23062392 0.009739403 NA 0.21230369 0.25052506
 random                                          0.19168306 0.008625182 NA 0.17550202 0.20935596
 EGAD                                            0.24019129 0.010008053 NA 0.22135546 0.26062993
 association_score.datatypes.affected_pathway    0.08728125 0.005333354 NA 0.07742977 0.09838615
 association_score.datatypes.animal_model        0.53426197 0.017787058 NA 0.50051306 0.57028653
 association_score.datatypes.genetic_association 0.87549810 0.026389713 NA 0.82527341 0.92877937
 association_score.datatypes.literature          1.55276705 0.043146314 NA 1.47046334 1.63967740
 association_score.datatypes.rna_expression      0.32294063 0.012271279 NA 0.29976316 0.34791017
 association_score.datatypes.somatic_mutation    0.07989592 0.005068096 NA 0.07055531 0.09047310
 ppr                                             0.76673223 0.023669003 NA 0.72171736 0.81455476
 raw                                             0.55826432 0.018400425 NA 0.52334034 0.59551886
 gm                                              0.59737303 0.019395830 NA 0.56054224 0.63662382
 mc                                              0.47836840 0.016350942 NA 0.44737104 0.51151351
 z                                               0.39192639 0.014101801 NA 0.36523943 0.42056330
 knn                                             0.54752201 0.018126142 NA 0.51312348 0.58422652
 wsld                                            0.52049839 0.017434502 NA 0.48742492 0.55581601
 COSNet                                          0.64084581 0.020498406 NA 0.60190313 0.68230805
 bagsvm                                          0.55020759 0.018194746 NA 0.51567763 0.58704968
 rf                                              0.30649147 0.011828501 NA 0.28416316 0.33057425
 svm                                             0.27443240 0.010956152 NA 0.25377737 0.29676854

cv_scheme = classic, disease = coronary heart disease:
 method                                                rate          SE df  asymp.LCL  asymp.UCL
 pr                                              0.78479315 0.025909989 NA 0.73561866 0.83725485
 randomraw                                       0.28978925 0.012427686 NA 0.26642702 0.31520004
 random                                          0.24085831 0.010986030 NA 0.22026050 0.26338234
 EGAD                                            0.30181107 0.012775757 NA 0.27778164 0.32791916
 association_score.datatypes.affected_pathway    0.10967279 0.006751412 NA 0.09720739 0.12373669
 association_score.datatypes.animal_model        0.67132400 0.022905076 NA 0.62789902 0.71775221
 association_score.datatypes.genetic_association 1.10010241 0.034161441 NA 1.03514404 1.16913712
 association_score.datatypes.literature          1.95112105 0.056137307 NA 1.84413876 2.06430961
 association_score.datatypes.rna_expression      0.40578931 0.015714089 NA 0.37613005 0.43778731
 association_score.datatypes.somatic_mutation    0.10039278 0.006412226 NA 0.08857988 0.11378104
 ppr                                             0.96343325 0.030598233 NA 0.90529022 1.02531056
 raw                                             0.70148401 0.023706435 NA 0.65652563 0.74952111
 gm                                              0.75062586 0.025007465 NA 0.70317809 0.80127523
 mc                                              0.60109123 0.021029881 NA 0.56125485 0.64375509
 z                                               0.49247299 0.018096818 NA 0.45825105 0.52925061
 knn                                             0.68798583 0.023348054 NA 0.64371320 0.73530339
 wsld                                            0.65402944 0.022444582 NA 0.61148567 0.69953317
 COSNet                                          0.80525134 0.026449177 NA 0.75504530 0.85879579
 bagsvm                                          0.69136037 0.023437688 NA 0.64691623 0.73885790
 rf                                              0.38512021 0.015138478 NA 0.35656351 0.41596397
 svm                                             0.34483655 0.014005450 NA 0.31845051 0.37340887

cv_scheme = block, disease = coronary heart disease:
 method                                                rate          SE df  asymp.LCL  asymp.UCL
 pr                                              0.74086878 0.024505986 NA 0.69436176 0.79049076
 randomraw                                       0.27356993 0.011745244 NA 0.25149162 0.29758648
 random                                          0.22737763 0.010381408 NA 0.20791428 0.24866299
 EGAD                                            0.28491890 0.012074557 NA 0.26220940 0.30959524
 association_score.datatypes.affected_pathway    0.10353447 0.006377002 NA 0.09176074 0.11681888
 association_score.datatypes.animal_model        0.63375043 0.021661306 NA 0.59268587 0.67766016
 association_score.datatypes.genetic_association 1.03853039 0.032318237 NA 0.97708084 1.10384456
 association_score.datatypes.literature          1.84191806 0.053126991 NA 1.74067963 1.94904455
 association_score.datatypes.rna_expression      0.38307754 0.014854936 NA 0.35504132 0.41332768
 association_score.datatypes.somatic_mutation    0.09477386 0.006056392 NA 0.08361684 0.10741958
 ppr                                             0.90951051 0.028944575 NA 0.85451323 0.96804746
 raw                                             0.66222241 0.022419913 NA 0.61970637 0.70765533
 gm                                              0.70861382 0.023651569 NA 0.66374133 0.75651992
 mc                                              0.56744854 0.019886220 NA 0.52978072 0.60779458
 z                                               0.46490960 0.017109981 NA 0.43255556 0.49968363
 knn                                             0.64947970 0.022080650 NA 0.60761279 0.69423141
 wsld                                            0.61742384 0.021225386 NA 0.57719339 0.66045835
 COSNet                                          0.76018194 0.025016443 NA 0.71269841 0.81082907
 bagsvm                                          0.65266538 0.022165502 NA 0.61063611 0.69758746
 rf                                              0.36356528 0.014310219 NA 0.33657235 0.39272303
 svm                                             0.32553627 0.013238068 NA 0.30059719 0.35254442

cv_scheme = representative, disease = coronary heart disease:
 method                                                rate          SE df  asymp.LCL  asymp.UCL
 pr                                              0.53848267 0.018035280 NA 0.50426942 0.57501720
 randomraw                                       0.19883773 0.008600547 NA 0.18267572 0.21642965
 random                                          0.16526396 0.007595362 NA 0.15102812 0.18084167
 EGAD                                            0.20708646 0.008843410 NA 0.19045923 0.22516525
 association_score.datatypes.affected_pathway    0.07525154 0.004651833 NA 0.06666480 0.08494430
 association_score.datatypes.animal_model        0.46062627 0.015929252 NA 0.43044006 0.49292940
 association_score.datatypes.genetic_association 0.75483086 0.023822763 NA 0.70955389 0.80299697
 association_score.datatypes.literature          1.33875388 0.039250609 NA 1.26399270 1.41793695
 association_score.datatypes.rna_expression      0.27843071 0.010895781 NA 0.25787379 0.30062636
 association_score.datatypes.somatic_mutation    0.06888410 0.004416823 NA 0.06074916 0.07810840
 ppr                                             0.66105586 0.021322950 NA 0.62055730 0.70419742
 raw                                             0.48132044 0.016490781 NA 0.45006043 0.51475169
 gm                                              0.51503892 0.017402630 NA 0.48203529 0.55030222
 mc                                              0.41243634 0.014615643 NA 0.38476239 0.44210073
 z                                               0.33790837 0.012562292 NA 0.31416236 0.36344922
 knn                                             0.47205871 0.016239645 NA 0.44127894 0.50498542
 wsld                                            0.44875968 0.015606616 NA 0.41919047 0.48041466
 COSNet                                          0.55251998 0.018413288 NA 0.51758399 0.58981409
 bagsvm                                          0.47437415 0.016302455 NA 0.44347426 0.50742704
 rf                                              0.26424869 0.010493456 NA 0.24446189 0.28563703
 svm                                             0.23660822 0.009701889 NA 0.21833689 0.25640855

cv_scheme = classic, disease = drug dependence:
 method                                                rate          SE df  asymp.LCL  asymp.UCL
 pr                                              1.26983256 0.036967882 NA 1.19940521 1.34439529
 randomraw                                       0.46889275 0.018736261 NA 0.43357154 0.50709144
 random                                          0.38972018 0.016708014 NA 0.35831116 0.42388247
 EGAD                                            0.48834464 0.019222387 NA 0.45208608 0.52751122
 association_score.datatypes.affected_pathway    0.17745577 0.010568860 NA 0.15790450 0.19942782
 association_score.datatypes.animal_model        1.08623408 0.032976858 NA 1.02348597 1.15282917
 association_score.datatypes.genetic_association 1.78001790 0.047823386 NA 1.68871091 1.87626178
 association_score.datatypes.literature          3.15700645 0.076381034 NA 3.01079638 3.31031675
 association_score.datatypes.rna_expression      0.65658636 0.023280079 NA 0.61250756 0.70383726
 association_score.datatypes.somatic_mutation    0.16244029 0.010062244 NA 0.14386882 0.18340907
 ppr                                             1.55888071 0.043150570 NA 1.47656039 1.64579050
 raw                                             1.13503442 0.034043833 NA 1.07023312 1.20375937
 gm                                              1.21454826 0.035771693 NA 1.14642228 1.28672263
 mc                                              0.97259414 0.030471400 NA 0.91466799 1.03418876
 z                                               0.79684467 0.026522689 NA 0.74652049 0.85056128
 knn                                             1.11319371 0.033566924 NA 1.04931011 1.18096664
 wsld                                            1.05825067 0.032362777 NA 0.99668432 1.12362005
 COSNet                                          1.30293488 0.037681392 NA 1.23113485 1.37892230
 bagsvm                                          1.11865389 0.033686241 NA 1.05454069 1.18666500
 rf                                              0.62314277 0.022490987 NA 0.58058430 0.66882090
 svm                                             0.55796190 0.020929866 NA 0.51841181 0.60052931

cv_scheme = block, disease = drug dependence:
 method                                                rate          SE df  asymp.LCL  asymp.UCL
 pr                                              1.19876085 0.034983496 NA 1.13211852 1.26932609
 randomraw                                       0.44264913 0.017710400 NA 0.40926351 0.47875817
 random                                          0.36790779 0.015790538 NA 0.33822489 0.40019569
 EGAD                                            0.46101230 0.018170622 NA 0.42673939 0.49803779
 association_score.datatypes.affected_pathway    0.16752369 0.009983118 NA 0.14905659 0.18827873
 association_score.datatypes.animal_model        1.02543826 0.031200636 NA 0.96607383 1.08845059
 association_score.datatypes.genetic_association 1.68039145 0.045275343 NA 1.59395574 1.77151432
 association_score.datatypes.literature          2.98031083 0.072359233 NA 2.84181081 3.12556086
 association_score.datatypes.rna_expression      0.61983764 0.022013074 NA 0.57816015 0.66451952
 association_score.datatypes.somatic_mutation    0.15334861 0.009504163 NA 0.13580773 0.17315506
 ppr                                             1.47163116 0.040844784 NA 1.39371532 1.55390290
 raw                                             1.07150728 0.032211896 NA 1.01019708 1.13653847
 gm                                              1.14657078 0.033849637 NA 1.08210965 1.21487185
 mc                                              0.91815867 0.028826215 NA 0.86336351 0.97643152
 z                                               0.75224579 0.025084723 NA 0.70465286 0.80305319
 knn                                             1.05088898 0.031759884 NA 0.99044848 1.11501775
 wsld                                            0.99902107 0.030618644 NA 0.94077652 1.06087160
 COSNet                                          1.23001046 0.035659855 NA 1.16206706 1.30192635
 bagsvm                                          1.05604355 0.031872972 NA 0.99538547 1.12039810
 rf                                              0.58826587 0.021265714 NA 0.54802814 0.63145797
 svm                                             0.52673313 0.019787327 NA 0.48934402 0.56697902

cv_scheme = representative, disease = drug dependence:
 method                                                rate          SE df  asymp.LCL  asymp.UCL
 pr                                              0.87129051 0.025836437 NA 0.82209546 0.92342945
 randomraw                                       0.32172888 0.012983089 NA 0.29726279 0.34820864
 random                                          0.26740494 0.011562799 NA 0.24567604 0.29105566
 EGAD                                            0.33507571 0.013323910 NA 0.30995302 0.36223468
 association_score.datatypes.affected_pathway    0.12176057 0.007284186 NA 0.10828904 0.13690800
 association_score.datatypes.animal_model        0.74531516 0.023013641 NA 0.70154702 0.79181391
 association_score.datatypes.genetic_association 1.22135214 0.033528223 NA 1.15737460 1.28886624
 association_score.datatypes.literature          2.16616731 0.053812073 NA 2.06322405 2.27424685
 association_score.datatypes.rna_expression      0.45051410 0.016174125 NA 0.41990301 0.48335675
 association_score.datatypes.somatic_mutation    0.11145775 0.006932694 NA 0.09866551 0.12590854
 ppr                                             1.06961975 0.030215221 NA 1.01200857 1.13051058
 raw                                             0.77879932 0.023767950 NA 0.73358085 0.82680508
 gm                                              0.83335742 0.024990056 NA 0.78578938 0.88380500
 mc                                              0.66734157 0.021243514 NA 0.62697733 0.71030441
 z                                               0.54675177 0.018457546 NA 0.51174649 0.58415154
 knn                                             0.76381340 0.023430760 NA 0.71924324 0.81114548
 wsld                                            0.72611445 0.022579634 NA 0.68318084 0.77174618
 COSNet                                          0.89400354 0.026341439 NA 0.84383774 0.94715168
 bagsvm                                          0.76755988 0.023515117 NA 0.72282753 0.81506050
 rf                                              0.42756691 0.015619158 NA 0.39802415 0.45930245
 svm                                             0.38284332 0.014522173 NA 0.35541270 0.41239103

cv_scheme = classic, disease = hypertension:
 method                                                rate          SE df  asymp.LCL  asymp.UCL
 pr                                              1.86934004 0.050219495 NA 1.77345808 1.97040586
 randomraw                                       0.69026424 0.026472962 NA 0.64028032 0.74415018
 random                                          0.57371307 0.023739383 NA 0.52902148 0.62218019
 EGAD                                            0.71889965 0.027124346 NA 0.66765503 0.77407745
 association_score.datatypes.affected_pathway    0.26123537 0.015280166 NA 0.23293972 0.29296816
 association_score.datatypes.animal_model        1.59906191 0.045110800 NA 1.51304627 1.68996747
 association_score.datatypes.genetic_association 2.62039174 0.063972539 NA 2.49796035 2.74882380
 association_score.datatypes.literature          4.64747776 0.099627737 NA 4.45625626 4.84690472
 association_score.datatypes.rna_expression      0.96657088 0.032510868 NA 0.90490569 1.03243828
 association_score.datatypes.somatic_mutation    0.23913084 0.014567914 NA 0.21221700 0.26945796
 ppr                                             2.29485227 0.058073628 NA 2.18380669 2.41154448
 raw                                             1.67090163 0.046480090 NA 1.58224122 1.76453011
 gm                                              1.78795518 0.048691722 NA 1.69502339 1.88598208
 mc                                              1.43177079 0.041884061 NA 1.35198857 1.51626104
 z                                               1.17304730 0.036760652 NA 1.10316580 1.24735553
 knn                                             1.63874959 0.045868395 NA 1.55127063 1.73116164
 wsld                                            1.55786710 0.044321472 NA 1.47337616 1.64720318
 COSNet                                          1.91807049 0.051129295 NA 1.82043174 2.02094608
 bagsvm                                          1.64678760 0.046021485 NA 1.55901296 1.73950408
 rf                                              0.91733806 0.031469898 NA 0.85768610 0.98113881
 svm                                             0.82138430 0.029401461 NA 0.76573346 0.88107964

cv_scheme = block, disease = hypertension:
 method                                                rate          SE df  asymp.LCL  asymp.UCL
 pr                                              1.76471429 0.047543807 NA 1.67394765 1.86040257
 randomraw                                       0.65163059 0.025026248 NA 0.60438069 0.70257445
 random                                          0.54160272 0.022437640 NA 0.49936381 0.58741442
 EGAD                                            0.67866330 0.025643223 NA 0.63021945 0.73083095
 association_score.datatypes.affected_pathway    0.24661420 0.014433624 NA 0.21988707 0.27659000
 association_score.datatypes.animal_model        1.50956344 0.042696016 NA 1.42815799 1.59560903
 association_score.datatypes.genetic_association 2.47373010 0.060600316 NA 2.35776201 2.59540217
 association_score.datatypes.literature          4.38736142 0.094472112 NA 4.20605234 4.57648615
 association_score.datatypes.rna_expression      0.91247253 0.030747064 NA 0.85415630 0.97477021
 association_score.datatypes.somatic_mutation    0.22574684 0.013760186 NA 0.20032608 0.25439342
 ppr                                             2.16641087 0.054999275 NA 2.06125222 2.27693439
 raw                                             1.57738235 0.043995233 NA 1.49346780 1.66601186
 gm                                              1.68788448 0.046093920 NA 1.59991724 1.78068837
 mc                                              1.35163551 0.039634861 NA 1.27614279 1.43159414
 z                                               1.10739260 0.034775868 NA 1.04128836 1.17769334
 knn                                             1.54702983 0.043414828 NA 1.46423616 1.63450498
 wsld                                            1.47067428 0.041947132 NA 1.39071521 1.55523060
 COSNet                                          1.81071732 0.048407286 NA 1.71828356 1.90812348
 bagsvm                                          1.55461796 0.043560085 NA 1.47154377 1.64238200
 rf                                              0.86599524 0.029760481 NA 0.80958680 0.92633397
 svm                                             0.77541195 0.027800449 NA 0.72279442 0.83185989

cv_scheme = representative, disease = hypertension:
 method                                                rate          SE df  asymp.LCL  asymp.UCL
 pr                                              1.28264017 0.035208206 NA 1.21545681 1.35353703
 randomraw                                       0.47362204 0.018359452 NA 0.43897115 0.51100814
 random                                          0.39365092 0.016439119 NA 0.36271419 0.42722632
 EGAD                                            0.49327011 0.018817803 NA 0.45773302 0.53156620
 association_score.datatypes.affected_pathway    0.17924560 0.010532994 NA 0.15974579 0.20112571
 association_score.datatypes.animal_model        1.09718991 0.031564400 NA 1.03703663 1.16083238
 association_score.datatypes.genetic_association 1.79797128 0.045049276 NA 1.71180926 1.88847017
 association_score.datatypes.literature          3.18884822 0.070682814 NA 3.05327860 3.33043731
 association_score.datatypes.rna_expression      0.66320873 0.022618270 NA 0.62032688 0.70905491
 association_score.datatypes.somatic_mutation    0.16407867 0.010038411 NA 0.14553760 0.18498182
 ppr                                             1.57460368 0.040823494 NA 1.49659000 1.65668403
 raw                                             1.14648245 0.032540281 NA 1.08444618 1.21206754
 gm                                              1.22679828 0.034117761 NA 1.16171847 1.29552387
 mc                                              0.98240379 0.029267216 NA 0.92668368 1.04147426
 z                                               0.80488170 0.025627946 NA 0.75618708 0.85671200
 knn                                             1.12442146 0.032104257 NA 1.06322649 1.18913856
 wsld                                            1.06892426 0.031002126 NA 1.00985598 1.13144754
 COSNet                                          1.31607637 0.035857904 NA 1.24763974 1.38826695
 bagsvm                                          1.12993671 0.032213370 NA 1.06853120 1.19487101
 rf                                              0.62942783 0.021882476 NA 0.58796755 0.67381167
 svm                                             0.56358954 0.020422288 NA 0.52495092 0.60507213

cv_scheme = classic, disease = multiple sclerosis:
 method                                                rate          SE df  asymp.LCL  asymp.UCL
 pr                                              0.86568393 0.027792025 NA 0.81289092 0.92190556
 randomraw                                       0.31965862 0.013485753 NA 0.29429029 0.34721373
 random                                          0.26568424 0.011944378 NA 0.24327545 0.29015716
 EGAD                                            0.33291956 0.013857360 NA 0.30683798 0.36121811
 association_score.datatypes.affected_pathway    0.12097706 0.007388781 NA 0.10732852 0.13636123
 association_score.datatypes.animal_model        0.74051920 0.024613823 NA 0.69381482 0.79036750
 association_score.datatypes.genetic_association 1.21349297 0.036505120 NA 1.14401269 1.28719306
 association_score.datatypes.literature          2.15222843 0.059663665 NA 2.03840989 2.27240225
 association_score.datatypes.rna_expression      0.44761512 0.016987493 NA 0.41552839 0.48217956
 association_score.datatypes.somatic_mutation    0.11074054 0.007021539 NA 0.09779934 0.12539417
 ppr                                             1.06273695 0.032744574 NA 1.00045818 1.12889258
 raw                                             0.77378789 0.025461761 NA 0.72545895 0.82533643
 gm                                              0.82799492 0.026837799 NA 0.77702980 0.88230282
 mc                                              0.66304735 0.022628410 NA 0.62014726 0.70891515
 z                                               0.54323353 0.019518721 NA 0.50629351 0.58286875
 knn                                             0.75889841 0.025082586 NA 0.71129592 0.80968663
 wsld                                            0.72144205 0.024126429 NA 0.67567151 0.77031311
 COSNet                                          0.88825080 0.028361945 NA 0.83436610 0.94561546
 bagsvm                                          0.76262078 0.025177426 NA 0.71483658 0.81359917
 rf                                              0.42481560 0.016375168 NA 0.39390327 0.45815383
 svm                                             0.38037980 0.015168709 NA 0.35178182 0.41130263

cv_scheme = block, disease = multiple sclerosis:
 method                                                rate          SE df  asymp.LCL  asymp.UCL
 pr                                              0.81723215 0.026288886 NA 0.76729758 0.87041640
 randomraw                                       0.30176753 0.012745684 NA 0.27779250 0.32781174
 random                                          0.25081406 0.011287340 NA 0.22963887 0.27394183
 EGAD                                            0.31428627 0.013097310 NA 0.28963639 0.34103401
 association_score.datatypes.affected_pathway    0.11420605 0.006979085 NA 0.10131472 0.12873769
 association_score.datatypes.animal_model        0.69907282 0.023279469 NA 0.65490301 0.74622165
 association_score.datatypes.genetic_association 1.14557455 0.034540274 NA 1.07983833 1.21531254
 association_score.datatypes.literature          2.03176960 0.056475038 NA 1.92404166 2.14552926
 association_score.datatypes.rna_expression      0.42256239 0.016059624 NA 0.39222986 0.45524066
 association_score.datatypes.somatic_mutation    0.10454246 0.006631943 NA 0.09231970 0.11838347
 ppr                                             1.00325624 0.030978854 NA 0.94433961 1.06584864
 raw                                             0.73047948 0.024082350 NA 0.68477157 0.77923835
 gm                                              0.78165258 0.025385312 NA 0.73344871 0.83302451
 mc                                              0.62593702 0.021399644 NA 0.58536885 0.66931670
 z                                               0.51282910 0.018455636 NA 0.47790295 0.55030772
 knn                                             0.71642335 0.023723320 NA 0.67140323 0.76446224
 wsld                                            0.68106340 0.022817984 NA 0.63777772 0.72728686
 COSNet                                          0.83853598 0.026828565 NA 0.78756772 0.89280270
 bagsvm                                          0.71993738 0.023813121 NA 0.67474523 0.76815635
 rf                                              0.40103895 0.015480068 NA 0.37181786 0.43255651
 svm                                             0.35909018 0.014338256 NA 0.33205924 0.38832156

cv_scheme = representative, disease = multiple sclerosis:
 method                                                rate          SE df  asymp.LCL  asymp.UCL
 pr                                              0.59398555 0.019361078 NA 0.55722526 0.63317093
 randomraw                                       0.21933248 0.009335421 NA 0.20177779 0.23841443
 random                                          0.18229817 0.008259753 NA 0.16680736 0.19922757
 EGAD                                            0.22843142 0.009594959 NA 0.21037894 0.24803298
 association_score.datatypes.affected_pathway    0.08300792 0.005091328 NA 0.07360558 0.09361132
 association_score.datatypes.animal_model        0.50810428 0.017129799 NA 0.47561568 0.54281213
 association_score.datatypes.genetic_association 0.83263334 0.025483747 NA 0.78415469 0.88410907
 association_score.datatypes.literature          1.47674291 0.041775668 NA 1.39709263 1.56093416
 association_score.datatypes.rna_expression      0.30712932 0.011783761 NA 0.28488060 0.33111564
 association_score.datatypes.somatic_mutation    0.07598418 0.004836801 NA 0.06707175 0.08608088
 ppr                                             0.72919269 0.022840428 NA 0.68577273 0.77536181
 raw                                             0.53093146 0.017724956 NA 0.49730337 0.56683351
 gm                                              0.56812539 0.018691021 NA 0.53264779 0.60596603
 mc                                              0.45494728 0.015736740 NA 0.42512613 0.48686028
 z                                               0.37273751 0.013556490 NA 0.34709219 0.40027767
 knn                                             0.52071510 0.017458803 NA 0.48759657 0.55608309
 wsld                                            0.49501457 0.016787755 NA 0.46318088 0.52903614
 COSNet                                          0.60946972 0.019761336 NA 0.57194324 0.64945840
 bagsvm                                          0.52326919 0.017525372 NA 0.49002321 0.55877076
 rf                                              0.29148552 0.011355250 NA 0.27005808 0.31461310
 svm                                             0.26099607 0.010511408 NA 0.24118623 0.28243299

cv_scheme = classic, disease = obesity:
 method                                                rate          SE df  asymp.LCL  asymp.UCL
 pr                                              1.01403456 0.031196913 NA 0.95469670 1.07706047
 randomraw                                       0.37443791 0.015418683 NA 0.34540519 0.40591096
 random                                          0.31121405 0.013696794 NA 0.28549407 0.33925112
 EGAD                                            0.38997137 0.015832814 NA 0.36014218 0.42227119
 association_score.datatypes.affected_pathway    0.14170867 0.008556767 NA 0.12589211 0.15951237
 association_score.datatypes.animal_model        0.86742058 0.027711658 NA 0.81477223 0.92347093
 association_score.datatypes.genetic_association 1.42144699 0.040723562 NA 1.34382984 1.50354717
 association_score.datatypes.literature          2.52105178 0.065949363 NA 2.39505113 2.65368117
 association_score.datatypes.rna_expression      0.52432209 0.019308341 NA 0.48781187 0.56356491
 association_score.datatypes.somatic_mutation    0.12971794 0.008138241 NA 0.11470897 0.14669074
 ppr                                             1.24485618 0.036615929 NA 1.17511974 1.31873107
 raw                                             0.90639047 0.028642239 NA 0.85195583 0.96430314
 gm                                              0.96988686 0.030151183 NA 0.91255595 1.03081956
 mc                                              0.77667253 0.025530350 NA 0.72821181 0.82835819
 z                                               0.63632644 0.022105625 NA 0.59444230 0.68116172
 knn                                             0.88894940 0.028226179 NA 0.83531339 0.94602941
 wsld                                            0.84507422 0.027176500 NA 0.79345318 0.90005365
 COSNet                                          1.04046867 0.031821178 NA 0.97993277 1.10474421
 bagsvm                                          0.89330967 0.028330256 NA 0.83947388 0.95059797
 rf                                              0.49761545 0.018630060 NA 0.46240871 0.53550276
 svm                                             0.44556477 0.017291460 NA 0.41293096 0.48077761

cv_scheme = block, disease = obesity:
 method                                                rate          SE df  asymp.LCL  asymp.UCL
 pr                                              0.95727970 0.029514841 NA 0.90114485 1.01691133
 randomraw                                       0.35348087 0.014573374 NA 0.32604115 0.38322992
 random                                          0.29379560 0.012943931 NA 0.26949045 0.32029281
 EGAD                                            0.36814492 0.014965321 NA 0.33995148 0.39867655
 association_score.datatypes.affected_pathway    0.13377733 0.008082411 NA 0.11883806 0.15059463
 association_score.datatypes.animal_model        0.81887161 0.026213379 NA 0.76907289 0.87189488
 association_score.datatypes.genetic_association 1.34188952 0.038540613 NA 1.26843808 1.41959431
 association_score.datatypes.literature          2.37995014 0.062445269 NA 2.26065341 2.50554227
