cv_scheme = classic, disease = allergy:
 association_score.datatypes.affected_pathway     2.1210673 0.03805748 NA  2.0477723  2.1969857
 association_score.datatypes.animal_model         2.4697773 0.04180175 NA  2.3891914  2.5530813
 association_score.datatypes.genetic_association  2.4161916 0.04123493 NA  2.3367093  2.4983774
 association_score.datatypes.literature           7.4371320 0.08873593 NA  7.2652306  7.6131007
 association_score.datatypes.rna_expression       1.9010839 0.03561719 NA  1.8325416  1.9721898
 association_score.datatypes.somatic_mutation     2.1184484 0.03802882 NA  2.0452093  2.1943103
 ppr                                              9.2648880 0.10491237 NA  9.0615286  9.4728113
 raw                                             11.7306363 0.12641665 NA 11.4854626 11.9810436
 gm                                               7.0298000 0.08509011 NA  6.8649892  7.1985675
 mc                                              10.2664975 0.11368211 NA 10.0460852 10.4917458
 z                                               10.7368834 0.11778315 NA 10.5084967 10.9702337
 knn                                             11.0866006 0.12082586 NA 10.8522976 11.3259622
 wsld                                            10.7316457 0.11773754 NA 10.5033476 10.9649059
 COSNet                                           5.5265799 0.07144684 NA  5.3883059  5.6684024
 bagsvm                                          11.5902257 0.12519907 NA 11.3474194 11.8382274
 rf                                              10.9903075 0.11998857 NA 10.7576325 11.2280149
 svm                                              9.3295535 0.10548026 NA  9.1250897  9.5385986

cv_scheme = classic, disease = chronic obstructive pulmonary disease:
 method                                                rate         SE df  asymp.LCL  asymp.UCL
 pr                                               3.1657524 0.05497123 NA  3.0598236  3.2753485
 randomraw                                        1.5535530 0.03477118 NA  1.4868759  1.6232202
 random                                           1.3267872 0.03161733 NA  1.2662432  1.3902260
 EGAD                                             6.1916736 0.08921328 NA  6.0192647  6.3690208
 association_score.datatypes.affected_pathway     2.4215189 0.04598217 NA  2.3330519  2.5133404
 association_score.datatypes.animal_model         2.8196240 0.05084013 NA  2.7217194  2.9210505
 association_score.datatypes.genetic_association  2.7584478 0.05010175 NA  2.6619775  2.8584143
 association_score.datatypes.literature           8.4906101 0.11423081 NA  8.2696479  8.7174763
 association_score.datatypes.rna_expression       2.1703745 0.04284234 NA  2.0880087  2.2559895
 association_score.datatypes.somatic_mutation     2.4185291 0.04594517 NA  2.3301340  2.5102774
 ppr                                             10.5772699 0.13663496 NA 10.3128320 10.8484884
 raw                                             13.3922942 0.16661426 NA 13.0696855 13.7228661
 gm                                               8.0255791 0.10920566 NA  7.8143689  8.2424980
 mc                                              11.7207585 0.14883891 NA 11.4326400 12.0161380
 z                                               12.2577750 0.15455697 NA 11.9585613 12.5644752
 knn                                             12.6570301 0.15880344 NA 12.3495768 12.9721376
 wsld                                            12.2517954 0.15449334 NA 11.9527052 12.5583696
 COSNet                                           6.3094262 0.09050756 NA  6.1345052  6.4893350
 bagsvm                                          13.2319942 0.16491234 NA 12.9126877 13.5591965
 rf                                              12.5470969 0.15763457 NA 12.2419117 12.8598903
 svm                                             10.6510953 0.13742417 NA 10.3851259 10.9238762

cv_scheme = block, disease = chronic obstructive pulmonary disease:
 method                                                rate         SE df  asymp.LCL  asymp.UCL
 pr                                               1.7638872 0.03094932 NA  1.7042588  1.8256018
 randomraw                                        0.8656054 0.01949603 NA  0.8282250  0.9046728
 random                                           0.7392565 0.01771461 NA  0.7053392  0.7748047
 EGAD                                             3.4498635 0.05046149 NA  3.3523650  3.5501975
 association_score.datatypes.affected_pathway     1.3492167 0.02584466 NA  1.2995012  1.4008342
 association_score.datatypes.animal_model         1.5710321 0.02860206 NA  1.5159615  1.6281033
 association_score.datatypes.genetic_association  1.5369461 0.02818274 NA  1.4826897  1.5931878
 association_score.datatypes.literature           4.7307800 0.06475274 NA  4.6055542  4.8594107
 association_score.datatypes.rna_expression       1.2092847 0.02406436 NA  1.1630273  1.2573818
 association_score.datatypes.somatic_mutation     1.3475509 0.02582368 NA  1.2978761  1.3991269
 ppr                                              5.8934206 0.07756374 NA  5.7433425  6.0474205
 raw                                              7.4618899 0.09471733 NA  7.2785376  7.6498610
 gm                                               4.4716750 0.06188068 NA  4.3520211  4.5946187
 mc                                               6.5305472 0.08454540 NA  6.3669259  6.6983733
 z                                                6.8297609 0.08781721 NA  6.6597930  7.0040666
 knn                                              7.0522170 0.09024721 NA  6.8775355  7.2313352
 wsld                                             6.8264292 0.08778080 NA  6.6565319  7.0006628
 COSNet                                           3.5154726 0.05120033 NA  3.4165406  3.6172694
 bagsvm                                           7.3725743 0.09374328 NA  7.1911113  7.5586163
 rf                                               6.9909647 0.08957832 NA  6.8175807  7.1687582
 svm                                              5.9345545 0.07801517 NA  5.7836006  6.0894483

cv_scheme = representative, disease = chronic obstructive pulmonary disease:
 method                                                rate         SE df  asymp.LCL  asymp.UCL
 pr                                               1.5899080 0.02796761 NA  1.5360267  1.6456794
 randomraw                                        0.7802273 0.01760020 NA  0.7464830  0.8154970
 random                                           0.6663407 0.01598914 NA  0.6357280  0.6984274
 EGAD                                             3.1095897 0.04565062 NA  3.0213912  3.2003630
 association_score.datatypes.affected_pathway     1.2161381 0.02334522 NA  1.1712324  1.2627656
 association_score.datatypes.animal_model         1.4160750 0.02584183 NA  1.3663210  1.4676407
 association_score.datatypes.genetic_association  1.3853510 0.02546212 NA  1.3363343  1.4361656
 association_score.datatypes.literature           4.2641644 0.05860963 NA  4.1508251  4.3805984
 association_score.datatypes.rna_expression       1.0900081 0.02173369 NA  1.0482325  1.1334487
 association_score.datatypes.somatic_mutation     1.2146366 0.02332622 NA  1.1697677  1.2612264
 ppr                                              5.3121292 0.07022901 NA  5.1762509  5.4515744
 raw                                              6.7258941 0.08578935 NA  6.5598344  6.8961575
 gm                                               4.0306160 0.05600500 NA  3.9223294  4.1418921
 mc                                               5.8864134 0.07656195 NA  5.7382513  6.0384011
 z                                                6.1561145 0.07952988 NA  6.0021957  6.3139804
 knn                                              6.3566289 0.08173423 NA  6.1984344  6.5188607
 wsld                                             6.1531114 0.07949685 NA  5.9992566  6.3109119
 COSNet                                           3.1687276 0.04632048 NA  3.0792294  3.2608272
 bagsvm                                           6.6453880 0.08490572 NA  6.4810422  6.8139013
 rf                                               6.3014181 0.08112745 NA  6.1444006  6.4624481
 svm                                              5.3492059 0.07063849 NA  5.2125333  5.4894620

cv_scheme = classic, disease = coronary heart disease:
 method                                                rate         SE df  asymp.LCL  asymp.UCL
 pr                                               3.9631981 0.06626528 NA  3.8354256  4.0952272
 randomraw                                        1.9448895 0.04256527 NA  1.8632270  2.0301310
 random                                           1.6610018 0.03880889 NA  1.5866531  1.7388344
 EGAD                                             7.7513418 0.10561478 NA  7.5470802  7.9611318
 association_score.datatypes.affected_pathway     3.0314939 0.05578478 NA  2.9241059  3.1428257
 association_score.datatypes.animal_model         3.5298808 0.06145980 NA  3.4114540  3.6524187
 association_score.datatypes.genetic_association  3.4532945 0.06059900 NA  3.3365419  3.5741325
 association_score.datatypes.literature          10.6293752 0.13405116 NA 10.3698603 10.8953847
 association_score.datatypes.rna_expression       2.7170869 0.05210115 NA  2.6168656  2.8211464
 association_score.datatypes.somatic_mutation     3.0277509 0.05574144 NA  2.9204473  3.1389972
 ppr                                             13.2416597 0.15940239 NA 12.9328936 13.5577974
 raw                                             16.7657821 0.19322349 NA 16.3913163 17.1488028
 gm                                              10.0472040 0.12835228 NA  9.7987614 10.3019457
 mc                                              14.6731905 0.17318153 NA 14.3376568 15.0165764
 z                                               15.3454802 0.17963195 NA 14.9974161 15.7016222
 knn                                             15.8453067 0.18442024 NA 15.4879412 16.2109180
 wsld                                            15.3379943 0.17956019 NA 14.9900696 15.6939944
 COSNet                                           7.8987561 0.10709053 NA  7.6916267  8.1114633
 bagsvm                                          16.5651029 0.19130577 NA 16.1943622 16.9443311
 rf                                              15.7076816 0.18310240 NA 15.3528761 16.0706868
 svm                                             13.3340815 0.16029402 NA 13.0235833 13.6519824

cv_scheme = block, disease = coronary heart disease:
 method                                                rate         SE df  asymp.LCL  asymp.UCL
 pr                                               2.2082063 0.03733815 NA  2.1362242  2.2826139
 randomraw                                        1.0836494 0.02387298 NA  1.0378549  1.1314644
 random                                           0.9254734 0.02174875 NA  0.8838135  0.9690971
 EGAD                                             4.3188761 0.05984329 NA  4.2031637  4.4377740
 association_score.datatypes.affected_pathway     1.6890813 0.03137187 NA  1.6286993  1.7517019
 association_score.datatypes.animal_model         1.9667714 0.03460052 NA  1.9001115  2.0357700
 association_score.datatypes.genetic_association  1.9240992 0.03411047 NA  1.8583921  1.9921296
 association_score.datatypes.literature           5.9224526 0.07616550 NA  5.7750366  6.0736315
 association_score.datatypes.rna_expression       1.5139007 0.02927899 NA  1.4575889  1.5723879
 association_score.datatypes.somatic_mutation     1.6869958 0.03134724 NA  1.6266617  1.7495678
 ppr                                              7.3779597 0.09073891 NA  7.2022410  7.5579655
 raw                                              9.3415227 0.11020115 NA  9.1280103  9.5600293
 gm                                               5.5980797 0.07289191 NA  5.4570217  5.7427838
 mc                                               8.1755769 0.09866586 NA  7.9844646  8.3712637
 z                                                8.5501619 0.10237781 NA  8.3518413  8.7531918
 knn                                              8.8286542 0.10513367 NA  8.6249820  9.0371359
 wsld                                             8.5459909 0.10233651 NA  8.3477505  8.7489391
 COSNet                                           4.4010121 0.06068948 NA  4.2836559  4.5215833
 bagsvm                                           9.2297087 0.10909715 NA  9.0183401  9.4460313
 rf                                               8.7519725 0.10437517 NA  8.5497733  8.9589537
 svm                                              7.4294551 0.09125174 NA  7.2527405  7.6104753

cv_scheme = representative, disease = coronary heart disease:
 method                                                rate         SE df  asymp.LCL  asymp.UCL
 pr                                               1.9904021 0.03374749 NA  1.9253452  2.0576573
 randomraw                                        0.9767647 0.02155303 NA  0.9354220  1.0199347
 random                                           0.8341903 0.01963139 NA  0.7965874  0.8735683
 EGAD                                             3.8928882 0.05416050 NA  3.7881698  4.0005014
 association_score.datatypes.affected_pathway     1.5224805 0.02834172 NA  1.4679329  1.5790551
 association_score.datatypes.animal_model         1.7727810 0.03126663 NA  1.7125466  1.8351340
 association_score.datatypes.genetic_association  1.7343177 0.03082262 NA  1.6749465  1.7957934
 association_score.datatypes.literature           5.3382976 0.06897762 NA  5.2048015  5.4752177
 association_score.datatypes.rna_expression       1.3645786 0.02644634 NA  1.3137169  1.4174096
 association_score.datatypes.somatic_mutation     1.5206007 0.02831941 NA  1.4660965  1.5771312
 ppr                                              6.6502423 0.08221176 NA  6.4910466  6.8133423
 raw                                              8.4201313 0.09988952 NA  8.2266099  8.6182050
 gm                                               5.0459189 0.06600538 NA  4.9181950  5.1769597
 mc                                               7.3691874 0.08941144 NA  7.1960114  7.5465309
 z                                                7.7068255 0.09278306 NA  7.5271028  7.8908394
 knn                                              7.9578490 0.09528634 NA  7.7732656  8.1468155
 wsld                                             7.7030659 0.09274555 NA  7.5234160  7.8870057
 COSNet                                           3.9669228 0.05492848 NA  3.8607127  4.0760548
 bagsvm                                           8.3193459 0.09888666 NA  8.1277718  8.5154355
 rf                                               7.8887308 0.09459735 NA  7.7054852  8.0763341
 svm                                              6.6966585 0.08267752 NA  6.5365584  6.8606799

cv_scheme = classic, disease = drug dependence:
 method                                                rate         SE df  asymp.LCL  asymp.UCL
 pr                                               5.0458750 0.08149680 NA  4.8886460  5.2081609
 randomraw                                        2.4761995 0.05312477 NA  2.3742356  2.5825423
 random                                           2.1147587 0.04855701 NA  2.0216984  2.2121026
 EGAD                                             9.8688738 0.12751378 NA  9.6220894 10.1219876
 association_score.datatypes.affected_pathway     3.8596453 0.06903492 NA  3.7266836  3.9973509
 association_score.datatypes.animal_model         4.4941829 0.07579731 NA  4.3480515  4.6452256
 association_score.datatypes.genetic_association  4.3966745 0.07477386 NA  4.2525361  4.5456985
 association_score.datatypes.literature          13.5331358 0.16032279 NA 13.2225288 13.8510391
 association_score.datatypes.rna_expression       3.4593478 0.06462519 NA  3.3349756  3.5883583
 association_score.datatypes.somatic_mutation     3.8548799 0.06898314 NA  3.7220190  3.9924834
 ppr                                             16.8590511 0.18939928 NA 16.4918923 17.2343839
 raw                                             21.3459025 0.22803133 NA 20.9036157 21.7975474
 gm                                              12.7919255 0.15376703 NA 12.4940702 13.0968816
 mc                                              18.6816512 0.20515635 NA 18.2838486 19.0881088
 z                                               19.5375988 0.21252372 NA 19.1254688 19.9586096
 knn                                             20.1739692 0.21798939 NA 19.7512103 20.6057769
 wsld                                            19.5280679 0.21244179 NA 19.1160973 19.9489169
 COSNet                                          10.0565591 0.12922325 NA  9.8064489 10.3130482
 bagsvm                                          21.0904013 0.22584447 NA 20.6523671 21.5377261
 rf                                              19.9987474 0.21648539 NA 19.5789133 20.4275841
 svm                                             16.9767210 0.19041977 NA 16.6075776 17.3540695

cv_scheme = block, disease = drug dependence:
 method                                                rate         SE df  asymp.LCL  asymp.UCL
 pr                                               2.8114499 0.04595709 NA  2.7228033  2.9029826
 randomraw                                        1.3796835 0.02980325 NA  1.3224895  1.4393510
 random                                           1.1782967 0.02721720 NA  1.1261415  1.2328674
 EGAD                                             5.4987180 0.07238529 NA  5.3586600  5.6424366
 association_score.datatypes.affected_pathway     2.1505090 0.03884426 NA  2.0757075  2.2280060
 association_score.datatypes.animal_model         2.5040592 0.04270098 NA  2.4217500  2.5891659
 association_score.datatypes.genetic_association  2.4497297 0.04211681 NA  2.3685576  2.5336837
 association_score.datatypes.literature           7.5403637 0.09132513 NA  7.3634775  7.7214991
 association_score.datatypes.rna_expression       1.9274720 0.03633355 NA  1.8575590  2.0000163
 association_score.datatypes.somatic_mutation     2.1478538 0.03881476 NA  2.0731097  2.2252926
 ppr                                              9.3934901 0.10814904 NA  9.1838956  9.6078680
 raw                                             11.8934644 0.13053805 NA 11.6403468 12.1520860
 gm                                               7.1273778 0.08753630 NA  6.9578582  7.3010274
 mc                                              10.4090025 0.11727687 NA 10.1816635 10.6414177
 z                                               10.8859176 0.12154673 NA 10.6502781 11.1267706
 knn                                             11.2404891 0.12471518 NA 10.9986904 11.4876035
 wsld                                            10.8806072 0.12149923 NA 10.6450601 11.1213663
 COSNet                                           5.6032921 0.07337061 NA  5.4613180  5.7489570
 bagsvm                                          11.7511048 0.12926983 NA 11.5004524 12.0072201
 rf                                              11.1428594 0.12384325 NA 10.9027557 11.3882507
 svm                                              9.4590531 0.10873999 NA  9.2483098  9.6745988

cv_scheme = representative, disease = drug dependence:
 method                                                rate         SE df  asymp.LCL  asymp.UCL
 pr                                               2.5341454 0.04154551 NA  2.4540120  2.6168955
 randomraw                                        1.2435999 0.02690873 NA  1.1919624  1.2974743
 random                                           1.0620766 0.02456868 NA  1.0149982  1.1113387
 EGAD                                             4.9563577 0.06554012 NA  4.8295517  5.0864930
 association_score.datatypes.affected_pathway     1.9383957 0.03509692 NA  1.8708133  2.0084196
 association_score.datatypes.animal_model         2.2570739 0.03859283 NA  2.1826868  2.3339962
 association_score.datatypes.genetic_association  2.2081032 0.03806321 NA  2.1347468  2.2839803
 association_score.datatypes.literature           6.7966277 0.08275610 NA  6.6363489  6.9607776
 association_score.datatypes.rna_expression       1.7373578 0.03282200 NA  1.6742043  1.8028936
 association_score.datatypes.somatic_mutation     1.9360024 0.03507019 NA  1.8684720  2.0059735
 ppr                                              8.4669729 0.09805667 NA  8.2769501  8.6613582
 raw                                             10.7203649 0.11842577 NA 10.4907493 10.9550061
 gm                                               6.4243762 0.07931124 NA  6.2707946  6.5817193
 mc                                               9.3823213 0.10636017 NA  9.1761580  9.5931166
 z                                                9.8121964 0.11024483 NA  9.5984822 10.0306689
 knn                                             10.1317951 0.11312761 NA  9.9124776 10.3559651
 wsld                                             9.8074097 0.11020163 NA  9.5937796 10.0257969
 COSNet                                           5.0506172 0.06643545 NA  4.9220703  5.1825213
 bagsvm                                          10.5920467 0.11727180 NA 10.3646741 10.8244072
 rf                                              10.0437950 0.11233428 NA  9.8260195 10.2663970
 svm                                              8.5260692 0.09859422 NA  8.3350015  8.7215169

cv_scheme = classic, disease = hypertension:
 method                                                rate         SE df  asymp.LCL  asymp.UCL
 pr                                               5.0521438 0.08158476 NA  4.8947447  5.2146045
 randomraw                                        2.4792758 0.05318587 NA  2.3771945  2.5857407
 random                                           2.1173860 0.04861342 NA  2.0242174  2.2148428
 EGAD                                             9.8811345 0.12763971 NA  9.6341056 10.1344975
 association_score.datatypes.affected_pathway     3.8644404 0.06911151 NA  3.7313309  4.0022985
 association_score.datatypes.animal_model         4.4997663 0.07588015 NA  4.3534748  4.6509737
 association_score.datatypes.genetic_association  4.4021368 0.07485577 NA  4.2578401  4.5513237
 association_score.datatypes.literature          13.5499489 0.16047338 NA 13.2390491 13.8681497
 association_score.datatypes.rna_expression       3.4636456 0.06469760 NA  3.3391337  3.5928003
 association_score.datatypes.somatic_mutation     3.8596691 0.06905968 NA  3.7266604  3.9974249
 ppr                                             16.8799962 0.18957075 NA 16.5125037 17.2556674
 raw                                             21.3724219 0.22822963 NA 20.9297488 21.8244578
 gm                                              12.8078178 0.15391280 NA 12.5096790 13.1130619
 mc                                              18.7048606 0.20533887 NA 18.3067026 19.1116783
 z                                               19.5618716 0.21271135 NA 19.1493762 19.9832525
 knn                                             20.1990326 0.21818079 NA 19.7759009 20.6312178
 wsld                                            19.5523289 0.21262936 NA 19.1399929 19.9735478
 COSNet                                          10.0690530 0.12935050 NA  9.8186957 10.3257939
 bagsvm                                          21.1166032 0.22604127 NA 20.6781856 21.5643162
 rf                                              20.0235931 0.21667576 NA 19.6033882 20.4528053
 svm                                             16.9978122 0.19059196 NA 16.6283337 17.3755006

cv_scheme = block, disease = hypertension:
 method                                                rate         SE df  asymp.LCL  asymp.UCL
 pr                                               2.8149427 0.04600687 NA  2.7261999  2.9065743
 randomraw                                        1.3813976 0.02983756 NA  1.3241376  1.4411337
 random                                           1.1797606 0.02724884 NA  1.1275446  1.2343946
 EGAD                                             5.5055494 0.07245745 NA  5.3653514  5.6494109
 association_score.datatypes.affected_pathway     2.1531807 0.03888746 NA  2.0782958  2.2307637
 association_score.datatypes.animal_model         2.5071702 0.04274778 NA  2.4247706  2.5923700
 association_score.datatypes.genetic_association  2.4527732 0.04216307 NA  2.3715117  2.5368192
 association_score.datatypes.literature           7.5497316 0.09141210 NA  7.3726763  7.7310388
 association_score.datatypes.rna_expression       1.9298667 0.03637434 NA  1.8598750  2.0024922
 association_score.datatypes.somatic_mutation     2.1505222 0.03885793 NA  2.0756948  2.2280470
 ppr                                              9.4051602 0.10824869 NA  9.1953718  9.6197349
 raw                                             11.9082404 0.13065414 NA 11.6548968 12.1670910
 gm                                               7.1362326 0.08762037 NA  6.9665497  7.3100484
 mc                                              10.4219343 0.11738327 NA 10.1943881 10.6545595
 z                                               10.8994419 0.12165626 NA 10.6635892 11.1405110
 knn                                             11.2544539 0.12482703 NA 11.0124375 11.5017890
 wsld                                            10.8941249 0.12160873 NA 10.6583646 11.1351001
 COSNet                                           5.6102534 0.07344356 NA  5.4681377  5.7560627
 bagsvm                                          11.7657039 0.12938499 NA 11.5148273 12.0220464
 rf                                              11.1567029 0.12395446 NA 10.9163827 11.4023136
 svm                                              9.4708047 0.10884009 NA  9.2598666  9.6865480

cv_scheme = representative, disease = hypertension:
 method                                                rate         SE df  asymp.LCL  asymp.UCL
 pr                                               2.5372938 0.04159055 NA  2.4570733  2.6201333
 randomraw                                        1.2451449 0.02693972 NA  1.1934479  1.2990813
 random                                           1.0633961 0.02459725 NA  1.0162629  1.1127154
 EGAD                                             4.9625153 0.06560561 NA  4.8355822  5.0927803
 association_score.datatypes.affected_pathway     1.9408039 0.03513597 NA  1.8731461  2.0109055
 association_score.datatypes.animal_model         2.2598781 0.03863516 NA  2.1854091  2.3368845
 association_score.datatypes.genetic_association  2.2108464 0.03810505 NA  2.1374093  2.2868067
 association_score.datatypes.literature           6.8050716 0.08283517 NA  6.6446391  6.9693778
 association_score.datatypes.rna_expression       1.7395162 0.03285887 NA  1.6762917  1.8051255
 association_score.datatypes.somatic_mutation     1.9384076 0.03510922 NA  1.8708019  2.0084564
 ppr                                              8.4774920 0.09814740 NA  8.2872927  8.6720565
 raw                                             10.7336835 0.11853162 NA 10.5038618 10.9685335
 gm                                               6.4323576 0.07938764 NA  6.2786276  6.5898517
 mc                                               9.3939776 0.10645710 NA  9.1876257  9.6049642
 z                                                9.8243867 0.11034465 NA  9.6104782 10.0430563
 knn                                             10.1443825 0.11322956 NA  9.9248665 10.3687536
 wsld                                             9.8195941 0.11030141 NA  9.6057697 10.0381782
 COSNet                                           5.0568919 0.06650166 NA  4.9282165  5.1889270
 bagsvm                                          10.6052059 0.11737680 NA 10.3776289 10.8377736
 rf                                              10.0562730 0.11243564 NA  9.8383002 10.2790751
 svm                                              8.5366617 0.09868535 NA  8.3454167  8.7322893

cv_scheme = classic, disease = multiple sclerosis:
 method                                                rate         SE df  asymp.LCL  asymp.UCL
 pr                                               5.7438033 0.09127793 NA  5.5676592  5.9255200
 randomraw                                        2.8186990 0.05992383 NA  2.7036637  2.9386288
 random                                           2.4072649 0.05483543 NA  2.3021533  2.5171757
 EGAD                                            11.2339028 0.14148838 NA 10.9599854 11.5146660
 association_score.datatypes.affected_pathway     4.3934983 0.07755515 NA  4.2440925  4.5481638
 association_score.datatypes.animal_model         5.1158030 0.08501029 NA  4.9518700  5.2851631
 association_score.datatypes.genetic_association  5.0048076 0.08388334 NA  4.8430704  5.1719461
 association_score.datatypes.literature          15.4049931 0.17700660 NA 15.0619438 15.7558556
 association_score.datatypes.rna_expression       3.9378330 0.07268185 NA  3.7979251  4.0828949
 association_score.datatypes.somatic_mutation     4.3880738 0.07749798 NA  4.2387793  4.5426265
 ppr                                             19.1909376 0.20836975 NA 18.7868553 19.6037113
 raw                                             24.2983951 0.24993177 NA 23.8134426 24.7932235
 gm                                              14.5612611 0.16992222 NA 14.2319994 14.8981404
 mc                                              21.2656336 0.22533423 NA 20.8285411 21.7118986
 z                                               22.2399729 0.23325996 NA 21.7874588 22.7018855
 knn                                             22.9643639 0.23913759 NA 22.5004136 23.4378808
 wsld                                            22.2291237 0.23317184 NA 21.7767811 22.6908623
 COSNet                                          11.4475481 0.14334343 NA 11.1700196 11.7319720
 bagsvm                                          24.0075538 0.24758158 NA 23.5271740 24.4977420
 rf                                              22.7649060 0.23752041 NA 22.3041023 23.2352301
 svm                                             19.3248832 0.20946903 NA 18.9186618 19.7398270

cv_scheme = block, disease = multiple sclerosis:
 method                                                rate         SE df  asymp.LCL  asymp.UCL
 pr                                               3.2003201 0.05149293 NA  3.1009705  3.3028526
 randomraw                                        1.5705167 0.03362177 NA  1.5059826  1.6378162
 random                                           1.3412747 0.03073931 NA  1.2823599  1.4028963
 EGAD                                             6.2592820 0.08039527 NA  6.1036770  6.4188539
 association_score.datatypes.affected_pathway     2.4479600 0.04364971 NA  2.3638858  2.5350244
 association_score.datatypes.animal_model         2.8504122 0.04790691 NA  2.7580460  2.9458716
 association_score.datatypes.genetic_association  2.7885680 0.04726278 NA  2.6974564  2.8827571
 association_score.datatypes.literature           8.5833211 0.10096607 NA  8.3876950  8.7835098
 association_score.datatypes.rna_expression       2.1940734 0.04087207 NA  2.1154104  2.2756616
 association_score.datatypes.somatic_mutation     2.4449376 0.04361711 NA  2.3609269  2.5319377
 ppr                                             10.6927657 0.11918214 NA 10.4617060 10.9289286
 raw                                             13.5385279 0.14337105 NA 13.2604220 13.8224665
 gm                                               8.1132124 0.09685731 NA  7.9255793  8.3052876
 mc                                              11.8487403 0.12904976 NA 11.5984880 12.1043922
 z                                               12.3916206 0.13366268 NA 12.1323964 12.6563835
 knn                                             12.7952353 0.13708461 NA 12.5293557 13.0667570
 wsld                                            12.3855757 0.13361138 NA 12.1264513 12.6502373
 COSNet                                           6.3783204 0.08146765 NA  6.2206288  6.5400095
 bagsvm                                          13.3764776 0.14200210 NA 13.1010340 13.6577122
 rf                                              12.6841018 0.13614301 NA 12.4200535 12.9537636
 svm                                             10.7673972 0.11982128 NA 10.5350943 11.0048224

cv_scheme = representative, disease = multiple sclerosis:
 method                                                rate         SE df  asymp.LCL  asymp.UCL
 pr                                               2.8846598 0.04655431 NA  2.7948430  2.9773630
 randomraw                                        1.4156104 0.03035731 NA  1.3573442  1.4763777
 random                                           1.2089795 0.02774869 NA  1.1557982  1.2646078
 EGAD                                             5.6419042 0.07280909 NA  5.5009906  5.7864274
 association_score.datatypes.affected_pathway     2.2065080 0.03944126 NA  2.1305430  2.2851816
 association_score.datatypes.animal_model         2.5692647 0.04330133 NA  2.4857821  2.6555511
 association_score.datatypes.genetic_association  2.5135205 0.04271716 NA  2.4311754  2.5986546
 association_score.datatypes.literature           7.7367141 0.09152152 NA  7.5593988  7.9181887
 association_score.datatypes.rna_expression       1.9776632 0.03692383 NA  1.9066020  2.0513730
 association_score.datatypes.somatic_mutation     2.2037837 0.03941170 NA  2.1278763  2.2823989
 ppr                                              9.6380958 0.10810246 NA  9.4285308  9.8523188
 raw                                             12.2031692 0.13013000 NA 11.9507660 12.4609033
 gm                                               7.3129741 0.08778278 NA  7.1429311  7.4870650
 mc                                              10.6800521 0.11708724 NA 10.4530133 10.9120222
 z                                               11.1693860 0.12128802 NA 10.9341777 11.4096539
 knn                                             11.5331905 0.12440442 NA 11.2919217 11.7796144
 wsld                                            11.1639373 0.12124130 NA 10.9288198 11.4041129
 COSNet                                           5.7492014 0.07378418 NA  5.6063907  5.8956498
 bagsvm                                          12.0571025 0.12888313 NA 11.8071240 12.3123736
 rf                                              11.4330185 0.12354687 NA 11.1934174 11.6777484
 svm                                              9.7053661 0.10868437 NA  9.4946693  9.9207384

cv_scheme = classic, disease = obesity:
 method                                                rate         SE df  asymp.LCL  asymp.UCL
 pr                                               5.6287444 0.08966694 NA  5.4557157  5.8072607
 randomraw                                        2.7622353 0.05880327 NA  2.6493543  2.8799257
 random                                           2.3590430 0.05380060 NA  2.2559177  2.4668824
 EGAD                                            11.0088671 0.13919038 NA 10.7394114 11.2850836
 association_score.datatypes.affected_pathway     4.3054885 0.07615136 NA  4.1587920  4.4573596
 association_score.datatypes.animal_model         5.0133241 0.08349263 NA  4.8523235  5.1796667
 association_score.datatypes.genetic_association  4.9045521 0.08238268 NA  4.7457140  5.0687065
 association_score.datatypes.literature          15.0964028 0.17426661 NA 14.7586814 15.4418523
 association_score.datatypes.rna_expression       3.8589510 0.07135431 NA  3.7216030  4.0013680
 association_score.datatypes.somatic_mutation     4.3001726 0.07609508 NA  4.1535857  4.4519328
 ppr                                             18.8065080 0.20525771 NA 18.4084826 19.2131394
 raw                                             23.8116537 0.24634413 NA 23.3336903 24.2994077
 gm                                              14.2695724 0.16726836 NA 13.9454697 14.6012074
 mc                                              20.8396440 0.22202606 NA 20.4089929 21.2793823
 z                                               21.7944655 0.22986116 NA 21.3485704 22.2496738
 knn                                             22.5043457 0.23567194 NA 22.0471453 22.9710272
 wsld                                            21.7838337 0.22977404 NA 21.3381080 22.2388699
 COSNet                                          11.2182327 0.14102165 NA 10.9452125 11.4980632
 bagsvm                                          23.5266385 0.24402042 NA 23.0531958 24.0098042
 rf                                              22.3088833 0.23407313 NA 21.8547935 22.7724079
 svm                                             18.9377704 0.20634418 NA 18.5376310 19.3465468

cv_scheme = block, disease = obesity:
 method                                                rate         SE df  asymp.LCL  asymp.UCL
 pr                                               3.1362118 0.05058111 NA  3.0386251  3.2369325
 randomraw                                        1.5390563 0.03299242 NA  1.4757320  1.6050980
 random                                           1.3144065 0.03015878 NA  1.2566058  1.3748659
 EGAD                                             6.1338971 0.07907783 NA  5.9808491  6.2908615
 association_score.datatypes.affected_pathway     2.3989229 0.04285795 NA  2.3163765  2.4844109
 association_score.datatypes.animal_model         2.7933132 0.04704930 NA  2.7026038  2.8870672
 association_score.datatypes.genetic_association  2.7327079 0.04641503 NA  2.6432337  2.8252108
 association_score.datatypes.literature           8.4113815 0.09938213 NA  8.2188342  8.6084398
