"rep_cv","method","input_type","disease","auroc","partial_auroc_0.9","partial_auroc_0.95","auprc","top_20_hits","top_100_hits"
"Rep04","mc","drugs","drug dependence",0.917611842319956,0.057618533116485,0.018207408373921,0.128534801056493,2.66666666666667,16
"Rep04","mc","drugs","hypertension",0.904624112910983,0.0529553071928434,0.0165462984916982,0.146569629702811,3,19.3333333333333
"Rep04","mc","drugs","multiple sclerosis",0.893584333970678,0.0459764530302921,0.0127418602564152,0.107834969051005,3,16
"Rep04","mc","drugs","obesity",0.916068728544522,0.057087609554789,0.0173631460969499,0.164396302320706,3.33333333333333,21.3333333333333
"Rep04","mc","drugs","Parkinson's disease",0.935874921251144,0.0586892291169377,0.0188289748409188,0.139380528802676,2.33333333333333,16.6666666666667
"Rep04","mc","drugs","psoriasis",0.878755759875575,0.037860672428442,0.0101032650676797,0.0581548779829634,1,8.33333333333333
"Rep04","mc","drugs","rheumatoid arthritis",0.873181654533412,0.0372646278988253,0.00981298608912823,0.0503453412270024,0.666666666666667,6.33333333333333
"Rep04","mc","drugs","schizophrenia",0.931828158971579,0.0609831268512397,0.0185127257419696,0.156332636751524,4,17.6666666666667
"Rep04","mc","drugs","stroke",0.927841394607463,0.0568978514910908,0.0160796319025292,0.133628349021653,2.66666666666667,12.6666666666667
"Rep04","mc","drugs","systemic lupus erythematosus",0.892046959124129,0.0566874088135161,0.0235704932770936,0.157561126057211,5,19.3333333333333
"Rep04","mc","drugs","type I diabetes mellitus",0.923908901314363,0.0555186225347127,0.0195020327910578,0.121682557542535,4.66666666666667,14
"Rep04","mc","drugs","type II diabetes mellitus",0.916168188028556,0.0564398296533192,0.0176777837529757,0.13623971398733,2.33333333333333,17.3333333333333
"Rep04","mc","drugs","ulcerative colitis",0.885359076346319,0.0454113680304843,0.0128802297380368,0.036173260890053,1,4
"Rep04","mc","drugs","unipolar depression",0.906967913964325,0.0504351892097413,0.0150204128277422,0.0936557369368626,1.66666666666667,12.6666666666667
"Rep04","mc","genetic","allergy",0.5806589047896,0.0201233019971524,0.00788062962686906,0.0177830972037416,1.66666666666667,3.33333333333333
"Rep04","mc","genetic","Alzheimers disease",0.702354490378326,0.0147391274252431,0.0043024634323771,0.0217940395357416,0.333333333333333,3
"Rep04","mc","genetic","arthritis",0.649861442904812,0.0134904555597798,0.00416836784799274,0.0302981726226333,1.33333333333333,6
"Rep04","mc","genetic","asthma",0.840969648171327,0.0314275710450574,0.00672514111501031,0.0350702355131054,1.33333333333333,2.33333333333333
"Rep04","mc","genetic","bipolar disorder",0.618139309487816,0.0185069909235562,0.00638558020098289,0.0365892290576196,2,6.33333333333333
"Rep04","mc","genetic","cardiac arrhythmia",0.541655607029019,0.0235071310201061,0.00864898440201389,0.0613345644495113,2.66666666666667,10.6666666666667
"Rep04","mc","genetic","chronic obstructive pulmonary disease",0.472691580971805,0.00955905000458141,0.00307006558400368,0.0184563313594165,1.66666666666667,2
"Rep04","mc","genetic","coronary heart disease",0.42184756842076,0.0104198009191091,0.00288333822215309,0.0181921753350521,0.666666666666667,3
"Rep04","mc","genetic","drug dependence",0.68944300971168,0.0137514815954883,0.00477076631432402,0.0320510841369563,1.33333333333333,3.66666666666667
"Rep04","mc","genetic","hypertension",0.510494160686891,0.00724622272096948,0.00218469941276548,0.0193321530186116,0.333333333333333,2.66666666666667
"Rep04","mc","genetic","multiple sclerosis",0.696437693523106,0.012149992007291,0.00378308240679053,0.0276776976783511,1,5
"Rep04","mc","genetic","obesity",0.587918075617825,0.0130442511354097,0.00325557511921137,0.0289678599500661,0.666666666666667,3.66666666666667
"Rep04","mc","genetic","Parkinson's disease",0.493536247719564,0.00203483791439571,0.000760601445454979,0.0122006796566131,0.333333333333333,0.666666666666667
"Rep04","mc","genetic","psoriasis",0.593277826534182,0.0159524134321965,0.00557689895499691,0.0209478576967243,1.66666666666667,4.33333333333333
"Rep04","mc","genetic","rheumatoid arthritis",0.683743314728993,0.018033177793198,0.00622550017848852,0.0228732277155535,0.333333333333333,4.33333333333333
"Rep04","mc","genetic","schizophrenia",0.599064310525123,0.0223348711389006,0.00852276044633195,0.0467812652984017,2.33333333333333,10
"Rep04","mc","genetic","stroke",0.417338893930691,0.00283170462904723,0.000902384650041461,0.0106731431197049,0,1
"Rep04","mc","genetic","systemic lupus erythematosus",0.369334450074247,0.0112989254101115,0.00435894796343522,0.0133178472424923,1.33333333333333,3.66666666666667
"Rep04","mc","genetic","type I diabetes mellitus",0.444004776726801,0.0176636500325039,0.00695671640289894,0.0213495197535748,2,4.66666666666667
"Rep04","mc","genetic","type II diabetes mellitus",0.459788805617643,0.00518274095175123,0.00153809634263387,0.0132589007062849,0.666666666666667,1.66666666666667
"Rep04","mc","genetic","ulcerative colitis",0.889317287091565,0.043820438246218,0.0157999272880981,0.0455188539774006,2,6.33333333333333
"Rep04","mc","genetic","unipolar depression",0.706435833359862,0.0177357947847669,0.00503636514308582,0.0341941630279497,1.66666666666667,4
"Rep04","z","drugs","allergy",0.893902171023681,0.050297111289641,0.0144880834307801,0.0447216752087522,0.666666666666667,5.66666666666667
"Rep04","z","drugs","Alzheimers disease",0.925888919498905,0.0594981142899723,0.0228095058783148,0.236124059121687,8.66666666666667,15.3333333333333
"Rep04","z","drugs","arthritis",0.882027452906004,0.0486530800865713,0.017866184200271,0.212247729632788,11,21.3333333333333
"Rep04","z","drugs","asthma",0.922741694852859,0.0559470507868643,0.0160406024045876,0.0732850634956903,1.33333333333333,8.33333333333333
"Rep04","z","drugs","bipolar disorder",0.932405253668311,0.0764924202097814,0.0347427053580351,0.521389758835553,15,35.3333333333333
"Rep04","z","drugs","cardiac arrhythmia",0.954804423365831,0.0799198083889243,0.0360781361054039,0.600762820275408,18,41.3333333333333
"Rep04","z","drugs","chronic obstructive pulmonary disease",0.922808325996843,0.0663240852975084,0.0280730904779386,0.467282616624686,15,19.3333333333333
"Rep04","z","drugs","coronary heart disease",0.910766335438831,0.0667762566413963,0.0284177403460409,0.442429964967318,14.6666666666667,30.6666666666667
"Rep04","z","drugs","drug dependence",0.927747016703029,0.0677151290833338,0.0280129684659045,0.356901934343762,12.6666666666667,25.3333333333333
"Rep04","z","drugs","hypertension",0.916400483461931,0.0637983410840488,0.0267791729325495,0.428913658099286,15.3333333333333,32
"Rep04","z","drugs","multiple sclerosis",0.913482150691522,0.0612826831037419,0.0270454366485499,0.410985426481128,13.6666666666667,30.3333333333333
"Rep04","z","drugs","obesity",0.922771155992706,0.0680867910839359,0.0276520357464403,0.433014508004346,15.3333333333333,32.6666666666667
"Rep04","z","drugs","Parkinson's disease",0.952200709370455,0.0713684659615931,0.0302710784391971,0.465966323046225,14.3333333333333,27
"Rep04","z","drugs","psoriasis",0.885223582353006,0.0465714842823373,0.0167999887797539,0.182986234080726,6,12
"Rep04","z","drugs","rheumatoid arthritis",0.878283832339434,0.0472631459739103,0.0180208996403365,0.116641371759745,4.66666666666667,13
"Rep04","z","drugs","schizophrenia",0.942861388332215,0.0749151264363922,0.0315115695610485,0.488587050157044,15,32.3333333333333
"Rep04","z","drugs","stroke",0.943814115210946,0.0728636205708851,0.0311778265158889,0.449151241550281,14.6666666666667,32.3333333333333
"Rep04","z","drugs","systemic lupus erythematosus",0.899961486011924,0.0645018410972863,0.0285664688166856,0.485471896781485,15,21
"Rep04","z","drugs","type I diabetes mellitus",0.92995500361304,0.0649436472546554,0.0277691063849529,0.47993326384028,15,18.6666666666667
"Rep04","z","drugs","type II diabetes mellitus",0.927336926720244,0.0693332858849648,0.0303595981655886,0.463542627134334,15,31.6666666666667
"Rep04","z","drugs","ulcerative colitis",0.891626311819479,0.0582147703304706,0.0221053207830263,0.084771825087646,3,7.66666666666667
"Rep04","z","drugs","unipolar depression",0.91267846251479,0.0548726020957797,0.0196882628322662,0.192850120989268,6.66666666666667,14.6666666666667
"Rep04","z","genetic","allergy",0.633247820805715,0.0200725562526851,0.00733048722168481,0.0153542832556651,1,3.33333333333333
"Rep04","z","genetic","Alzheimers disease",0.709351626827659,0.0161561572277843,0.00389181122618375,0.0228125707909404,0.333333333333333,2.66666666666667
"Rep04","z","genetic","arthritis",0.661270946638513,0.0121805210931593,0.00355660145781517,0.0302662079328262,1,4.66666666666667
"Rep04","z","genetic","asthma",0.821862667210811,0.0288240334692871,0.00437194129061708,0.0292437685227165,0,2
"Rep04","z","genetic","bipolar disorder",0.568684382518433,0.0183601541185989,0.00564932256777748,0.0306827201460356,1,5.66666666666667
"Rep04","z","genetic","cardiac arrhythmia",0.507252432762499,0.026508874220313,0.00984752029020554,0.0736087730353509,1.66666666666667,9.66666666666667
"Rep04","z","genetic","chronic obstructive pulmonary disease",0.52115506626994,0.0100484661912526,0.00281256734300911,0.0157279803694376,0.666666666666667,2
"Rep04","z","genetic","coronary heart disease",0.441967046218185,0.0117095797158141,0.00348013286051801,0.020633688850331,0,3
"Rep04","z","genetic","drug dependence",0.699457192174668,0.0163108487271075,0.00559836792310876,0.049175440142391,1.33333333333333,5.66666666666667
"Rep04","z","genetic","hypertension",0.477218513763898,0.00786542600331824,0.00226283525135999,0.0186446252138474,0,3.66666666666667
"Rep04","z","genetic","multiple sclerosis",0.705667989170674,0.0120194925217369,0.00282296462837351,0.030259811936161,1,3.33333333333333
"Rep04","z","genetic","obesity",0.564134669600995,0.0149749844083935,0.00342499090229689,0.0299866392760297,0,4
"Rep04","z","genetic","Parkinson's disease",0.39955256984533,0.00251397349178073,0.00096967353126477,0.00981711547479996,0,1.33333333333333
"Rep04","z","genetic","psoriasis",0.615382225661529,0.0163483432096574,0.00540988833947268,0.0195200109812918,0,4.66666666666667
"Rep04","z","genetic","rheumatoid arthritis",0.703850128322657,0.01751141855066,0.00594399953009438,0.0264332994012845,1,4.66666666666667
"Rep04","z","genetic","schizophrenia",0.591533963262094,0.0208143189902685,0.00697689774272008,0.0430629631231612,2,8.66666666666667
"Rep04","z","genetic","stroke",0.432309941711436,0.00291799028023039,0.000846142772899019,0.0115195117883546,0,1
"Rep04","z","genetic","systemic lupus erythematosus",0.397007885243641,0.0102655415706532,0.00388769937972702,0.0115831141072397,0.333333333333333,3.33333333333333
"Rep04","z","genetic","type I diabetes mellitus",0.473881070241216,0.0177426574515038,0.00651425286666819,0.0191710311910708,0.333333333333333,5.33333333333333
"Rep04","z","genetic","type II diabetes mellitus",0.487523231384529,0.00508543561698475,0.00152752110628331,0.0148739332493307,0.666666666666667,1.66666666666667
"Rep04","z","genetic","ulcerative colitis",0.885491484366047,0.0402826247597582,0.0141397543652338,0.0566913168533044,1.33333333333333,5.33333333333333
"Rep04","z","genetic","unipolar depression",0.725439789975981,0.0211601014075104,0.00467598797606964,0.0429563944376627,1,4
"Rep04","ppr","drugs","allergy",0.899953370269364,0.0494756811966064,0.014886623806318,0.043357184750997,0.333333333333333,5.33333333333333
"Rep04","ppr","drugs","Alzheimers disease",0.922389434071376,0.0606346157427706,0.022076475678652,0.181425359971332,6,16.3333333333333
"Rep04","ppr","drugs","arthritis",0.877811200406969,0.0498595278736831,0.0169030005026909,0.165967048916318,6.33333333333333,20.3333333333333
"Rep04","ppr","drugs","asthma",0.940151553715928,0.0621845746711979,0.019658838751834,0.0992778340100637,0.333333333333333,10
"Rep04","ppr","drugs","bipolar disorder",0.932096032680894,0.0713203869065115,0.0305251330573635,0.385668430089016,14.6666666666667,29
"Rep04","ppr","drugs","cardiac arrhythmia",0.952797569081286,0.07954845241233,0.0362400781972637,0.574014414099162,15.6666666666667,43
"Rep04","ppr","drugs","chronic obstructive pulmonary disease",0.926940142264753,0.0703582323905748,0.0292302444693701,0.371752694239817,14.3333333333333,21.6666666666667
"Rep04","ppr","drugs","coronary heart disease",0.916635561538058,0.0638557512236074,0.0246114575366662,0.326270072489003,14.3333333333333,26.6666666666667
"Rep04","ppr","drugs","drug dependence",0.907438132567345,0.0633702249986656,0.0249103308941926,0.252490634901469,8.33333333333333,21.3333333333333
"Rep04","ppr","drugs","hypertension",0.912433345809312,0.062703082916833,0.0254013325989495,0.35979468990373,15.6666666666667,29.6666666666667
"Rep04","ppr","drugs","multiple sclerosis",0.916303291875401,0.0629614658861874,0.0270051810840647,0.429994976832191,14.6666666666667,29
"Rep04","ppr","drugs","obesity",0.91086495232199,0.0596664668154994,0.0223379322514624,0.30846418415927,15,25.3333333333333
"Rep04","ppr","drugs","Parkinson's disease",0.934064294072565,0.0684058109111593,0.0284592311120283,0.416554532302706,14.6666666666667,26.6666666666667
"Rep04","ppr","drugs","psoriasis",0.893531842019221,0.0538134746699075,0.0199879336798958,0.149822638895994,5.33333333333333,15
"Rep04","ppr","drugs","rheumatoid arthritis",0.876384741209059,0.05188918286231,0.0196063594900319,0.107466714424003,3,13.3333333333333
"Rep04","ppr","drugs","schizophrenia",0.936949979614137,0.0716226045915459,0.0304207731493634,0.392407065085973,14.6666666666667,32
"Rep04","ppr","drugs","stroke",0.942615391076236,0.070900817256755,0.0301241741026153,0.463447668804652,15.3333333333333,30.6666666666667
"Rep04","ppr","drugs","systemic lupus erythematosus",0.928963283688025,0.0708039388819369,0.0306278441276282,0.385709033898109,13.3333333333333,21.6666666666667
"Rep04","ppr","drugs","type I diabetes mellitus",0.921248460804793,0.0707378882852714,0.0304069932981318,0.372424443125285,14.3333333333333,22
"Rep04","ppr","drugs","type II diabetes mellitus",0.911323131651861,0.0679146383643419,0.0274756622957592,0.364972194108261,14.3333333333333,25.6666666666667
"Rep04","ppr","drugs","ulcerative colitis",0.902412765696858,0.0571088392073588,0.0219344041476496,0.137805833456357,4.33333333333333,7.33333333333333
"Rep04","ppr","drugs","unipolar depression",0.896173790342223,0.0571621607232848,0.0183920503707214,0.151250064330595,4.33333333333333,14
"Rep04","ppr","genetic","allergy",0.768234594572613,0.0230241176985848,0.00843103300625678,0.0258468793692164,1.33333333333333,3
"Rep04","ppr","genetic","Alzheimers disease",0.780708047779217,0.0212144039266154,0.00679983076629745,0.0322928432830717,1.33333333333333,5.33333333333333
"Rep04","ppr","genetic","arthritis",0.718815299791762,0.0152444640007175,0.00459601369971897,0.0379050703017456,2.33333333333333,6
"Rep04","ppr","genetic","asthma",0.815448926119068,0.031640396084905,0.00653988078246387,0.0316216163608833,0,3
"Rep04","ppr","genetic","bipolar disorder",0.701736750855414,0.0092988113840965,0.00225977848753728,0.027467847624157,0.333333333333333,3
"Rep04","ppr","genetic","cardiac arrhythmia",0.727353014053747,0.0261081924383017,0.00917766194489926,0.0710237098900555,3,9
"Rep04","ppr","genetic","chronic obstructive pulmonary disease",0.684775133274493,0.013943973278093,0.00346413740753595,0.022177036908271,1.66666666666667,2.66666666666667
"Rep04","ppr","genetic","coronary heart disease",0.683261564518108,0.0109444686024098,0.00379554598492761,0.0302604296190826,0.666666666666667,4.33333333333333
"Rep04","ppr","genetic","drug dependence",0.692907727468956,0.0176405181919613,0.00497110445390787,0.0400227516893797,2,3.66666666666667
"Rep04","ppr","genetic","hypertension",0.646003464729493,0.0102631384383242,0.00329232276767884,0.026263839798057,0.333333333333333,5
"Rep04","ppr","genetic","multiple sclerosis",0.797040707875501,0.0227939199647033,0.0048547749808066,0.0542851321818201,0.666666666666667,4
"Rep04","ppr","genetic","obesity",0.674070963238195,0.0116879817830094,0.00255626185810861,0.0289846047312744,0,3.33333333333333
"Rep04","ppr","genetic","Parkinson's disease",0.658486404050745,0.00306504753484973,0.000891377957633757,0.0174576246836137,0,1
"Rep04","ppr","genetic","psoriasis",0.747849953713509,0.0236948740056073,0.00751904915387313,0.0329011724725949,1.33333333333333,5.33333333333333
"Rep04","ppr","genetic","rheumatoid arthritis",0.736259121012675,0.0217133443937855,0.00781904420426874,0.0334329633583177,2.66666666666667,5
"Rep04","ppr","genetic","schizophrenia",0.740781467128416,0.0105762137572985,0.00143608918240593,0.0293434569927917,0,1.33333333333333
"Rep04","ppr","genetic","stroke",0.656869545391974,0.00497209513020256,0.00144508763869502,0.019737397281908,0.333333333333333,2
"Rep04","ppr","genetic","systemic lupus erythematosus",0.680813538068284,0.0127668018088795,0.00423576720262914,0.0192569798864446,0.666666666666667,3.33333333333333
"Rep04","ppr","genetic","type I diabetes mellitus",0.675261098742446,0.0197381425508513,0.00659818889615407,0.0248599752820433,0.666666666666667,5.33333333333333
"Rep04","ppr","genetic","type II diabetes mellitus",0.69953152305886,0.00665484912270692,0.00172172338729374,0.0238844669257304,1,1.33333333333333
"Rep04","ppr","genetic","ulcerative colitis",0.873665986997612,0.0479288748355942,0.0165137271816761,0.0477526257511938,2,5.66666666666667
"Rep04","ppr","genetic","unipolar depression",0.756823044074258,0.020540982668118,0.00414497962998045,0.0345130248962148,1,3.66666666666667
"Rep04","EGAD","drugs","allergy",0.807599631441938,0.0387144749013617,0.00806093327372512,0.0285429265007638,0.666666666666667,2.66666666666667
"Rep04","EGAD","drugs","Alzheimers disease",0.822658725841769,0.0426803815827804,0.0143066445307097,0.07839589099653,4,8.33333333333333
"Rep04","EGAD","drugs","arthritis",0.776272369772421,0.031646197355445,0.0110522548608221,0.0832027698012437,2.33333333333333,15.6666666666667
"Rep04","EGAD","drugs","asthma",0.888914341330453,0.0423596942738456,0.0110232516058611,0.0577847984727593,2.66666666666667,5.33333333333333
"Rep04","EGAD","drugs","bipolar disorder",0.819641201354806,0.0586459089509636,0.0255148587431039,0.304034405827576,12.3333333333333,25.6666666666667
"Rep04","EGAD","drugs","cardiac arrhythmia",0.919395470192988,0.0765571091632803,0.0346388320143202,0.497723721896981,14,40.3333333333333
"Rep04","EGAD","drugs","chronic obstructive pulmonary disease",0.898902223822486,0.0632231250635387,0.0251899024477056,0.304369198496423,11.6666666666667,19.3333333333333
"Rep04","EGAD","drugs","coronary heart disease",0.881947426043395,0.057341029064455,0.0223943138983936,0.248515840471269,10.3333333333333,25
"Rep04","EGAD","drugs","drug dependence",0.848507231595643,0.0553495051060207,0.0224630849670638,0.181572263201003,5.66666666666667,22.6666666666667
"Rep04","EGAD","drugs","hypertension",0.854210309224695,0.0530669858431485,0.0218485196211063,0.251133486829451,11,28.6666666666667
"Rep04","EGAD","drugs","multiple sclerosis",0.859257289949192,0.0541468095561038,0.0216237504041994,0.225547838612804,9.66666666666667,26.3333333333333
"Rep04","EGAD","drugs","obesity",0.840395720715364,0.0549297274260861,0.0217832129025141,0.259721863979317,12.3333333333333,26.6666666666667
"Rep04","EGAD","drugs","Parkinson's disease",0.875544345321002,0.0632924348709767,0.0253943574841418,0.276287498144804,11,24
"Rep04","EGAD","drugs","psoriasis",0.799614239258386,0.0355081813775208,0.0100725331190269,0.0568369166722428,2,6.66666666666667
"Rep04","EGAD","drugs","rheumatoid arthritis",0.729329609777808,0.0290862400315894,0.0073105585297967,0.0352700917700964,1.33333333333333,4.66666666666667
"Rep04","EGAD","drugs","schizophrenia",0.917660337393162,0.0717780552601093,0.0303680871450692,0.372293702498216,14.6666666666667,31.6666666666667
"Rep04","EGAD","drugs","stroke",0.888043268624878,0.0630754048079532,0.0248279587519892,0.2781803547672,10,26.6666666666667
"Rep04","EGAD","drugs","systemic lupus erythematosus",0.887952494195026,0.0656093820158314,0.0275207065665899,0.376297971940758,13.6666666666667,19.6666666666667
"Rep04","EGAD","drugs","type I diabetes mellitus",0.88235513388583,0.0626033735231115,0.0268357867215554,0.354359157055405,14.6666666666667,19
"Rep04","EGAD","drugs","type II diabetes mellitus",0.829575500580645,0.0544546980349107,0.0235482339101603,0.301948637878383,14,24.3333333333333
"Rep04","EGAD","drugs","ulcerative colitis",0.83823164399865,0.0475808841512587,0.0138479148157681,0.0418599383893607,1,5
"Rep04","EGAD","drugs","unipolar depression",0.832450547425294,0.0383346790603002,0.0112872663060404,0.0758284306824556,1.33333333333333,10.3333333333333
"Rep04","EGAD","genetic","allergy",0.63263610715455,0.0143504291815557,0.00296453168376794,0.00955991004394601,0,1.33333333333333
"Rep04","EGAD","genetic","Alzheimers disease",0.701025689375112,0.0151596359396616,0.00330283184738566,0.0210944742411848,0,1.33333333333333
"Rep04","EGAD","genetic","arthritis",0.658854347738181,0.00870198797406991,0.00199513176086076,0.0296286990731157,0,2.66666666666667
"Rep04","EGAD","genetic","asthma",0.747299063974012,0.0141376860161767,0.00114991818954842,0.0195332546324981,0,0.666666666666667
"Rep04","EGAD","genetic","bipolar disorder",0.573384297349513,0.0124308204147406,0.00280473133460403,0.0208792992076941,0,1.66666666666667
"Rep04","EGAD","genetic","cardiac arrhythmia",0.630899732283385,0.0237721133726407,0.00719470779969494,0.0438449040847873,1,9
"Rep04","EGAD","genetic","chronic obstructive pulmonary disease",0.591187651213362,0.00691135192637846,0.00193634320777704,0.0148667002232146,0,1.66666666666667
"Rep04","EGAD","genetic","coronary heart disease",0.571780506641401,0.00977955461966643,0.00273014098941367,0.0226671791797553,0.333333333333333,3.33333333333333
"Rep04","EGAD","genetic","drug dependence",0.631711189799943,0.0122280788825803,0.00277827351857688,0.0244969346032862,0.666666666666667,2
"Rep04","EGAD","genetic","hypertension",0.559302636431628,0.00906989140699832,0.00122694991875923,0.0212180010929279,0.333333333333333,1.33333333333333
"Rep04","EGAD","genetic","multiple sclerosis",0.616901275820368,0.0109501531253919,0.00196388093692056,0.024850358033747,0.333333333333333,2
"Rep04","EGAD","genetic","obesity",0.591578040078785,0.0165281605722218,0.00437195090565743,0.031993651539561,0.333333333333333,7.33333333333333
"Rep04","EGAD","genetic","Parkinson's disease",0.499297971266435,0.00426531194187242,0.000823110415093591,0.0131164640675043,0.666666666666667,0.666666666666667
"Rep04","EGAD","genetic","psoriasis",0.635686826090583,0.0117154880866313,0.00220012286743617,0.0165735842199493,0.333333333333333,1.33333333333333
"Rep04","EGAD","genetic","rheumatoid arthritis",0.691325531161246,0.0153788233403606,0.00384769608569404,0.0224916177957739,0.666666666666667,2.33333333333333
"Rep04","EGAD","genetic","schizophrenia",0.684125272040259,0.0080743191200628,0.00122288479300057,0.0257875514116349,0.333333333333333,0.666666666666667
"Rep04","EGAD","genetic","stroke",0.51452674479912,0.00378251923024077,0.000819545134778437,0.0137020770193575,0,1
"Rep04","EGAD","genetic","systemic lupus erythematosus",0.551064595883191,0.0083145580241764,0.00133094393826421,0.0117045774812549,0,1.33333333333333
"Rep04","EGAD","genetic","type I diabetes mellitus",0.612420404435101,0.0143487911407652,0.00239190025756445,0.0168683618504095,0,1.66666666666667
"Rep04","EGAD","genetic","type II diabetes mellitus",0.667386986647938,0.00766520679295202,0.00099982436895488,0.0262835740608108,0.333333333333333,1
"Rep04","EGAD","genetic","ulcerative colitis",0.832071243992926,0.0266890698541723,0.00531996861971376,0.0198541512554838,0,1.33333333333333
"Rep04","EGAD","genetic","unipolar depression",0.651857479285209,0.0151784767394209,0.00364693752038236,0.0241802814579674,0,2.33333333333333
"Rep04","wsld","drugs","allergy",0.899104617209654,0.0387614484372857,0.00882868736494677,0.0624538273759012,1.33333333333333,3
"Rep04","wsld","drugs","Alzheimers disease",0.924178684135686,0.0564189720590595,0.0227581169474181,0.192619113312304,7.33333333333333,15
"Rep04","wsld","drugs","arthritis",0.865485064198768,0.0421578881845153,0.0144970419404462,0.164300260814158,8.33333333333333,17.6666666666667
"Rep04","wsld","drugs","asthma",0.924938219454268,0.0472479487933602,0.012430462887929,0.10908398696968,4,5.66666666666667
"Rep04","wsld","drugs","bipolar disorder",0.931875089969051,0.0701805342501432,0.0297707028292143,0.357374293293455,9,28.6666666666667
"Rep04","wsld","drugs","cardiac arrhythmia",0.956670721365424,0.0785242309149331,0.0349798192184783,0.442915484376289,10,42.3333333333333
"Rep04","wsld","drugs","chronic obstructive pulmonary disease",0.919222804862658,0.0622433647405336,0.0266669192412245,0.284909224486387,10,20.3333333333333
"Rep04","wsld","drugs","coronary heart disease",0.922157156110887,0.0619470650898388,0.022971132227989,0.28309712585916,7,25.3333333333333
"Rep04","wsld","drugs","drug dependence",0.93293693726672,0.0574559033227848,0.0228175536617283,0.205351260902643,8.66666666666667,23
"Rep04","wsld","drugs","hypertension",0.912042203668357,0.0584518110112612,0.0249944949729891,0.31103941464104,8.33333333333333,32.6666666666667
"Rep04","wsld","drugs","multiple sclerosis",0.898151048097893,0.048157705687036,0.0184998524149882,0.260672299282929,13,21
"Rep04","wsld","drugs","obesity",0.923747704573167,0.0594085593675495,0.0226534093744204,0.259046448569147,7.33333333333333,28.3333333333333
"Rep04","wsld","drugs","Parkinson's disease",0.954400815593804,0.0664328722719959,0.0273110538289865,0.346240492542598,11.6666666666667,25.6666666666667
"Rep04","wsld","drugs","psoriasis",0.875525375765614,0.0390090153143736,0.0134318235092843,0.146259868893065,6.66666666666667,8
"Rep04","wsld","drugs","rheumatoid arthritis",0.883507021108507,0.0407425917937721,0.0139619692038604,0.0767415407047468,4,7
"Rep04","wsld","drugs","schizophrenia",0.941166989883691,0.0673809944573759,0.0279431327104953,0.291522998455635,8,31.6666666666667
"Rep04","wsld","drugs","stroke",0.94610611512253,0.0696223595765233,0.0285676379656687,0.335248876703601,12,29.6666666666667
"Rep04","wsld","drugs","systemic lupus erythematosus",0.935771145374686,0.0633792401905864,0.0283687929185165,0.393185281448429,15,20.6666666666667
"Rep04","wsld","drugs","type I diabetes mellitus",0.933765736262368,0.0625290469647085,0.0261397855152522,0.308805638839157,13.3333333333333,17
"Rep04","wsld","drugs","type II diabetes mellitus",0.920393834323245,0.0617086901752502,0.0246840870565093,0.28512421952661,7.66666666666667,26.3333333333333
"Rep04","wsld","drugs","ulcerative colitis",0.887245502332195,0.0481339708059681,0.0141968051754514,0.038299220935402,0.666666666666667,5.66666666666667
"Rep04","wsld","drugs","unipolar depression",0.902114744306219,0.0458565645872015,0.0173125546736474,0.174215779669581,8,15.3333333333333
"Rep04","wsld","genetic","allergy",0.68345343196762,0.00512783224900463,0.000992302857699073,0.00798520888645744,0,0.333333333333333
"Rep04","wsld","genetic","Alzheimers disease",0.715569089994071,0.0183843694216489,0.00717067587546184,0.0266009603017472,0,6
"Rep04","wsld","genetic","arthritis",0.666242663803116,0.00644703065595796,0.000679913546222197,0.0242929814975899,0,0.666666666666667
"Rep04","wsld","genetic","asthma",0.750661042643005,0.00430444087993201,0.000354002512275894,0.0148714195286595,0,0
"Rep04","wsld","genetic","bipolar disorder",0.753220707409083,0.0171718950893938,0.0013314120875442,0.0395834621746575,0,0.666666666666667
"Rep04","wsld","genetic","cardiac arrhythmia",0.69149703336215,0.0300012555160644,0.0134292730846391,0.0975906375033598,3,18.6666666666667
"Rep04","wsld","genetic","chronic obstructive pulmonary disease",0.527544516593537,0.006438641803969,0.00249177919113665,0.0161280214662448,1.66666666666667,2
"Rep04","wsld","genetic","coronary heart disease",0.553032755625542,0.0113772494099497,0.00476914678817776,0.0368560189835875,3,6
"Rep04","wsld","genetic","drug dependence",0.700752104881411,0.0133588291520979,0.00489042196104,0.0408079599671844,2.33333333333333,4
"Rep04","wsld","genetic","hypertension",0.563101455312019,0.00591205720282784,0.000977514626500544,0.0201311975728725,0,0.666666666666667
"Rep04","wsld","genetic","multiple sclerosis",0.769649201712959,0.0141873731631457,0.00165657911800329,0.0371613542354185,0.333333333333333,1.33333333333333
"Rep04","wsld","genetic","obesity",0.635802498550377,0.00983638782297927,0.0015163005173701,0.0285438285362533,0,1.66666666666667
"Rep04","wsld","genetic","Parkinson's disease",0.606205044946851,0.00200812131505213,0.000652340577784232,0.0156463187737783,0,0.666666666666667
"Rep04","wsld","genetic","psoriasis",0.616050132993454,0.00363956796261463,0.00117934455306983,0.0114330663685663,0.333333333333333,1
"Rep04","wsld","genetic","rheumatoid arthritis",0.66271377336892,0.00626157657460201,0.00102529340825833,0.0138023470234082,0.333333333333333,0.666666666666667
"Rep04","wsld","genetic","schizophrenia",0.650462525603318,0.00580460985650804,0.000704324948227137,0.0233762058264927,0,1
