disease	input_type	split_cv	method	auroc	partial_auroc_0.90	partial_auroc_0.95	auprc	top_20_hits	top_100_hits
"chronic obstructive pulmonary disease"	"genetic"	"Rep15.Fold1"	"bagsvm"	0.576130119232772	0.116226023846552	0.0830896837739761	0.0231448392172825	2	5
"chronic obstructive pulmonary disease"	"genetic"	"Rep15.Fold1"	"svm"	0.439932607568687	0.0932503888024881	0.0665007776049766	0.014977888083951	0	5
"chronic obstructive pulmonary disease"	"genetic"	"Rep15.Fold1"	"rf"	0.517210990150338	0.112514256091239	0.0691695697252463	0.0182113077779058	2	3
"chronic obstructive pulmonary disease"	"genetic"	"Rep15.Fold1"	"COSNet"	0.555536547433903	0.0930689476412649	0.0755832037325039	0.0206535251713913	2	4
"chronic obstructive pulmonary disease"	"genetic"	"Rep15.Fold2"	"raw"	0.58159729088392	0.128880759343484	0.0958572276052997	0.0338285841462026	3	5
"chronic obstructive pulmonary disease"	"genetic"	"Rep15.Fold2"	"gm"	0.526349614395887	0.0705952145540835	0.0554676685782085	0.0186325633256804	1	4
"chronic obstructive pulmonary disease"	"genetic"	"Rep15.Fold2"	"mc"	0.616318963812545	0.103346845956101	0.0743523828356734	0.0224754465669784	0	4
"chronic obstructive pulmonary disease"	"genetic"	"Rep15.Fold2"	"z"	0.600778623689945	0.107227605299585	0.0836464306901327	0.0308667814665612	4	4
"chronic obstructive pulmonary disease"	"genetic"	"Rep15.Fold2"	"ppr"	0.582165809768644	0.0918528771999211	0.044789400830532	0.0199360861197561	1	2
"chronic obstructive pulmonary disease"	"genetic"	"Rep15.Fold2"	"EGAD"	0.549948091753996	0.105052402610243	0.0710401423769035	0.0220929655965262	3	3
"chronic obstructive pulmonary disease"	"genetic"	"Rep15.Fold2"	"wsld"	0.577701700613019	0.110094917935535	0.102827763496144	0.0367348932344959	5	6
"chronic obstructive pulmonary disease"	"genetic"	"Rep15.Fold2"	"knn"	0.575308977654739	0.110787027882144	0.10005932370971	0.0337347746061583	3	6
"chronic obstructive pulmonary disease"	"genetic"	"Rep15.Fold2"	"random"	0.519977259244619	0.0593237097093138	0.0253114494759739	0.0148176792073976	1	1
"chronic obstructive pulmonary disease"	"genetic"	"Rep15.Fold2"	"randomraw"	0.462658196559225	0.06757959264386	0.0441961637334389	0.0131789563014744	0	3
"chronic obstructive pulmonary disease"	"genetic"	"Rep15.Fold2"	"pr"	0.530030156219108	0.0300573462527191	0.00509195175004946	0.0134561833083999	0	0
"chronic obstructive pulmonary disease"	"genetic"	"Rep15.Fold2"	"bagsvm"	0.587846054973313	0.104656911212181	0.0895788016610639	0.0327871197363389	3	5
"chronic obstructive pulmonary disease"	"genetic"	"Rep15.Fold2"	"svm"	0.529132885109771	0.0633773565722226	0.0368908857204537	0.0147843994032839	1	3
"chronic obstructive pulmonary disease"	"genetic"	"Rep15.Fold2"	"rf"	0.550388075934353	0.0324811320981302	0.0107832860091094	0.0138275523000074	0	0
"chronic obstructive pulmonary disease"	"genetic"	"Rep15.Fold2"	"COSNet"	0.502602827763503	0.0299584734032035	0.00400435040537869	0.0124385213181481	0	0
"chronic obstructive pulmonary disease"	"genetic"	"Rep15.Fold3"	"raw"	0.552782111284447	0.0671426857074284	0.0511920476819073	0.0184768838053508	1	3
"chronic obstructive pulmonary disease"	"genetic"	"Rep15.Fold3"	"gm"	0.535811432457299	0.0609224368974758	0.0449917996719869	0.0155754459663098	1	3
"chronic obstructive pulmonary disease"	"genetic"	"Rep15.Fold3"	"mc"	0.609544381775267	0.0934037361494458	0.0487019480779231	0.0202039276584535	0	2
"chronic obstructive pulmonary disease"	"genetic"	"Rep15.Fold3"	"z"	0.646250850033993	0.0996139845593826	0.0351514060562422	0.0208486983859904	0	2
"chronic obstructive pulmonary disease"	"genetic"	"Rep15.Fold3"	"ppr"	0.513765550622026	0.0674626985079401	0.0308912356494259	0.0145176013152825	0	2
"chronic obstructive pulmonary disease"	"genetic"	"Rep15.Fold3"	"EGAD"	0.497884915396614	0.0350214008560343	0.0223608944357774	0.0130820580441449	0	1
"chronic obstructive pulmonary disease"	"genetic"	"Rep15.Fold3"	"wsld"	0.556512260490424	0.0668326733069323	0.0521220848833953	0.0181540731165432	2	3
"chronic obstructive pulmonary disease"	"genetic"	"Rep15.Fold3"	"knn"	0.559142365694629	0.0713828553142126	0.0553222128885155	0.0186096445531404	1	3
"chronic obstructive pulmonary disease"	"genetic"	"Rep15.Fold3"	"random"	0.451293051722067	0.016010640425617	0.00883035321412858	0.0115798919260398	0	0
"chronic obstructive pulmonary disease"	"genetic"	"Rep15.Fold3"	"randomraw"	0.477249089963603	0.0364114564582583	0.0343613744549782	0.0184698040604082	1	2
"chronic obstructive pulmonary disease"	"genetic"	"Rep15.Fold3"	"pr"	0.485059402376096	0.0265910636425457	0.0127305092203688	0.0128395652858314	0	1
"chronic obstructive pulmonary disease"	"genetic"	"Rep15.Fold3"	"bagsvm"	0.591758670346797	0.0846433857354292	0.0542221688867554	0.0207148606029297	1	3
"chronic obstructive pulmonary disease"	"genetic"	"Rep15.Fold3"	"svm"	0.518780751230054	0.0449517980719228	0.016490659626385	0.0140497851978892	0	0
"chronic obstructive pulmonary disease"	"genetic"	"Rep15.Fold3"	"rf"	0.473631445257812	0.0555805974570274	0.0218031911460508	0.0127263007752733	0	0
"chronic obstructive pulmonary disease"	"genetic"	"Rep15.Fold3"	"COSNet"	0.519950798031921	0.031791271650866	0.0219608784351373	0.0143240172688761	1	1
"chronic obstructive pulmonary disease"	"genetic"	"Rep16.Fold1"	"raw"	0.523739583333337	0.0969270833333335	0.0798958333333333	0.0185389821271089	1	5
"chronic obstructive pulmonary disease"	"genetic"	"Rep16.Fold1"	"gm"	0.568421874999995	0.0433333333333334	0.0227083333333333	0.0149687296792896	0	1
"chronic obstructive pulmonary disease"	"genetic"	"Rep16.Fold1"	"mc"	0.613289062500015	0.0704947916666666	0.0292708333333333	0.0175903371765637	0	1
"chronic obstructive pulmonary disease"	"genetic"	"Rep16.Fold1"	"z"	0.611083333333334	0.0826041666666669	0.0372916666666667	0.0179869201390741	1	1
"chronic obstructive pulmonary disease"	"genetic"	"Rep16.Fold1"	"ppr"	0.503885416666663	0.0576041666666668	0.0188541666666667	0.0132341093426426	0	1
"chronic obstructive pulmonary disease"	"genetic"	"Rep16.Fold1"	"EGAD"	0.490268229166659	0.0451041666666668	0.0278125	0.0126965910805562	1	2
"chronic obstructive pulmonary disease"	"genetic"	"Rep16.Fold1"	"wsld"	0.546473958333335	0.0942187500000002	0.0793749999999999	0.0193995877014841	1	5
"chronic obstructive pulmonary disease"	"genetic"	"Rep16.Fold1"	"knn"	0.545744791666671	0.0978125000000001	0.0791666666666666	0.0192953020955915	1	5
"chronic obstructive pulmonary disease"	"genetic"	"Rep16.Fold1"	"random"	0.477250000000002	0.03	0.00999999999999998	0.0121907529130822	0	1
"chronic obstructive pulmonary disease"	"genetic"	"Rep16.Fold1"	"randomraw"	0.427828124999999	0.0560416666666667	0.0346875	0.0111951358852709	0	2
"chronic obstructive pulmonary disease"	"genetic"	"Rep16.Fold1"	"pr"	0.46747395833333	0.0178645833333334	0.000208333333333349	0.0111366038498391	0	0
"chronic obstructive pulmonary disease"	"genetic"	"Rep16.Fold1"	"bagsvm"	0.579536458333343	0.103177083333333	0.0794791666666666	0.0203439215190553	1	5
"chronic obstructive pulmonary disease"	"genetic"	"Rep16.Fold1"	"svm"	0.464148437500002	0.0494270833333334	0.0313541666666668	0.0121035183720492	0	2
"chronic obstructive pulmonary disease"	"genetic"	"Rep16.Fold1"	"rf"	0.602947916666669	0.125984100877193	0.0910416666666667	0.0231070605028104	1	5
"chronic obstructive pulmonary disease"	"genetic"	"Rep16.Fold1"	"COSNet"	0.543674479166666	0.0608854166666667	0.04328125	0.0152046808754627	0	3
"chronic obstructive pulmonary disease"	"genetic"	"Rep16.Fold2"	"raw"	0.562165444091991	0.0753370340999207	0.0534298176050754	0.0186853498204149	0	3
"chronic obstructive pulmonary disease"	"genetic"	"Rep16.Fold2"	"gm"	0.514001784298176	0.0518437747819191	0.0353885804916733	0.0141728316889563	1	2
"chronic obstructive pulmonary disease"	"genetic"	"Rep16.Fold2"	"mc"	0.585155630452023	0.0861915146708961	0.05144726407613	0.018041451949395	0	3
"chronic obstructive pulmonary disease"	"genetic"	"Rep16.Fold2"	"z"	0.603573552735924	0.0867367168913561	0.0483743061062649	0.0194738351996946	1	3
"chronic obstructive pulmonary disease"	"genetic"	"Rep16.Fold2"	"ppr"	0.545546689135607	0.0658207771609833	0.0229976209357653	0.0159531315450434	0	1
"chronic obstructive pulmonary disease"	"genetic"	"Rep16.Fold2"	"EGAD"	0.507298275178428	0.0521411578112609	0.0229976209357652	0.0134925639291538	0	2
"chronic obstructive pulmonary disease"	"genetic"	"Rep16.Fold2"	"wsld"	0.544530630452022	0.0808386201427439	0.0643338620142744	0.0173608717160266	1	4
"chronic obstructive pulmonary disease"	"genetic"	"Rep16.Fold2"	"knn"	0.550493160190325	0.0898096748612212	0.0676050753370341	0.0180873050256107	0	4
"chronic obstructive pulmonary disease"	"genetic"	"Rep16.Fold2"	"random"	0.556963719270421	0.085943695479778	0.0509516256938937	0.0168198273607663	0	3
"chronic obstructive pulmonary disease"	"genetic"	"Rep16.Fold2"	"randomraw"	0.520948156225218	0.0626486915146709	0.0257731958762886	0.0142675879727759	0	1
"chronic obstructive pulmonary disease"	"genetic"	"Rep16.Fold2"	"pr"	0.532808782712133	0.0464413164155432	0.0136796193497224	0.0145082236660411	0	1
"chronic obstructive pulmonary disease"	"genetic"	"Rep16.Fold2"	"bagsvm"	0.571121629659001	0.0961538461538462	0.0592783505154639	0.0193890808932618	0	3
"chronic obstructive pulmonary disease"	"genetic"	"Rep16.Fold2"	"svm"	0.483175555114988	0.0389819587628866	0.0174464710547185	0.0125659875980055	1	1
"chronic obstructive pulmonary disease"	"genetic"	"Rep16.Fold2"	"rf"	0.542287866772403	0.0772204599524187	0.0413362410785091	0.0157426679859129	0	1
"chronic obstructive pulmonary disease"	"genetic"	"Rep16.Fold2"	"COSNet"	0.48391405630452	0.0345955590800952	0.0297383029341792	0.0128836912300395	0	2
"chronic obstructive pulmonary disease"	"genetic"	"Rep16.Fold3"	"raw"	0.508200627457209	0.0344505778166077	0.0183372383940273	0.0143171983053708	1	1
"chronic obstructive pulmonary disease"	"genetic"	"Rep16.Fold3"	"gm"	0.542556888129944	0.043445454906477	0.0291986021206465	0.0144549002908023	0	2
"chronic obstructive pulmonary disease"	"genetic"	"Rep16.Fold3"	"mc"	0.563172630157656	0.0321968944839362	0.0145645526388944	0.0146298281802902	0	1
"chronic obstructive pulmonary disease"	"genetic"	"Rep16.Fold3"	"z"	0.599047893252847	0.0211866089511935	0.0188336444144395	0.0175124552602956	1	1
"chronic obstructive pulmonary disease"	"genetic"	"Rep16.Fold3"	"ppr"	0.479994837377384	0.039623128549303	0.0158254239307414	0.012858700452551	0	1
"chronic obstructive pulmonary disease"	"genetic"	"Rep16.Fold3"	"EGAD"	0.502372820777575	0.0415988245105436	0.028731980461459	0.013676155166519	1	2
"chronic obstructive pulmonary disease"	"genetic"	"Rep16.Fold3"	"wsld"	0.497016599817323	0.0328223660696558	0.0258528255430682	0.0133870137533032	1	1
"chronic obstructive pulmonary disease"	"genetic"	"Rep16.Fold3"	"knn"	0.500655255946945	0.0312636511655615	0.0240657638695842	0.0135005527467706	1	1
"chronic obstructive pulmonary disease"	"genetic"	"Rep16.Fold3"	"random"	0.565212858901555	0.104999801437592	0.0708073547515986	0.0192786395220818	1	5
"chronic obstructive pulmonary disease"	"genetic"	"Rep16.Fold3"	"randomraw"	0.488830864540724	0.0652178229617571	0.0192009848695445	0.013208450855055	1	1
"chronic obstructive pulmonary disease"	"genetic"	"Rep16.Fold3"	"pr"	0.481374846114134	0.0317997696676066	0.0183074540328025	0.0125393872886933	0	1
"chronic obstructive pulmonary disease"	"genetic"	"Rep16.Fold3"	"bagsvm"	0.582140304197607	0.0278384496247171	0.0183372383940273	0.0159491414934079	1	1
"chronic obstructive pulmonary disease"	"genetic"	"Rep16.Fold3"	"svm"	0.454402624995028	0.00163409667629554	0	0.0111275012360832	0	0
"chronic obstructive pulmonary disease"	"genetic"	"Rep16.Fold3"	"rf"	0.579174278225645	0.0429093364044319	0.0137805502447991	0.0151882220753075	0	1
"chronic obstructive pulmonary disease"	"genetic"	"Rep16.Fold3"	"COSNet"	0.516723918827686	0.0295014097930981	0.0205412811246575	0.0133909467177895	0	1
"chronic obstructive pulmonary disease"	"genetic"	"Rep17.Fold1"	"raw"	0.554226965122328	0.0901926080166579	0.0537740760020822	0.0167250283489175	0	3
"chronic obstructive pulmonary disease"	"genetic"	"Rep17.Fold1"	"gm"	0.5080218636127	0.0391671004685059	0.0383342009370119	0.0162694213126833	2	2
"chronic obstructive pulmonary disease"	"genetic"	"Rep17.Fold1"	"mc"	0.566902654867255	0.0508328995314941	0.0292243623112962	0.015688865553243	1	2
"chronic obstructive pulmonary disease"	"genetic"	"Rep17.Fold1"	"z"	0.588006246746483	0.050713170223842	0.0245913586673608	0.0164047837235451	1	1
"chronic obstructive pulmonary disease"	"genetic"	"Rep17.Fold1"	"ppr"	0.527038001041122	0.0650806871421137	0.044903695991671	0.0151098711324994	1	3
"chronic obstructive pulmonary disease"	"genetic"	"Rep17.Fold1"	"EGAD"	0.495359187922938	0.0529411764705883	0.0221030713170224	0.0126697350792134	0	2
"chronic obstructive pulmonary disease"	"genetic"	"Rep17.Fold1"	"wsld"	0.536767308693384	0.0821655387818844	0.051889640812077	0.0158915955744005	0	3
"chronic obstructive pulmonary disease"	"genetic"	"Rep17.Fold1"	"knn"	0.533841749089016	0.0889849036959915	0.051795939614784	0.0156765585263496	0	3
"chronic obstructive pulmonary disease"	"genetic"	"Rep17.Fold1"	"random"	0.549000520562209	0.048880791254555	0.0152212389380531	0.0145402996027188	0	1
"chronic obstructive pulmonary disease"	"genetic"	"Rep17.Fold1"	"randomraw"	0.497678292555962	0.0782509109838629	0.0488703800104112	0.0138414692791989	0	3
"chronic obstructive pulmonary disease"	"genetic"	"Rep17.Fold1"	"pr"	0.500551795939605	0.0555960437272255	0.0259448204060385	0.0126616000846031	0	2
"chronic obstructive pulmonary disease"	"genetic"	"Rep17.Fold1"	"bagsvm"	0.541192087454441	0.0926496616345654	0.0491931285788652	0.0162460044695217	0	2
"chronic obstructive pulmonary disease"	"genetic"	"Rep17.Fold1"	"svm"	0.565101509630402	0.100614263404477	0.0435294117647058	0.017189580114165	0	3
"chronic obstructive pulmonary disease"	"genetic"	"Rep17.Fold1"	"rf"	0.505216033315978	0.0382665625542253	0.0210515356585112	0.0124291896972404	0	1
"chronic obstructive pulmonary disease"	"genetic"	"Rep17.Fold1"	"COSNet"	0.506694429984375	0.0228995314940135	0.0136491410723581	0.0121324299914163	0	1
"chronic obstructive pulmonary disease"	"genetic"	"Rep17.Fold2"	"raw"	0.534479259479257	0.0576923076923078	0.0348480348480349	0.0150697797575683	0	2
"chronic obstructive pulmonary disease"	"genetic"	"Rep17.Fold2"	"gm"	0.525507375507374	0.0373972873972876	0.0181665181665182	0.0139906191385095	0	1
"chronic obstructive pulmonary disease"	"genetic"	"Rep17.Fold2"	"mc"	0.58940698940699	0.0453172953172954	0.0274230274230275	0.0162427582772179	0	2
"chronic obstructive pulmonary disease"	"genetic"	"Rep17.Fold2"	"z"	0.575071775071776	0.0475447975447976	0.0308632808632809	0.0162974771548082	1	2
"chronic obstructive pulmonary disease"	"genetic"	"Rep17.Fold2"	"ppr"	0.519119394119395	0.0477922977922979	0.011929511929512	0.0139798412082105	0	1
"chronic obstructive pulmonary disease"	"genetic"	"Rep17.Fold2"	"EGAD"	0.500420750420765	0.0478912978912979	0.0263835263835264	0.0138873758781577	1	1
"chronic obstructive pulmonary disease"	"genetic"	"Rep17.Fold2"	"wsld"	0.536756261756261	0.052148302148302	0.0426442926442926	0.0150994495799799	0	3
"chronic obstructive pulmonary disease"	"genetic"	"Rep17.Fold2"	"knn"	0.538959013959013	0.0575933075933073	0.0418522918522918	0.0154123352015318	0	2
"chronic obstructive pulmonary disease"	"genetic"	"Rep17.Fold2"	"random"	0.570329670329663	0.0502425502425505	0.0255172755172756	0.0154691615614929	0	2
"chronic obstructive pulmonary disease"	"genetic"	"Rep17.Fold2"	"randomraw"	0.473732798732798	0.0179932679932681	0.013983763983764	0.0120196115994172	0	1
"chronic obstructive pulmonary disease"	"genetic"	"Rep17.Fold2"	"pr"	0.503601128601129	0.0276457776457777	0.00586575586575585	0.0137319910195692	0	0
"chronic obstructive pulmonary disease"	"genetic"	"Rep17.Fold2"	"bagsvm"	0.606383031383032	0.0593258093258092	0.0331155331155332	0.01784856484553	0	2
"chronic obstructive pulmonary disease"	"genetic"	"Rep17.Fold2"	"svm"	0.522448272448274	0.0638506265996304	0.0374468860524637	0.0145879159335778	0	3
"chronic obstructive pulmonary disease"	"genetic"	"Rep17.Fold2"	"rf"	0.582947232947238	0.0947925947925947	0.0394476722601723	0.0185340883117867	0	2
"chronic obstructive pulmonary disease"	"genetic"	"Rep17.Fold2"	"COSNet"	0.496096921096922	0.0253192753192754	0.0172507672507673	0.0131360630187928	0	1
"chronic obstructive pulmonary disease"	"genetic"	"Rep17.Fold3"	"raw"	0.489367627459167	0.0700801655029741	0.041052495474528	0.0144141795642843	0	1
"chronic obstructive pulmonary disease"	"genetic"	"Rep17.Fold3"	"gm"	0.584397565196637	0.093751864892284	0.0721191143999523	0.0206688915300393	2	4
"chronic obstructive pulmonary disease"	"genetic"	"Rep17.Fold3"	"mc"	0.619004992938279	0.0672306100932944	0.0240595969843449	0.0184929327157761	0	1
"chronic obstructive pulmonary disease"	"genetic"	"Rep17.Fold3"	"z"	0.610003779515028	0.0558771458693878	0.0187384376678404	0.0173849454381631	0	0
"chronic obstructive pulmonary disease"	"genetic"	"Rep17.Fold3"	"ppr"	0.468993057627657	0.0247558234369716	0.0115722782518748	0.0122526340205067	0	1
"chronic obstructive pulmonary disease"	"genetic"	"Rep17.Fold3"	"EGAD"	0.509789441228537	0.0239302977859998	0	0.0132841607847071	0	0
"chronic obstructive pulmonary disease"	"genetic"	"Rep17.Fold3"	"wsld"	0.514531240675542	0.0740088719142251	0.0394263094030355	0.0146706761717583	0	3
"chronic obstructive pulmonary disease"	"genetic"	"Rep17.Fold3"	"knn"	0.516624893079513	0.071820731634541	0.0385311611068011	0.0147068097224426	0	1
"chronic obstructive pulmonary disease"	"genetic"	"Rep17.Fold3"	"random"	0.516147480654849	0.119999602156313	0.0641970519782777	0.0365735595225475	1	4
"chronic obstructive pulmonary disease"	"genetic"	"Rep17.Fold3"	"randomraw"	0.402080722484137	0.00465974418650913	0	0.0102184123579291	0	0
"chronic obstructive pulmonary disease"	"genetic"	"Rep17.Fold3"	"pr"	0.478789958425339	0.0127508901752501	0.00252133436772694	0.0118014970372216	0	0
"chronic obstructive pulmonary disease"	"genetic"	"Rep17.Fold3"	"bagsvm"	0.57061725448071	0.0767987507708223	0.0398241530902508	0.0171925235425163	0	1
"chronic obstructive pulmonary disease"	"genetic"	"Rep17.Fold3"	"svm"	0.43197121600923	0.0497205148097313	0.0386952716277774	0.0124833301714967	1	3
"chronic obstructive pulmonary disease"	"genetic"	"Rep17.Fold3"	"rf"	0.56843408724712	0.0732466887041956	0.0532270241207055	0.0171562537794674	1	3
"chronic obstructive pulmonary disease"	"genetic"	"Rep17.Fold3"	"COSNet"	0.521873943227701	0.0294951363609238	0.00978502765013624	0.0132484407640732	0	1
"chronic obstructive pulmonary disease"	"genetic"	"Rep18.Fold1"	"raw"	0.549098445595858	0.0894300518134715	0.0568911917098446	0.0189362527933994	1	3
"chronic obstructive pulmonary disease"	"genetic"	"Rep18.Fold1"	"gm"	0.530953367875649	0.0864248704663211	0.0528497409326426	0.0151793290004061	0	3
"chronic obstructive pulmonary disease"	"genetic"	"Rep18.Fold1"	"mc"	0.610227979274609	0.0967098445595852	0.0668911917098446	0.0199419630609847	1	3
"chronic obstructive pulmonary disease"	"genetic"	"Rep18.Fold1"	"z"	0.616259067357526	0.0938341968911916	0.0592746113989637	0.0227290883781049	2	3
"chronic obstructive pulmonary disease"	"genetic"	"Rep18.Fold1"	"ppr"	0.520404145077719	0.0709844559585491	0.029119170984456	0.0143107410561891	0	1
"chronic obstructive pulmonary disease"	"genetic"	"Rep18.Fold1"	"EGAD"	0.547761658031073	0.0685492227979273	0.047461139896373	0.0199511972731132	2	2
"chronic obstructive pulmonary disease"	"genetic"	"Rep18.Fold1"	"wsld"	0.572310880829017	0.0857512953367873	0.0551295336787565	0.0198017811889216	1	3
"chronic obstructive pulmonary disease"	"genetic"	"Rep18.Fold1"	"knn"	0.574901554404144	0.086683937823834	0.0596891191709845	0.019908696291703	1	3
"chronic obstructive pulmonary disease"	"genetic"	"Rep18.Fold1"	"random"	0.557450777202075	0.0633160621761657	0.0372020725388601	0.0149678454969815	0	2
"chronic obstructive pulmonary disease"	"genetic"	"Rep18.Fold1"	"randomraw"	0.456367875647673	0.0497927461139895	0.0395854922279794	0.0121986926710948	0	2
"chronic obstructive pulmonary disease"	"genetic"	"Rep18.Fold1"	"pr"	0.503129533678758	0.0386528497409326	0.0141968911917098	0.0124813447111634	0	1
"chronic obstructive pulmonary disease"	"genetic"	"Rep18.Fold1"	"bagsvm"	0.546362694300523	0.0945595854922279	0.0637305699481866	0.0189705784327339	1	3
"chronic obstructive pulmonary disease"	"genetic"	"Rep18.Fold1"	"svm"	0.557797927461144	0.124093264248704	0.080518134715026	0.0199719584348063	0	5
"chronic obstructive pulmonary disease"	"genetic"	"Rep18.Fold1"	"rf"	0.582256476683934	0.123102610992584	0.0754495094256423	0.0199406668261328	0	5
"chronic obstructive pulmonary disease"	"genetic"	"Rep18.Fold1"	"COSNet"	0.503598445595855	0.0528756476683936	0.0457512953367876	0.0138103620140933	0	3
"chronic obstructive pulmonary disease"	"genetic"	"Rep18.Fold2"	"raw"	0.503185111791674	0.0787195500310255	0.0562060889929743	0.0178020052839468	2	3
"chronic obstructive pulmonary disease"	"genetic"	"Rep18.Fold2"	"gm"	0.56084239076042	0.0473738465541743	0.036725114593967	0.0161299971377913	1	2
"chronic obstructive pulmonary disease"	"genetic"	"Rep18.Fold2"	"mc"	0.564527912888567	0.057847434896615	0.0507366040152925	0.0181869922316049	1	3
"chronic obstructive pulmonary disease"	"genetic"	"Rep18.Fold2"	"z"	0.579335054744897	0.0603394783722649	0.0494855781741027	0.0182872430705764	1	3
"chronic obstructive pulmonary disease"	"genetic"	"Rep18.Fold2"	"ppr"	0.486896755339376	0.078604455653636	0.0507015752917393	0.0148749603029731	1	3
"chronic obstructive pulmonary disease"	"genetic"	"Rep18.Fold2"	"EGAD"	0.502176784963669	0.0529183930823274	0.0305700674553133	0.0135217591026349	0	1
"chronic obstructive pulmonary disease"	"genetic"	"Rep18.Fold2"	"wsld"	0.49527862847535	0.0717338217338215	0.0607097820212576	0.0162750042491889	1	4
"chronic obstructive pulmonary disease"	"genetic"	"Rep18.Fold2"	"knn"	0.497410376508738	0.0770181548870073	0.0614103564923238	0.0169065998890006	1	3
"chronic obstructive pulmonary disease"	"genetic"	"Rep18.Fold2"	"random"	0.491322884765505	0.0522828719550031	0.0121399547629056	0.013551817297956	0	0
"chronic obstructive pulmonary disease"	"genetic"	"Rep18.Fold2"	"randomraw"	0.470443263476052	0.0499009187533775	0.0370754018295002	0.0126990002608545	0	3
"chronic obstructive pulmonary disease"	"genetic"	"Rep18.Fold2"	"pr"	0.480301347104629	0.0265167437298585	0.0137262555295342	0.0123199067351084	0	1
"chronic obstructive pulmonary disease"	"genetic"	"Rep18.Fold2"	"bagsvm"	0.553841650153126	0.0772183190215977	0.0551051862527273	0.0187803763535828	2	3
"chronic obstructive pulmonary disease"	"genetic"	"Rep18.Fold2"	"svm"	0.506102504053328	0.0590884525310754	0.0304699853880182	0.0136099164723498	0	2
"chronic obstructive pulmonary disease"	"genetic"	"Rep18.Fold2"	"rf"	0.568053303709043	0.0523506474338085	0.0194759929272657	0.0150821339768857	0	0
"chronic obstructive pulmonary disease"	"genetic"	"Rep18.Fold2"	"COSNet"	0.501180968394087	0.021978021978022	0.00581977221321483	0.0133268960058375	0	0
"chronic obstructive pulmonary disease"	"genetic"	"Rep18.Fold3"	"raw"	0.533600715655457	0.0625061779649289	0.0223592906707787	0.0145693570897438	0	1
"chronic obstructive pulmonary disease"	"genetic"	"Rep18.Fold3"	"gm"	0.532234149813175	0.075504616175395	0.0578455212225451	0.016003868242645	0	4
"chronic obstructive pulmonary disease"	"genetic"	"Rep18.Fold3"	"mc"	0.570693217088744	0.0678389972915803	0.0357580610086393	0.016451151718093	0	2
"chronic obstructive pulmonary disease"	"genetic"	"Rep18.Fold3"	"z"	0.566472431449298	0.0529179763952316	0.0108287369274262	0.0152727893337996	0	1
"chronic obstructive pulmonary disease"	"genetic"	"Rep18.Fold3"	"ppr"	0.518229938912282	0.0485143229938912	0.0135519838680979	0.0137539786499102	0	1
"chronic obstructive pulmonary disease"	"genetic"	"Rep18.Fold3"	"EGAD"	0.510954767411974	0.0702657019156634	0.0345175256509103	0.014221583978428	0	1
"chronic obstructive pulmonary disease"	"genetic"	"Rep18.Fold3"	"wsld"	0.517117905225075	0.0518207698238538	0.0283346183500385	0.0142362118988996	0	2
"chronic obstructive pulmonary disease"	"genetic"	"Rep18.Fold3"	"knn"	0.515388075044977	0.0524583358045193	0.0292242452998043	0.0143214202064953	0	2
"chronic obstructive pulmonary disease"	"genetic"	"Rep18.Fold3"	"random"	0.47737876361624	0.0529080916513454	0.0169127967894352	0.012393363869688	0	1
"chronic obstructive pulmonary disease"	"genetic"	"Rep18.Fold3"	"randomraw"	0.49254443192377	0.0407498566712136	0.0181434474032778	0.0132922684895796	1	1
"chronic obstructive pulmonary disease"	"genetic"	"Rep18.Fold3"	"pr"	0.499587311942745	0.0303708755906134	0.00529328035110609	0.0129720954907357	0	0
"chronic obstructive pulmonary disease"	"genetic"	"Rep18.Fold3"	"bagsvm"	0.558653599035246	0.0584089516240635	0.0187464167803412	0.0155256498021918	0	1
"chronic obstructive pulmonary disease"	"genetic"	"Rep18.Fold3"	"svm"	0.406865943103416	0.0297234248660617	0.0157266275230809	0.0105047298149314	0	0
"chronic obstructive pulmonary disease"	"genetic"	"Rep18.Fold3"	"rf"	0.572064725302966	0.0712644296318483	0.0228686440293899	0.0163903463713457	0	1
"chronic obstructive pulmonary disease"	"genetic"	"Rep18.Fold3"	"COSNet"	0.506037107328547	0.0304647806575332	0.0166607358203349	0.0129594306719356	0	1
"chronic obstructive pulmonary disease"	"genetic"	"Rep19.Fold1"	"raw"	0.508497543315235	0.0831755883113522	0.0574502198086372	0.0164128393436992	1	3
"chronic obstructive pulmonary disease"	"genetic"	"Rep19.Fold1"	"gm"	0.576271011119733	0.0867804499612099	0.0672097232997156	0.0189804192052122	1	4
"chronic obstructive pulmonary disease"	"genetic"	"Rep19.Fold1"	"mc"	0.579681923972076	0.0698836307214893	0.0386914921127489	0.0161185847021407	0	2
"chronic obstructive pulmonary disease"	"genetic"	"Rep19.Fold1"	"z"	0.587274372898888	0.0768140677527797	0.0531057667442462	0.0202549960009583	2	2
"chronic obstructive pulmonary disease"	"genetic"	"Rep19.Fold1"	"ppr"	0.489345746056375	0.0450426687354539	0.00893198862167053	0.0130252608077687	0	0
"chronic obstructive pulmonary disease"	"genetic"	"Rep19.Fold1"	"EGAD"	0.539550038789755	0.0940936126196016	0.0594155676234808	0.0206161498792178	1	3
"chronic obstructive pulmonary disease"	"genetic"	"Rep19.Fold1"	"wsld"	0.506863201448146	0.0830359451771396	0.0660718903542798	0.0167373052545095	1	3
