cv_scheme = classic, disease = allergy:
 wsld                                            0.52092478 0.0038531861 NA 0.51336847 0.52847153
 COSNet                                          0.27715241 0.0032832887 NA 0.27076357 0.28363338
 bagsvm                                          0.56246600 0.0037991488 NA 0.55500628 0.56989758
 rf                                              0.59134573 0.0037357699 NA 0.58400400 0.59864694
 svm                                             0.53658402 0.0038379583 NA 0.52905400 0.54409739

cv_scheme = representative, disease = cardiac arrhythmia:
 method                                                prob           SE df  asymp.LCL  asymp.UCL
 pr                                              0.14800032 0.0024736761 NA 0.14321732 0.15291454
 randomraw                                       0.09279065 0.0019132187 NA 0.08910822 0.09660912
 random                                          0.07166540 0.0016581850 NA 0.06848265 0.07498417
 EGAD                                            0.50525083 0.0038805740 NA 0.49764441 0.51285481
 association_score.datatypes.affected_pathway    0.07225834 0.0016657496 NA 0.06906077 0.07559193
 association_score.datatypes.animal_model        0.09617795 0.0019516370 NA 0.09242019 0.10007165
 association_score.datatypes.genetic_association 0.12430430 0.0022489908 NA 0.11996300 0.12877972
 association_score.datatypes.literature          0.39051463 0.0037942721 NA 0.38310394 0.39797618
 association_score.datatypes.rna_expression      0.10333684 0.0020308615 NA 0.09942371 0.10738563
 association_score.datatypes.somatic_mutation    0.07165920 0.0016581057 NA 0.06847660 0.07497781
 ppr                                             0.62606732 0.0036141051 NA 0.61895723 0.63312339
 raw                                             0.63190023 0.0035919648 NA 0.62483243 0.63891182
 gm                                              0.20808605 0.0029565916 NA 0.20235070 0.21394036
 mc                                              0.55745099 0.0038103579 NA 0.54997039 0.56490562
 z                                               0.62143752 0.0036310688 NA 0.61429506 0.62852770
 knn                                             0.58242638 0.0037526051 NA 0.57505359 0.58976250
 wsld                                            0.58441113 0.0037473446 NA 0.57704823 0.59173653
 COSNet                                          0.33148625 0.0036196361 NA 0.32443056 0.33861848
 bagsvm                                          0.62441642 0.0036202159 NA 0.61729467 0.63148477
 rf                                              0.65173890 0.0035102423 NA 0.64482770 0.65858683
 svm                                             0.59959028 0.0037038425 NA 0.59230952 0.60682734

cv_scheme = classic, disease = chronic obstructive pulmonary disease:
 method                                                prob           SE df  asymp.LCL  asymp.UCL
 pr                                              0.13157856 0.0022779205 NA 0.12717783 0.13610783
 randomraw                                       0.08190592 0.0017303173 NA 0.07857788 0.08536186
 random                                          0.06308642 0.0014886061 NA 0.06023097 0.06606773
 EGAD                                            0.47110792 0.0039551645 NA 0.46336353 0.47886625
 association_score.datatypes.affected_pathway    0.06361325 0.0014957152 NA 0.06074390 0.06660852
 association_score.datatypes.animal_model        0.08493307 0.0017671047 NA 0.08153306 0.08846121
 association_score.datatypes.genetic_association 0.11017181 0.0020554329 NA 0.10620730 0.11426539
 association_score.datatypes.literature          0.35850684 0.0037474110 NA 0.35119570 0.36588434
 association_score.datatypes.rna_expression      0.09133955 0.0018432916 NA 0.08779046 0.09501718
 association_score.datatypes.somatic_mutation    0.06308091 0.0014885316 NA 0.06022561 0.06606207
 ppr                                             0.59355490 0.0038064568 NA 0.58607334 0.60099331
 raw                                             0.59957059 0.0037891070 NA 0.59212173 0.60697371
 gm                                              0.18645637 0.0027728269 NA 0.18108266 0.19195216
 mc                                              0.52351317 0.0039391898 NA 0.51578750 0.53122761
 z                                               0.58878696 0.0038195385 NA 0.58128079 0.59625203
 knn                                             0.54885380 0.0039058853 NA 0.54118744 0.55649704
 wsld                                            0.55087507 0.0039025107 NA 0.54321485 0.55851123
 COSNet                                          0.30191994 0.0035167915 NA 0.29507213 0.30885705
 bagsvm                                          0.59185404 0.0038111913 NA 0.58436356 0.59930209
 rf                                              0.62010414 0.0037227807 NA 0.61278097 0.62737304
 svm                                             0.56637025 0.0038731141 NA 0.55876409 0.57394528

cv_scheme = block, disease = chronic obstructive pulmonary disease:
 method                                                prob           SE df  asymp.LCL  asymp.UCL
 pr                                              0.06918955 0.0012981791 NA 0.06668806 0.07177765
 randomraw                                       0.04193232 0.0009328762 NA 0.04014156 0.04379933
 random                                          0.03197764 0.0007857590 NA 0.03047293 0.03355408
 EGAD                                            0.30410409 0.0033795799 NA 0.29752114 0.31076826
 association_score.datatypes.affected_pathway    0.03225362 0.0007899810 NA 0.03074070 0.03383840
 association_score.datatypes.animal_model        0.04355218 0.0009559458 NA 0.04171655 0.04546474
 association_score.datatypes.genetic_association 0.05726367 0.0011437279 NA 0.05506279 0.05954699
 association_score.datatypes.literature          0.21517930 0.0027778053 NA 0.20978490 0.22067367
 association_score.datatypes.rna_expression      0.04699762 0.0010043347 NA 0.04506789 0.04900574
 association_score.datatypes.somatic_mutation    0.03197475 0.0007857148 NA 0.03047013 0.03355111
 ppr                                             0.41740094 0.0038430169 NA 0.40988859 0.42495183
 raw                                             0.42349150 0.0038584421 NA 0.41594757 0.43107126
 gm                                              0.10107515 0.0016805736 NA 0.09782859 0.10441698
 mc                                              0.35023402 0.0036088401 NA 0.34319416 0.35733972
 z                                               0.41261152 0.0038302100 NA 0.40512531 0.42013837
 knn                                             0.37376646 0.0037042807 NA 0.36653510 0.38105467
 wsld                                            0.37567987 0.0037114047 NA 0.36843417 0.38298166
 COSNet                                          0.17504226 0.0024354060 NA 0.17032010 0.17986695
 bagsvm                                          0.41568860 0.0038385066 NA 0.40818546 0.42323103
 rf                                              0.44469161 0.0039046225 NA 0.43705240 0.45235706
 svm                                             0.39053216 0.0037634540 NA 0.38318145 0.39793291

cv_scheme = representative, disease = chronic obstructive pulmonary disease:
 method                                                prob           SE df  asymp.LCL  asymp.UCL
 pr                                              0.08770011 0.0016060338 NA 0.08460297 0.09089936
 randomraw                                       0.05357033 0.0011734184 NA 0.05131650 0.05591731
 random                                          0.04097095 0.0009945820 NA 0.03906539 0.04296530
 EGAD                                            0.36108228 0.0036717138 NA 0.35391748 0.36830943
 association_score.datatypes.affected_pathway    0.04132123 0.0009997504 NA 0.03940561 0.04332578
 association_score.datatypes.animal_model        0.05561367 0.0012012256 NA 0.05330567 0.05801547
 association_score.datatypes.genetic_association 0.07283331 0.0014251480 NA 0.07008895 0.07567638
 association_score.datatypes.literature          0.26176337 0.0031646031 NA 0.25560846 0.26801314
 association_score.datatypes.rna_expression      0.05995349 0.0012593413 NA 0.05753228 0.06246985
 association_score.datatypes.somatic_mutation    0.04096729 0.0009945279 NA 0.03906183 0.04296153
 ppr                                             0.48093630 0.0039381177 NA 0.47322289 0.48865880
 raw                                             0.48717870 0.0039417374 NA 0.47945671 0.49490681
 gm                                              0.12695272 0.0020405500 NA 0.12300686 0.13100625
 mc                                              0.41075369 0.0038276193 NA 0.40327299 0.41827589
 z                                               0.47601351 0.0039345483 NA 0.46830826 0.48373019
 knn                                             0.43562626 0.0038814574 NA 0.42803447 0.44324835
 wsld                                            0.43763505 0.0038851016 NA 0.43003566 0.44526382
 COSNet                                          0.21532104 0.0028361799 NA 0.20981430 0.22093189
 bagsvm                                          0.47917769 0.0039369149 NA 0.47146705 0.48689825
 rf                                              0.50875351 0.0039464439 NA 0.50101714 0.51648569
 svm                                             0.45315884 0.0039097197 NA 0.44550762 0.46083225

cv_scheme = classic, disease = coronary heart disease:
 method                                                prob           SE df  asymp.LCL  asymp.UCL
 pr                                              0.12169796 0.0021410308 NA 0.11756355 0.12595701
 randomraw                                       0.07543138 0.0016106572 NA 0.07233459 0.07864951
 random                                          0.05800555 0.0013803799 NA 0.05535852 0.06077100
 EGAD                                            0.44891080 0.0039516712 NA 0.44117866 0.45666771
 association_score.datatypes.affected_pathway    0.05849259 0.0013871223 NA 0.05583240 0.06127130
 association_score.datatypes.animal_model        0.07823963 0.0016458963 NA 0.07507398 0.08152700
 association_score.datatypes.genetic_association 0.10171043 0.0019239756 NA 0.09800101 0.10554383
 association_score.datatypes.literature          0.33822235 0.0036705366 NA 0.33106606 0.34545345
 association_score.datatypes.rna_expression      0.08418768 0.0017190450 NA 0.08087906 0.08761875
 association_score.datatypes.somatic_mutation    0.05800045 0.0013803092 NA 0.05535357 0.06076577
 ppr                                             0.57182612 0.0038854925 NA 0.56419426 0.57942396
 raw                                             0.57793472 0.0038718470 NA 0.57032821 0.58550443
 gm                                              0.17327709 0.0026331286 NA 0.16817684 0.17849882
 mc                                              0.50118670 0.0039720360 NA 0.49340200 0.50897084
 z                                               0.56698922 0.0038956009 NA 0.55933866 0.57460798
 knn                                             0.52664108 0.0039559592 NA 0.51888174 0.53438758
 wsld                                            0.52867641 0.0039539389 NA 0.52092054 0.53641846
 COSNet                                          0.28342260 0.0034101688 NA 0.27678669 0.29015378
 bagsvm                                          0.57010018 0.0038891701 NA 0.56246151 0.57770562
 rf                                              0.59883541 0.0038177278 NA 0.59133030 0.60629445
 svm                                             0.54430392 0.0039348014 NA 0.53658184 0.55200476

cv_scheme = block, disease = coronary heart disease:
 method                                                prob           SE df  asymp.LCL  asymp.UCL
 pr                                              0.06365053 0.0012075123 NA 0.06132446 0.06605862
 randomraw                                       0.03848518 0.0008626463 NA 0.03682962 0.04021205
 random                                          0.02932380 0.0007249177 NA 0.02793588 0.03077848
 EGAD                                            0.28552767 0.0032803682 NA 0.27914196 0.29200029
 association_score.datatypes.affected_pathway    0.02957757 0.0007288611 NA 0.02818200 0.03104005
 association_score.datatypes.animal_model        0.03997743 0.0008843037 NA 0.03827978 0.04174709
 association_score.datatypes.genetic_association 0.05262541 0.0010611967 NA 0.05058390 0.05474456
 association_score.datatypes.literature          0.20047008 0.0026547465 NA 0.19531743 0.20572391
 association_score.datatypes.rna_expression      0.04315283 0.0009297830 NA 0.04136679 0.04501236
 association_score.datatypes.somatic_mutation    0.02932114 0.0007248764 NA 0.02793331 0.03077575
 ppr                                             0.39584041 0.0038038812 NA 0.38840967 0.40331956
 raw                                             0.40183335 0.0038231593 NA 0.39436356 0.40934900
 gm                                              0.09323920 0.0015731064 NA 0.09020137 0.09636850
 mc                                              0.33017669 0.0035309540 NA 0.32329329 0.33713364
 z                                               0.39113229 0.0037880773 NA 0.38373351 0.39858147
 knn                                             0.35309382 0.0036390828 NA 0.34599449 0.36025857
 wsld                                            0.35496138 0.0036472848 NA 0.34784564 0.36214186
 COSNet                                          0.16250861 0.0023109838 NA 0.15802988 0.16708907
 bagsvm                                          0.39415667 0.0037982960 NA 0.38673723 0.40162523
 rf                                              0.42274429 0.0038830739 NA 0.41515251 0.43037273
 svm                                             0.36947932 0.0037079186 NA 0.36224199 0.37677583

cv_scheme = representative, disease = coronary heart disease:
 method                                                prob           SE df  asymp.LCL  asymp.UCL
 pr                                              0.08080786 0.0014984595 NA 0.07791919 0.08379389
 randomraw                                       0.04921561 0.0010871480 NA 0.04712805 0.05139065
 random                                          0.03759974 0.0009189129 NA 0.03583957 0.03944281
 EGAD                                            0.34072947 0.0035991060 NA 0.33371103 0.34781846
 association_score.datatypes.affected_pathway    0.03792234 0.0009237607 NA 0.03615274 0.03977498
 association_score.datatypes.animal_model        0.05110181 0.0011133986 NA 0.04896315 0.05332864
 association_score.datatypes.genetic_association 0.06702359 0.0013257111 NA 0.06447153 0.06966915
 association_score.datatypes.literature          0.24486329 0.0030485616 NA 0.23893759 0.25088750
 association_score.datatypes.rna_expression      0.05511009 0.0011683422 NA 0.05286448 0.05744531
 association_score.datatypes.somatic_mutation    0.03759636 0.0009188622 NA 0.03583630 0.03943934
 ppr                                             0.45867770 0.0039413803 NA 0.45096327 0.46641198
 raw                                             0.46488994 0.0039492713 NA 0.45715858 0.47263821
 gm                                              0.11737254 0.0019183612 NA 0.11366452 0.12118498
 mc                                              0.38930707 0.0037844590 NA 0.38191580 0.39674958
 z                                               0.45378356 0.0039344511 NA 0.44608387 0.46150542
 knn                                             0.41379296 0.0038542862 NA 0.40625953 0.42136694
 wsld                                            0.41577523 0.0038592491 NA 0.40823164 0.42335850
 COSNet                                          0.20060461 0.0027097572 NA 0.19534620 0.20596833
 bagsvm                                          0.45692883 0.0039389764 NA 0.44921953 0.46465881
 rf                                              0.48641393 0.0039687892 NA 0.47863916 0.49419527
 svm                                             0.43111805 0.0038941698 NA 0.42350256 0.43876626

cv_scheme = classic, disease = drug dependence:
 method                                                prob           SE df  asymp.LCL  asymp.UCL
 pr                                              0.15573812 0.0025978041 NA 0.15071412 0.16089787
 randomraw                                       0.09797389 0.0020195177 NA 0.09408636 0.10200397
 random                                          0.07576715 0.0017533637 NA 0.07240137 0.07927603
 EGAD                                            0.52026115 0.0039188439 NA 0.51257617 0.52793655
 association_score.datatypes.affected_pathway    0.07639123 0.0017612802 NA 0.07300994 0.07991562
 association_score.datatypes.animal_model        0.10152923 0.0020594683 NA 0.09756332 0.10563748
 association_score.datatypes.genetic_association 0.13099370 0.0023672222 NA 0.12642340 0.13570356
 association_score.datatypes.literature          0.40490596 0.0038816844 NA 0.39732140 0.41253619
 association_score.datatypes.rna_expression      0.10903838 0.0021417234 NA 0.10491105 0.11330754
 association_score.datatypes.somatic_mutation    0.07576062 0.0017532807 NA 0.07239500 0.07926933
 ppr                                             0.64002371 0.0035998482 NA 0.63293831 0.64704861
 raw                                             0.64576209 0.0035754012 NA 0.63872355 0.65273805
 gm                                              0.21816090 0.0030859715 NA 0.21217297 0.22426970
 mc                                              0.57221849 0.0038251850 NA 0.56470523 0.57969858
 z                                               0.63546609 0.0036186654 NA 0.62834466 0.64252870
 knn                                             0.59696302 0.0037565031 NA 0.58957907 0.60430327
 wsld                                            0.59892625 0.0037503878 NA 0.59155388 0.60625412
 COSNet                                          0.34493337 0.0037275775 NA 0.33766453 0.35227546
 bagsvm                                          0.63839884 0.0036066177 NA 0.63130047 0.64543730
 rf                                              0.66524945 0.0034860916 NA 0.65838256 0.67204707
 svm                                             0.61392548 0.0037004312 NA 0.60664797 0.62115244

cv_scheme = block, disease = drug dependence:
 method                                                prob           SE df  asymp.LCL  asymp.UCL
 pr                                              0.08298837 0.0015191282 NA 0.08005910 0.08601480
 randomraw                                       0.05059055 0.0011069560 NA 0.04846448 0.05280472
 random                                          0.03866337 0.0009374967 NA 0.03686724 0.04054332
 EGAD                                            0.34727388 0.0035754158 NA 0.34029968 0.35431425
 association_score.datatypes.affected_pathway    0.03899472 0.0009423877 NA 0.03718907 0.04088432
 association_score.datatypes.animal_model        0.05252654 0.0011333486 NA 0.05034907 0.05479275
 association_score.datatypes.genetic_association 0.06886001 0.0013463617 NA 0.06626756 0.07154612
 association_score.datatypes.literature          0.25026537 0.0030473714 NA 0.24434024 0.25628546
 association_score.datatypes.rna_expression      0.05663991 0.0011885488 NA 0.05435493 0.05901495
 association_score.datatypes.somatic_mutation    0.03865990 0.0009374455 NA 0.03686387 0.04053975
 ppr                                             0.46588663 0.0038880751 NA 0.45827469 0.47351449
 raw                                             0.47211136 0.0038944738 NA 0.46448544 0.47975032
 gm                                              0.12041046 0.0019371474 NA 0.11666509 0.12425916
 mc                                              0.39622376 0.0037484662 NA 0.38890082 0.40359353
 z                                               0.46098108 0.0038823309 NA 0.45338152 0.46859881
 knn                                             0.42084489 0.0038120884 NA 0.41339200 0.42833403
 wsld                                            0.42283658 0.0038165518 NA 0.41537451 0.43033403
 COSNet                                          0.20529573 0.0027172534 NA 0.20002122 0.21067269
 bagsvm                                          0.46413384 0.0038860936 NA 0.45652619 0.47175822
 rf                                              0.49366124 0.0039089385 NA 0.48600195 0.50132351
 svm                                             0.43824451 0.0038476288 NA 0.43071812 0.44579942

cv_scheme = representative, disease = drug dependence:
 method                                                prob           SE df  asymp.LCL  asymp.UCL
 pr                                              0.10477504 0.0018650914 NA 0.10117543 0.10848726
 randomraw                                       0.06446989 0.0013857375 NA 0.06180658 0.06723974
 random                                          0.04944092 0.0011822774 NA 0.04717451 0.05181030
 EGAD                                            0.40760293 0.0037976340 NA 0.40018143 0.41506682
 association_score.datatypes.affected_pathway    0.04985985 0.0011882000 NA 0.04758189 0.05224089
 association_score.datatypes.animal_model        0.06689958 0.0014170990 NA 0.06417507 0.06973114
 association_score.datatypes.genetic_association 0.08729068 0.0016669116 NA 0.08407840 0.09061353
 association_score.datatypes.literature          0.30152693 0.0034069704 NA 0.29489170 0.30824619
 association_score.datatypes.rna_expression      0.07205291 0.0014824026 NA 0.06920094 0.07501294
 association_score.datatypes.somatic_mutation    0.04943654 0.0011822154 NA 0.04717025 0.05180579
 ppr                                             0.53008720 0.0038873918 NA 0.52246163 0.53769875
 raw                                             0.53630841 0.0038816820 NA 0.52869259 0.54390733
 gm                                              0.15041002 0.0023271608 NA 0.14590556 0.15502831
 mc                                              0.45907567 0.0038822613 NA 0.45147670 0.46669372
 z                                               0.52517033 0.0038912024 NA 0.51753843 0.53279049
 knn                                             0.48446854 0.0038989460 NA 0.47683097 0.49211337
 wsld                                            0.48650840 0.0038995688 NA 0.47886913 0.49415397
 COSNet                                          0.25042285 0.0031129401 NA 0.24437122 0.25657345
 bagsvm                                          0.52833180 0.0038888234 NA 0.52070383 0.53594656
 rf                                              0.55769285 0.0038544830 NA 0.55012542 0.56523358
 svm                                             0.50221761 0.0039007908 NA 0.49457228 0.50986191

cv_scheme = classic, disease = hypertension:
 method                                                prob           SE df  asymp.LCL  asymp.UCL
 pr                                              0.11089862 0.0019873804 NA 0.10706289 0.11485411
 randomraw                                       0.06841787 0.0014790141 NA 0.06557534 0.07137420
 random                                          0.05252023 0.0012621683 NA 0.05010074 0.05504978
 EGAD                                            0.42306130 0.0039319797 NA 0.41537407 0.43078596
 association_score.datatypes.affected_pathway    0.05296380 0.0012684868 NA 0.05053199 0.05550579
 association_score.datatypes.animal_model        0.07098506 0.0015123931 NA 0.06807738 0.07400706
 association_score.datatypes.genetic_association 0.09249797 0.0017777254 NA 0.08907213 0.09604168
 association_score.datatypes.literature          0.31510221 0.0035693806 NA 0.30814864 0.32213963
 association_score.datatypes.rna_expression      0.07642732 0.0015818522 NA 0.07338405 0.07958595
 association_score.datatypes.somatic_mutation    0.05251559 0.0012621021 NA 0.05009623 0.05504501
 ppr                                             0.54591010 0.0039651624 NA 0.53812796 0.55366987
 raw                                             0.55209883 0.0039561924 NA 0.54433278 0.55983954
 gm                                              0.15872786 0.0024723903 NA 0.15394186 0.16363387
 mc                                              0.47492115 0.0039950590 NA 0.46709779 0.48275685
 z                                               0.54101543 0.0039715338 NA 0.53322199 0.54878886
 knn                                             0.50037972 0.0039997790 NA 0.49254085 0.50821841
 wsld                                            0.50242128 0.0039994096 NA 0.49458263 0.51025874
 COSNet                                          0.26256222 0.0032783459 NA 0.25618759 0.26903809
 bagsvm                                          0.54416297 0.0039675099 NA 0.53637666 0.55192776
 rf                                              0.57333439 0.0039176486 NA 0.56563885 0.58099457
 svm                                             0.51812586 0.0039928551 NA 0.51029620 0.52594663

cv_scheme = block, disease = hypertension:
 method                                                prob           SE df  asymp.LCL  asymp.UCL
 pr                                              0.05766407 0.0011082353 NA 0.05552998 0.05987497
 randomraw                                       0.03477766 0.0007865220 NA 0.03326861 0.03635259
 random                                          0.02647455 0.0006592095 NA 0.02521274 0.02779771
 EGAD                                            0.26456955 0.0031575688 NA 0.25842734 0.27080444
 association_score.datatypes.affected_pathway    0.02670435 0.0006628453 NA 0.02543548 0.02803470
 association_score.datatypes.animal_model        0.03613155 0.0008066022 NA 0.03458351 0.03774619
 association_score.datatypes.genetic_association 0.04762315 0.0009712303 NA 0.04575531 0.04956327
 association_score.datatypes.literature          0.18414616 0.0025111519 NA 0.17927523 0.18911894
 association_score.datatypes.rna_expression      0.03901389 0.0008488234 NA 0.03738384 0.04071201
 association_score.datatypes.somatic_mutation    0.02647215 0.0006591715 NA 0.02521041 0.02779523
 ppr                                             0.37098960 0.0037441610 NA 0.36368144 0.37835731
 raw                                             0.37684099 0.0037676902 NA 0.36948555 0.38425362
 gm                                              0.08472166 0.0014539798 NA 0.08191506 0.08761524
 mc                                              0.30735110 0.0034297042 NA 0.30067020 0.31411377
 z                                               0.36639781 0.0037250637 NA 0.35912797 0.37372900
 knn                                             0.32946319 0.0035511583 NA 0.32254081 0.33646035
 wsld                                            0.33126978 0.0035605061 NA 0.32432878 0.33828495
 COSNet                                          0.14870092 0.0021686550 NA 0.14450037 0.15300173
 bagsvm                                          0.36934695 0.0037373931 NA 0.36205237 0.37670172
 rf                                              0.39731522 0.0038429138 NA 0.38980811 0.40487098
 svm                                             0.34533750 0.0036303315 NA 0.33825723 0.35248703

cv_scheme = representative, disease = hypertension:
 method                                                prob           SE df  asymp.LCL  asymp.UCL
 pr                                              0.07333410 0.0013798428 NA 0.07067515 0.07608488
 randomraw                                       0.04452222 0.0009932454 NA 0.04261557 0.04651004
 random                                          0.03397450 0.0008369314 NA 0.03237181 0.03565362
 EGAD                                            0.31752018 0.0035032357 NA 0.31069400 0.32442574
 association_score.datatypes.affected_pathway    0.03426711 0.0008414213 NA 0.03265569 0.03595509
 association_score.datatypes.animal_model        0.04623730 0.0010177292 NA 0.04428303 0.04827346
 association_score.datatypes.genetic_association 0.06074046 0.0012166914 NA 0.05839912 0.06316938
 association_score.datatypes.literature          0.22594607 0.0029093764 NA 0.22029479 0.23169924
 association_score.datatypes.rna_expression      0.04988408 0.0010690567 NA 0.04782998 0.05202158
 association_score.datatypes.somatic_mutation    0.03397144 0.0008368844 NA 0.03236884 0.03565047
 ppr                                             0.43270738 0.0039296566 NA 0.42502225 0.44042503
 raw                                             0.43885305 0.0039424956 NA 0.43114133 0.44659441
 gm                                              0.10691031 0.0017814919 NA 0.10346851 0.11045250
 mc                                              0.36461890 0.0037203434 NA 0.35735869 0.37194123
 z                                               0.42787132 0.0039188499 NA 0.42020848 0.43556891
 knn                                             0.38853992 0.0038079201 NA 0.38110318 0.39602891
 wsld                                            0.39048180 0.0038143611 NA 0.38303203 0.39798300
 COSNet                                          0.18427226 0.0025622015 NA 0.17930331 0.18934714
 bagsvm                                          0.43097870 0.0039258648 NA 0.42330140 0.43868931
 rf                                              0.46020829 0.0039793338 NA 0.45241931 0.46801676
 svm                                             0.40553915 0.0038609032 NA 0.39799491 0.41312826

cv_scheme = classic, disease = multiple sclerosis:
 method                                                prob           SE df  asymp.LCL  asymp.UCL
 pr                                              0.15783531 0.0026245785 NA 0.15275908 0.16304776
 randomraw                                       0.09938478 0.0020443819 NA 0.09544911 0.10346418
 random                                          0.07688551 0.0017763454 NA 0.07347540 0.08044014
 EGAD                                            0.52421912 0.0039132764 NA 0.51654413 0.53188269
 association_score.datatypes.affected_pathway    0.07751802 0.0017843260 NA 0.07409228 0.08108830
 association_score.datatypes.animal_model        0.10298547 0.0020845650 NA 0.09897094 0.10714348
 association_score.datatypes.genetic_association 0.13281009 0.0023936309 NA 0.12818843 0.13757209
 association_score.datatypes.literature          0.40873404 0.0038901827 NA 0.40113194 0.41638004
 association_score.datatypes.rna_expression      0.11058908 0.0021672557 NA 0.10641223 0.11490879
 association_score.datatypes.somatic_mutation    0.07687889 0.0017762618 NA 0.07346894 0.08043336
 ppr                                             0.64367034 0.0035814568 NA 0.63662037 0.65065860
 raw                                             0.64938244 0.0035565077 NA 0.64238033 0.65632079
 gm                                              0.22087875 0.0031113110 NA 0.21484104 0.22703707
 mc                                              0.57609706 0.0038136040 NA 0.56860567 0.58355364
 z                                               0.63913286 0.0036006823 NA 0.63204604 0.64615961
 knn                                             0.60077377 0.0037422692 NA 0.59341696 0.60808538
 wsld                                            0.60273079 0.0037359509 NA 0.59538596 0.61002963
 COSNet                                          0.34852652 0.0037428387 NA 0.34122705 0.35589778
 bagsvm                                          0.64205273 0.0035883709 NA 0.63498950 0.64905482
 rf                                              0.66877279 0.0034655971 NA 0.66194555 0.67552974
 svm                                             0.61767857 0.0036844830 NA 0.61043160 0.62487357

cv_scheme = block, disease = multiple sclerosis:
 method                                                prob           SE df  asymp.LCL  asymp.UCL
 pr                                              0.08420361 0.0015382524 NA 0.08123729 0.08726795
 randomraw                                       0.05135794 0.0011222254 NA 0.04920245 0.05360255
 random                                          0.03925732 0.0009508704 NA 0.03743549 0.04116401
 EGAD                                            0.35087836 0.0035895776 NA 0.34387573 0.35794580
 association_score.datatypes.affected_pathway    0.03959356 0.0009558185 NA 0.03776210 0.04151001
 association_score.datatypes.animal_model        0.05332165 0.0011488972 NA 0.05111420 0.05561884
 association_score.datatypes.genetic_association 0.06988413 0.0013640038 NA 0.06725756 0.07260528
 association_score.datatypes.literature          0.25325363 0.0030687788 NA 0.24728627 0.25931539
 association_score.datatypes.rna_expression      0.05749350 0.0012046675 NA 0.05517742 0.05990064
 association_score.datatypes.somatic_mutation    0.03925380 0.0009508185 NA 0.03743208 0.04116039
 ppr                                             0.46983606 0.0038891246 NA 0.46222114 0.47746505
 raw                                             0.47606653 0.0038947754 NA 0.46843909 0.48370515
 gm                                              0.12210072 0.0019589992 NA 0.11831283 0.12599255
 mc                                              0.40002494 0.0037575825 NA 0.39268331 0.40741175
 z                                               0.46492512 0.0038839682 NA 0.45732144 0.47254514
 knn                                             0.42471611 0.0038184401 NA 0.41724991 0.43221683
 wsld                                            0.42671262 0.0038226748 NA 0.41923768 0.43422120
 COSNet                                          0.20789592 0.0027402666 NA 0.20257625 0.21331792
 bagsvm                                          0.46808144 0.0038873534 NA 0.46047039 0.47570736
 rf                                              0.49762676 0.0039066389 NA 0.48997104 0.50528359
 svm                                             0.44215360 0.0038519618 NA 0.43461782 0.44971610

cv_scheme = representative, disease = multiple sclerosis:
 method                                                prob           SE df  asymp.LCL  asymp.UCL
 pr                                              0.10627233 0.0018873034 NA 0.10262960 0.11002850
 randomraw                                       0.06543330 0.0014042561 NA 0.06273425 0.06824001
 random                                          0.05019179 0.0011987495 NA 0.04789370 0.05259407
 EGAD                                            0.41143888 0.0038055342 NA 0.40400104 0.41891740
 association_score.datatypes.affected_pathway    0.05061675 0.0012047354 NA 0.04830698 0.05303081
 association_score.datatypes.animal_model        0.06789666 0.0014359087 NA 0.06513584 0.07076565
 association_score.datatypes.genetic_association 0.08856283 0.0016877978 NA 0.08531011 0.09192711
 association_score.datatypes.literature          0.30487837 0.0034254394 NA 0.29820643 0.31163330
 association_score.datatypes.rna_expression      0.07312078 0.0015017970 NA 0.07023133 0.07611937
 association_score.datatypes.somatic_mutation    0.05018735 0.0011986867 NA 0.04788937 0.05258950
 ppr                                             0.53403671 0.0038807098 NA 0.52642333 0.54163427
 raw                                             0.54025098 0.0038742657 NA 0.53264880 0.54783448
 gm                                              0.15244841 0.0023512275 NA 0.14789699 0.15711408
 mc                                              0.46301741 0.0038841151 NA 0.45541389 0.47063817
 z                                               0.52912446 0.0038851036 NA 0.52150360 0.53673176
 knn                                             0.48843145 0.0038977383 NA 0.48079532 0.49607298
 wsld                                            0.49047212 0.0038981146 NA 0.48283477 0.49811391
 COSNet                                          0.25341235 0.0031349046 NA 0.24731740 0.25960570
 bagsvm                                          0.53228305 0.0038823493 NA 0.52466686 0.53988422
 rf                                              0.56160223 0.0038445822 NA 0.55405334 0.56912270
 svm                                             0.50618315 0.0038974409 NA 0.49854346 0.51381995

cv_scheme = classic, disease = obesity:
 method                                                prob           SE df  asymp.LCL  asymp.UCL
 pr                                              0.12854965 0.0022363312 NA 0.12422986 0.13299685
 randomraw                                       0.07991524 0.0016937172 NA 0.07665794 0.08329845
 random                                          0.06152249 0.0014554235 NA 0.05873096 0.06443763
 EGAD                                            0.46444316 0.0039554163 NA 0.45669990 0.47220361
 association_score.datatypes.affected_pathway    0.06203712 0.0014624224 NA 0.05923191 0.06496601
 association_score.datatypes.animal_model        0.08287546 0.0017300456 NA 0.07954712 0.08633000
 association_score.datatypes.genetic_association 0.10757464 0.0020153750 NA 0.10368788 0.11158895
 association_score.datatypes.literature          0.35237373 0.0037253358 NA 0.34510715 0.35970927
 association_score.datatypes.rna_expression      0.08914185 0.0018053354 NA 0.08566624 0.09274417
 association_score.datatypes.somatic_mutation    0.06151711 0.0014553502 NA 0.05872571 0.06443210
