cv_scheme = classic, disease = allergy:
 wsld                                             8.00471019 0.1368768280 NA  7.740882259  8.27753001
 COSNet                                           8.10799068 0.1381849411 NA  7.841626719  8.38340248
 bagsvm                                           9.39096736 0.1543231971 NA  9.093318575  9.69835899
 rf                                              11.84797240 0.1848019139 NA 11.491247810 12.21577084
 svm                                              9.61405951 0.1571110189 NA  9.311006770  9.92697595

cv_scheme = representative, disease = cardiac arrhythmia:
 method                                                 rate           SE df    asymp.LCL   asymp.UCL
 pr                                               0.47891594 0.0237354074 NA  0.434583417  0.52777089
 randomraw                                        0.12565973 0.0118875159 NA  0.104393083  0.15125874
 random                                           0.26282148 0.0173461827 NA  0.230930694  0.29911627
 EGAD                                             5.71291649 0.1052568935 NA  5.510297194  5.92298631
 association_score.datatypes.affected_pathway     0.38632457 0.0211953963 NA  0.346937956  0.43018259
 association_score.datatypes.animal_model         0.94676117 0.0343262179 NA  0.881817828  1.01648740
 association_score.datatypes.genetic_association  1.16515604 0.0385642307 NA  1.091970984  1.24324604
 association_score.datatypes.literature           2.18509890 0.0558024104 NA  2.078420251  2.29725303
 association_score.datatypes.rna_expression       0.55181008 0.0255924153 NA  0.503862142  0.60432078
 association_score.datatypes.somatic_mutation     0.37108437 0.0207532629 NA  0.332558743  0.41407304
 ppr                                              7.29056423 0.1257580866 NA  7.048202899  7.54125945
 raw                                              8.55550041 0.1419032799 NA  8.281847202  8.83819582
 gm                                               6.96721330 0.1215947106 NA  6.732921985  7.20965745
 mc                                               2.00451697 0.0529509865 NA  1.903375780  2.11103258
 z                                                8.21101449 0.1375261548 NA  7.945844420  8.48503387
 knn                                              7.20573673 0.1246675116 NA  6.965489265  7.45427059
 wsld                                             7.30997391 0.1260074762 NA  7.067129192  7.56116340
 COSNet                                           7.40429059 0.1272184565 NA  7.159098653  7.65788010
 bagsvm                                           8.57591652 0.1421622812 NA  8.301761361  8.85912531
 rf                                              10.81967580 0.1704008311 NA 10.490798280 11.15886334
 svm                                              8.77964630 0.1447444295 NA  8.500486913  9.06797339

cv_scheme = classic, disease = chronic obstructive pulmonary disease:
 method                                                 rate           SE df    asymp.LCL   asymp.UCL
 pr                                               0.54003584 0.0273944529 NA  0.488926524  0.59648781
 randomraw                                        0.14169659 0.0134919380 NA  0.117573775  0.17076873
 random                                           0.29636311 0.0198208187 NA  0.259953476  0.33787235
 EGAD                                             6.44200666 0.1376290123 NA  6.177828356  6.71748184
 association_score.datatypes.affected_pathway     0.43562783 0.0243603571 NA  0.390405865  0.48608800
 association_score.datatypes.animal_model         1.06758812 0.0403924868 NA  0.991284441  1.14976524
 association_score.datatypes.genetic_association  1.31385484 0.0457487177 NA  1.227180250  1.40665117
 association_score.datatypes.literature           2.46396419 0.0683345077 NA  2.333606039  2.60160432
 association_score.datatypes.rna_expression       0.62223283 0.0296328576 NA  0.566781663  0.68310907
 association_score.datatypes.somatic_mutation     0.41844266 0.0238354181 NA  0.374239511  0.46786685
 ppr                                              8.22099594 0.1673773516 NA  7.899401541  8.55568284
 raw                                              9.64736500 0.1910271753 NA  9.280130738 10.02913149
 gm                                               7.85637852 0.1613071679 NA  7.546499182  8.17898234
 mc                                               2.26033615 0.0645195306 NA  2.137352468  2.39039633
 z                                                9.25891532 0.1845998026 NA  8.904084340  9.62788644
 knn                                              8.12534264 0.1657860404 NA  7.806819334  8.45686190
 wsld                                             8.24288271 0.1677413654 NA  7.920585801  8.57829422
 COSNet                                           8.34923621 0.1695095928 NA  8.023526804  8.68816756
 bagsvm                                           9.67038664 0.1914078232 NA  9.302417829 10.05291092
 rf                                              12.20049752 0.2330941077 NA 11.752089339 12.66601500
 svm                                              9.90011669 0.1952046788 NA  9.524820984 10.29019974

cv_scheme = block, disease = chronic obstructive pulmonary disease:
 method                                                 rate           SE df    asymp.LCL   asymp.UCL
 pr                                               0.22616290 0.0115371044 NA  0.204644256  0.24994426
 randomraw                                        0.05934145 0.0056593575 NA  0.049224308  0.07153799
 random                                           0.12411461 0.0083276942 NA  0.108820325  0.14155846
 EGAD                                             2.69786335 0.0594422157 NA  2.583838493  2.81692013
 association_score.datatypes.affected_pathway     0.18243762 0.0102491654 NA  0.163416060  0.20367328
 association_score.datatypes.animal_model         0.44709778 0.0170866849 NA  0.414831988  0.48187321
 association_score.datatypes.genetic_association  0.55023240 0.0193871675 NA  0.513516611  0.58957333
 association_score.datatypes.literature           1.03188945 0.0291528975 NA  0.976303982  1.09063965
 association_score.datatypes.rna_expression       0.26058637 0.0124891658 NA  0.237222580  0.28625124
 association_score.datatypes.somatic_mutation     0.17524060 0.0100266354 NA  0.156650596  0.19603672
 ppr                                              3.44289052 0.0725087507 NA  3.303669114  3.58797891
 raw                                              4.04024302 0.0829087957 NA  3.880969228  4.20605336
 gm                                               3.29019152 0.0698409037 NA  3.156114289  3.42996459
 mc                                               0.94661157 0.0274973153 NA  0.894223294  1.00206903
 z                                                3.87756325 0.0800815168 NA  3.723740602  4.03774011
 knn                                              3.40283164 0.0718093005 NA  3.264958915  3.54652646
 wsld                                             3.45205653 0.0726687568 NA  3.312526606  3.59746372
 COSNet                                           3.49659657 0.0734460359 NA  3.355567910  3.64355241
 bagsvm                                           4.04988431 0.0830762528 NA  3.890287654  4.21602832
 rf                                               5.10947549 0.1014246841 NA  4.914504121  5.31218188
 svm                                              4.14609351 0.0847466912 NA  3.983276206  4.31556600

cv_scheme = representative, disease = chronic obstructive pulmonary disease:
 method                                                 rate           SE df    asymp.LCL   asymp.UCL
 pr                                               0.20653401 0.0105453911 NA  0.186865960  0.22827217
 randomraw                                        0.05419115 0.0051695247 NA  0.044949892  0.06533233
 random                                           0.11334259 0.0076089331 NA  0.099368821  0.12928143
 EGAD                                             2.46371327 0.0545478586 NA  2.359087934  2.57297872
 association_score.datatypes.affected_pathway     0.16660369 0.0093666652 NA  0.149220678  0.18601168
 association_score.datatypes.animal_model         0.40829374 0.0156290459 NA  0.378782271  0.44010450
 association_score.datatypes.genetic_association  0.50247722 0.0177383445 NA  0.468886189  0.53847471
 association_score.datatypes.literature           0.94233080 0.0267017196 NA  0.891423108  0.99614574
 association_score.datatypes.rna_expression       0.23796984 0.0114169953 NA  0.216612801  0.26143258
 association_score.datatypes.somatic_mutation     0.16003131 0.0091630487 NA  0.143043121  0.17903705
 ppr                                              3.14407883 0.0665689508 NA  3.016276197  3.27729659
 raw                                              3.68958655 0.0761385088 NA  3.543335386  3.84187424
 gm                                               3.00463272 0.0641143434 NA  2.881562422  3.13295930
 mc                                               0.86445427 0.0251813143 NA  0.816482268  0.91524484
 z                                                3.54102591 0.0735368905 NA  3.399790102  3.68812902
 knn                                              3.10749670 0.0659253982 NA  2.980934789  3.23943207
 wsld                                             3.15244932 0.0667161706 NA  3.024362857  3.28596044
 COSNet                                           3.19312368 0.0674313411 NA  3.063658441  3.32805992
 bagsvm                                           3.69839107 0.0762926026 NA  3.551842842  3.85098583
 rf                                               4.66601933 0.0931780434 NA  4.486921486  4.85226597
 svm                                              3.78625017 0.0778297501 NA  3.636738710  3.94190827

cv_scheme = classic, disease = coronary heart disease:
 method                                                 rate           SE df    asymp.LCL   asymp.UCL
 pr                                               0.60323034 0.0304345852 NA  0.546434082  0.66592999
 randomraw                                        0.15827780 0.0150476568 NA  0.131369715  0.19069738
 random                                           0.33104325 0.0220714071 NA  0.290491340  0.37725611
 EGAD                                             7.19584434 0.1489848105 NA  6.909684872  7.49385489
 association_score.datatypes.affected_pathway     0.48660460 0.0270899065 NA  0.436303523  0.54270484
 association_score.datatypes.animal_model         1.19251630 0.0446794587 NA  1.108084158  1.28338187
 association_score.datatypes.genetic_association  1.46760092 0.0505136566 NA  1.371861585  1.57002170
 association_score.datatypes.literature           2.75229501 0.0749405162 NA  2.609264765  2.90316565
 association_score.datatypes.rna_expression       0.69504594 0.0328972244 NA  0.633468884  0.76260867
 association_score.datatypes.somatic_mutation     0.46740844 0.0265104529 NA  0.418232842  0.52236607
 ppr                                              9.18300931 0.1805933601 NA  8.835787595  9.54387586
 raw                                             10.77629076 0.2056866581 NA 10.380599816 11.18706478
 gm                                               8.77572470 0.1741482393 NA  8.440952953  9.12377363
 mc                                               2.52483860 0.0708308907 NA  2.389760218  2.66755213
 z                                               10.34238506 0.1988694193 NA  9.959861579 10.73959993
 knn                                              9.07616275 0.1789039576 NA  8.732204396  9.43366949
 wsld                                             9.20745725 0.1809797940 NA  8.859489080  9.56909233
 COSNet                                           9.32625614 0.1828568247 NA  8.974662206  9.69162422
 bagsvm                                          10.80200637 0.2060903444 NA 10.405535720 11.21358331
 rf                                              13.62818850 0.2502716074 NA 13.146387970 14.12764648
 svm                                             11.05861922 0.2101167040 NA 10.654371817 11.47820455

cv_scheme = block, disease = coronary heart disease:
 method                                                 rate           SE df    asymp.LCL   asymp.UCL
 pr                                               0.25262827 0.0128182281 NA  0.228713831  0.27904322
 randomraw                                        0.06628554 0.0063119536 NA  0.055000193  0.07988649
 random                                           0.13863839 0.0092734630 NA  0.121603760  0.15805929
 EGAD                                             3.01356483 0.0644712737 NA  2.889816036  3.14261285
 association_score.datatypes.affected_pathway     0.20378630 0.0113980418 NA  0.182627486  0.22739653
 association_score.datatypes.animal_model         0.49941675 0.0189038584 NA  0.463706870  0.53787663
 association_score.datatypes.genetic_association  0.61462009 0.0214122936 NA  0.574053507  0.65805339
 association_score.datatypes.literature           1.15264020 0.0319929175 NA  1.091610332  1.21708213
 association_score.datatypes.rna_expression       0.29107995 0.0138660627 NA  0.265133091  0.31956606
 association_score.datatypes.somatic_mutation     0.19574710 0.0111523453 NA  0.175065118  0.21887242
 ppr                                              3.84577439 0.0784175398 NA  3.695109537  4.00258248
 raw                                              4.51302854 0.0895053978 NA  4.340966975  4.69191005
 gm                                               3.67520670 0.0755717054 NA  3.530033898  3.82634974
 mc                                               1.05738319 0.0302054386 NA  0.999808423  1.11827344
 z                                                4.33131213 0.0864919796 NA  4.165065513  4.50419441
 knn                                              3.80102787 0.0776714949 NA  3.651802756  3.95635082
 wsld                                             3.85601301 0.0785881985 NA  3.705018807  4.01316082
 COSNet                                           3.90576508 0.0794171893 NA  3.753171074  4.06456315
 bagsvm                                           4.52379804 0.0896838622 NA  4.351392102  4.70303485
 rf                                               5.70738160 0.1092287071 NA  5.497262693  5.92553177
 svm                                              4.63126555 0.0914639993 NA  4.455424567  4.81404639

cv_scheme = representative, disease = coronary heart disease:
 method                                                 rate           SE df    asymp.LCL   asymp.UCL
 pr                                               0.23070243 0.0117165062 NA  0.208844409  0.25484815
 randomraw                                        0.06053255 0.0057656414 NA  0.050224222  0.07295663
 random                                           0.12660584 0.0084731006 NA  0.111041937  0.14435121
 EGAD                                             2.75201472 0.0591802051 NA  2.638434048  2.87048488
 association_score.datatypes.affected_pathway     0.18609950 0.0104166874 NA  0.166763214  0.20767783
 association_score.datatypes.animal_model         0.45607190 0.0172917418 NA  0.423409333  0.49125412
 association_score.datatypes.genetic_association  0.56127664 0.0195920928 NA  0.524160957  0.60102048
 association_score.datatypes.literature           1.05260148 0.0293060714 NA  0.996701688  1.11163640
 association_score.datatypes.rna_expression       0.26581685 0.0126758482 NA  0.242098317  0.29185910
 association_score.datatypes.somatic_mutation     0.17875802 0.0101918652 NA  0.159858008  0.19989259
 ppr                                              3.51199604 0.0720191461 NA  3.373640146  3.65602603
 raw                                              4.12133857 0.0822287616 NA  3.963283678  4.28569666
 gm                                               3.35623207 0.0693989897 NA  3.222931956  3.49504547
 mc                                               0.96561191 0.0276639738 NA  0.912885695  1.02138347
 z                                                3.95539350 0.0794538836 NA  3.802692454  4.11422642
 knn                                              3.47113310 0.0713322515 NA  3.334102610  3.61379551
 wsld                                             3.52134603 0.0721762752 NA  3.382686953  3.66568886
 COSNet                                           3.56678007 0.0729395510 NA  3.426648229  3.71264257
 bagsvm                                           4.13117338 0.0823931019 NA  3.972801412  4.29585870
 rf                                               5.21203262 0.1003927919 NA  5.018934248  5.41256025
 svm                                              4.22931368 0.0840323725 NA  4.067778961  4.39726307

cv_scheme = classic, disease = drug dependence:
 method                                                 rate           SE df    asymp.LCL   asymp.UCL
 pr                                               0.56053035 0.0283804891 NA  0.507576522  0.61900868
 randomraw                                        0.14707402 0.0139964746 NA  0.122047907  0.17723176
 random                                           0.30761017 0.0205507265 NA  0.269857118  0.35064488
 EGAD                                             6.68648256 0.1413274784 NA  6.415144869  6.96929687
 association_score.datatypes.affected_pathway     0.45216003 0.0252456307 NA  0.405290749  0.50444944
 association_score.datatypes.animal_model         1.10810338 0.0417832444 NA  1.029162680  1.19309913
 association_score.datatypes.genetic_association  1.36371599 0.0472947495 NA  1.274100213  1.45963502
 association_score.datatypes.literature           2.55747230 0.0704795909 NA  2.422999202  2.69940848
 association_score.datatypes.rna_expression       0.64584674 0.0306916525 NA  0.588408630  0.70889172
 association_score.datatypes.somatic_mutation     0.43432268 0.0247030069 NA  0.388506816  0.48554151
 ppr                                              8.53298497 0.1716866393 NA  8.203033937  8.87620764
 raw                                             10.01348513 0.1958110743 NA  9.636963946 10.40471718
 gm                                               8.15453023 0.1654932598 NA  7.836535721  8.48542846
 mc                                               2.34611652 0.0665686260 NA  2.219205987  2.48028473
 z                                                9.61029368 0.1892554684 NA  9.246427127  9.98847915
 knn                                              8.43370160 0.1700630939 NA  8.106884843  8.77369348
 wsld                                             8.55570235 0.1720580209 NA  8.225034364  8.89966406
 COSNet                                           8.66609200 0.1738620062 NA  8.331941424  9.01364360
 bagsvm                                          10.03738044 0.1961993009 NA  9.660109859 10.42938514
 rf                                              12.66350972 0.2387068888 NA 12.204189913 13.14011660
 svm                                             10.27582881 0.2000716596 NA  9.891083338 10.67554019

cv_scheme = block, disease = drug dependence:
 method                                                 rate           SE df    asymp.LCL   asymp.UCL
 pr                                               0.23474584 0.0119526230 NA  0.212450145  0.25938138
 randomraw                                        0.06159348 0.0058710015 NA  0.051097473  0.07424548
 random                                           0.12882480 0.0086344245 NA  0.112966082  0.14690984
 EGAD                                             2.80024800 0.0610791556 NA  2.683057888  2.92255672
 association_score.datatypes.affected_pathway     0.18936118 0.0106217796 NA  0.169646441  0.21136698
 association_score.datatypes.animal_model         0.46406526 0.0176761951 NA  0.430682161  0.50003595
 association_score.datatypes.genetic_association  0.57111387 0.0200442247 NA  0.533148666  0.61178256
 association_score.datatypes.literature           1.07104993 0.0300750083 NA  1.013696711  1.13164810
 association_score.datatypes.rna_expression       0.27047570 0.0129357598 NA  0.246274087  0.29705562
 association_score.datatypes.somatic_mutation     0.18189103 0.0103917342 NA  0.162622538  0.20344257
 ppr                                              3.57354915 0.0744337821 NA  3.430599381  3.72245550
 raw                                              4.19357134 0.0850592687 NA  4.030128555  4.36364259
 gm                                               3.41505518 0.0717076228 NA  3.277363563  3.55853163
 mc                                               0.98253574 0.0283764832 NA  0.928463678  1.03975686
 z                                                4.02471783 0.0821709654 NA  3.866845459  4.18903569
 knn                                              3.53197003 0.0737190654 NA  3.390398776  3.67945281
 wsld                                             3.58306302 0.0745972786 NA  3.439797903  3.73229502
 COSNet                                           3.62929336 0.0753915020 NA  3.484496396  3.78010731
 bagsvm                                           4.20357852 0.0852303348 NA  4.039805816  4.37399053
 rf                                               5.30338147 0.1039712063 NA  5.103467056  5.51112699
 svm                                              4.30343888 0.0869367419 NA  4.136375232  4.47725005

cv_scheme = representative, disease = drug dependence:
 method                                                 rate           SE df    asymp.LCL   asymp.UCL
 pr                                               0.21437203 0.0109252295 NA  0.193993686  0.23689105
 randomraw                                        0.05624772 0.0053628518 NA  0.046660399  0.06780496
 random                                           0.11764397 0.0078891986 NA  0.103154494  0.13416870
 EGAD                                             2.55721186 0.0560555422 NA  2.449671706  2.66947300
 association_score.datatypes.affected_pathway     0.17292634 0.0097072179 NA  0.154909828  0.19303824
 association_score.datatypes.animal_model         0.42378860 0.0161684408 NA  0.393254873  0.45669308
 association_score.datatypes.genetic_association  0.52154637 0.0183397955 NA  0.486811743  0.55875935
 association_score.datatypes.literature           0.97809251 0.0275472997 NA  0.925563946  1.03360222
 association_score.datatypes.rna_expression       0.24700086 0.0118253017 NA  0.224877871  0.27130026
 association_score.datatypes.somatic_mutation     0.16610454 0.0094967223 NA  0.148496292  0.18580072
 ppr                                              3.26339748 0.0683443658 NA  3.132156921  3.40013715
 raw                                              3.82960737 0.0781236272 NA  3.679508573  3.98582917
 gm                                               3.11865935 0.0658355418 NA  2.992257056  3.25040128
 mc                                               0.89726054 0.0259872772 NA  0.847745115  0.94966809
 z                                                3.67540881 0.0754652309 NA  3.530436299  3.82633442
 knn                                              3.22542705 0.0676866179 NA  3.095454945  3.36085643
 wsld                                             3.27208563 0.0684948311 NA  3.140554902  3.40912504
 COSNet                                           3.31430360 0.0692257580 NA  3.181363304  3.45279909
 bagsvm                                           3.83874601 0.0782810790 NA  3.688343601  3.99528150
 rf                                               4.84309604 0.0955318421 NA  4.659430294  5.03400153
 svm                                              3.92993940 0.0798516969 NA  3.776508355  4.08960400

cv_scheme = classic, disease = hypertension:
 method                                                 rate           SE df    asymp.LCL   asymp.UCL
 pr                                               0.63830533 0.0321216273 NA  0.578353282  0.70447200
 randomraw                                        0.16748090 0.0159111181 NA  0.139026933  0.20175840
 random                                           0.35029185 0.0233204779 NA  0.307440995  0.39911521
 EGAD                                             7.61424866 0.1552315121 NA  7.315998861  7.92465714
 association_score.datatypes.affected_pathway     0.51489836 0.0286046966 NA  0.461778596  0.57412864
 association_score.datatypes.animal_model         1.26185548 0.0470572791 NA  1.172914887  1.35754032
 association_score.datatypes.genetic_association  1.55293497 0.0531558340 NA  1.452169333  1.66069271
 association_score.datatypes.literature           2.91232795 0.0785975611 NA  2.762282882  3.07052335
 association_score.datatypes.rna_expression       0.73545958 0.0347085937 NA  0.670483349  0.80673263
 association_score.datatypes.somatic_mutation     0.49458603 0.0279950038 NA  0.442650915  0.55261455
 ppr                                              9.71695787 0.1878452226 NA  9.355675607 10.09219154
 raw                                             11.40288110 0.2137161431 NA 10.991605354 11.82954566
 gm                                               9.28599159 0.1811978071 NA  8.937555815  9.64801133
 mc                                               2.67164602 0.0743259242 NA  2.529870299  2.82136696
 z                                               10.94374584 0.2066890502 NA 10.546048900 11.35644013
 knn                                              9.60389869 0.1861029089 NA  9.245983498  9.97566889
 wsld                                             9.74282734 0.1882437487 NA  9.380774921 10.11885324
 COSNet                                           9.86853383 0.1901794554 NA  9.502740629 10.24840767
 bagsvm                                          11.43009196 0.2141322265 NA 11.018012200 11.85758373
 rf                                              14.42060321 0.2596539615 NA 13.920566010 14.93860212
 svm                                             11.70162563 0.2182820633 NA 11.281527085 12.13736769

cv_scheme = block, disease = hypertension:
 method                                                 rate           SE df    asymp.LCL   asymp.UCL
 pr                                               0.26731741 0.0135291574 NA  0.242073489  0.29519383
 randomraw                                        0.07013973 0.0066741601 NA  0.058206007  0.08452016
 random                                           0.14669956 0.0097983627 NA  0.128699044  0.16721772
 EGAD                                             3.18878938 0.0672412343 NA  3.059685245  3.32334108
 association_score.datatypes.affected_pathway     0.21563551 0.0120356236 NA  0.193290609  0.24056354
 association_score.datatypes.animal_model         0.52845547 0.0199118036 NA  0.490835272  0.56895907
 association_score.datatypes.genetic_association  0.65035734 0.0225352872 NA  0.607655434  0.69606006
 association_score.datatypes.literature           1.21966078 0.0335654619 NA  1.155616445  1.28725445
 association_score.datatypes.rna_expression       0.30800487 0.0146300960 NA  0.280624697  0.33805650
 association_score.datatypes.somatic_mutation     0.20712886 0.0117770764 NA  0.185285918  0.23154682
 ppr                                              4.06938799 0.0816657177 NA  3.912433121  4.23263940
 raw                                              4.77543980 0.0931267272 NA  4.596358953  4.96149790
 gm                                               3.88890259 0.0787232256 NA  3.737628689  4.04629903
 mc                                               1.11886502 0.0317053700 NA  1.058417781  1.18276445
 z                                                4.58315745 0.0900123784 NA  4.410088794  4.76301798
 knn                                              4.02203966 0.0808943734 NA  3.866573987  4.18375624
 wsld                                             4.08022193 0.0818421600 NA  3.922926414  4.24382443
 COSNet                                           4.13286684 0.0826992246 NA  3.973916661  4.29817478
 bagsvm                                           4.78683550 0.0933111590 NA  4.607398613  4.97326063
 rf                                               6.03923885 0.1135039694 NA  5.820822684  6.26585070
 svm                                              4.90055174 0.0951507601 NA  4.717563592  5.09063775

cv_scheme = representative, disease = hypertension:
 method                                                 rate           SE df    asymp.LCL   asymp.UCL
 pr                                               0.24411668 0.0123663893 NA  0.221043400  0.26959844
 randomraw                                        0.06405223 0.0060965006 NA  0.053151656  0.07718835
 random                                           0.13396737 0.0089527118 NA  0.117520953  0.15271537
 EGAD                                             2.91203136 0.0617321253 NA  2.793517748  3.03557286
 association_score.datatypes.affected_pathway     0.19692030 0.0109994092 NA  0.176500035  0.21970311
 association_score.datatypes.animal_model         0.48259032 0.0182140058 NA  0.448179943  0.51964267
 association_score.datatypes.genetic_association  0.59391222 0.0206200598 NA  0.554842048  0.63573359
 association_score.datatypes.literature           1.11380528 0.0307481699 NA  1.055141364  1.17573080
 association_score.datatypes.rna_expression       0.28127284 0.0133743802 NA  0.256243939  0.30874647
 association_score.datatypes.somatic_mutation     0.18915196 0.0107628240 NA  0.169190946  0.21146795
 ppr                                              3.71620200 0.0750159929 NA  3.572043910  3.86617792
 raw                                              4.36097492 0.0855731663 NA  4.196438851  4.53196220
 gm                                               3.55138110 0.0723058576 NA  3.412454568  3.69596355
 mc                                               1.02175768 0.0290390652 NA  0.966398325  1.08028824
 z                                                4.18538093 0.0827042530 NA  4.026382406  4.35065817
 knn                                              3.67296308 0.0743055447 NA  3.530176402  3.82152511
 wsld                                             3.72609565 0.0751785066 NA  3.581623855  3.87639500
 COSNet                                           3.77417147 0.0759679209 NA  3.628175841  3.92604187
 bagsvm                                           4.37138157 0.0857430668 NA  4.206517570  4.54270701
 rf                                               5.51508766 0.1043468379 NA  5.314317212  5.72344305
 svm                                              4.47522827 0.0874377481 NA  4.307093267  4.64992672

cv_scheme = classic, disease = multiple sclerosis:
 method                                                 rate           SE df    asymp.LCL   asymp.UCL
 pr                                               1.21148202 0.0596750572 NA  1.099989586  1.33427507
 randomraw                                        0.31787311 0.0300207501 NA  0.264158224  0.38251057
 random                                           0.66484213 0.0437285242 NA  0.584430170  0.75631800
 EGAD                                            14.45158750 0.2542556753 NA 13.961749572 14.95861103
 association_score.datatypes.affected_pathway     0.97725974 0.0533494369 NA  0.878096391  1.08762159
 association_score.datatypes.animal_model         2.39495920 0.0858388081 NA  2.232491540  2.56925030
 association_score.datatypes.genetic_association  2.94741827 0.0962118574 NA  2.764752165  3.14215306
 association_score.datatypes.literature           5.52750036 0.1378834071 NA  5.263753834  5.80446221
 association_score.datatypes.rna_expression       1.39587751 0.0642875796 NA  1.275395717  1.52774076
 association_score.datatypes.somatic_mutation     0.93870762 0.0522464360 NA  0.841694146  1.04690285
 ppr                                             18.44245876 0.3017023575 NA 17.860512415 19.04336657
 raw                                             21.64228427 0.3388797780 NA 20.988180530 22.31677338
 gm                                              17.62449927 0.2920910305 NA 17.061209431 18.20638659
 mc                                               5.07069417 0.1310432710 NA  4.820250345  5.33415021
 z                                               20.77086100 0.3288141728 NA 20.136292452 21.42542714
 knn                                             18.22787624 0.2991857847 NA 17.650814715 18.82380374
 wsld                                            18.49155815 0.3022777402 NA 17.908494962 19.09360466
 COSNet                                          18.73014482 0.3050711130 NA 18.141659606 19.33771952
 bagsvm                                          21.69392956 0.3394750864 NA 21.038670472 22.36959699
 rf                                              27.36981919 0.4042161629 NA 26.588926487 28.17364601
 svm                                             22.20929132 0.3454083926 NA 21.542517305 22.89670301

cv_scheme = block, disease = multiple sclerosis:
 method                                                 rate           SE df    asymp.LCL   asymp.UCL
 pr                                               0.50735945 0.0251404826 NA  0.460402142  0.55910602
 randomraw                                        0.13312284 0.0125928996 NA  0.110594170  0.16024073
 random                                           0.27843082 0.0183744999 NA  0.244649268  0.31687699
 EGAD                                             6.05221483 0.1113604077 NA  5.837841181  6.27446058
 association_score.datatypes.affected_pathway     0.40926894 0.0224508660 NA  0.367549007  0.45572444
 association_score.datatypes.animal_model         1.00299068 0.0363524569 NA  0.934212977  1.07683187
 association_score.datatypes.genetic_association  1.23435634 0.0408378386 NA  1.156855531  1.31704912
 association_score.datatypes.literature           2.31487507 0.0590758118 NA  2.201936657  2.43360616
 association_score.datatypes.rna_expression       0.58458288 0.0271067159 NA  0.533797388  0.64020009
 association_score.datatypes.somatic_mutation     0.39312361 0.0219826672 NA  0.352315439  0.43865852
 ppr                                              7.72356134 0.1330254980 NA  7.467187715  7.98873713
 raw                                              9.06362390 0.1500851368 NA  8.774184747  9.36261096
 gm                                               7.38100613 0.1286260354 NA  7.133160481  7.63746332
 mc                                               2.12356812 0.0560596528 NA  2.016487324  2.23633519
 z                                                8.69867847 0.1454602505 NA  8.418202981  8.98849877
 knn                                              7.63369581 0.1318730935 NA  7.379555988  7.89658779
 wsld                                             7.74412379 0.1332890255 NA  7.487239353  8.00982184
 COSNet                                           7.84404207 0.1345686497 NA  7.584677268  8.11227608
 bagsvm                                           9.08525256 0.1503587953 NA  8.795283020  9.38478203
 rf                                              11.46227193 0.1801935375 NA 11.114484570 11.82094203
 svm                                              9.30108214 0.1530870506 NA  9.005825011  9.60601931

cv_scheme = representative, disease = multiple sclerosis:
 method                                                 rate           SE df    asymp.LCL   asymp.UCL
 pr                                               0.46332525 0.0229806933 NA  0.420403969  0.51062858
 randomraw                                        0.12156898 0.0115029992 NA  0.100990634  0.14634048
 random                                           0.25426555 0.0167888999 NA  0.223400190  0.28939532
 EGAD                                             5.52693745 0.1024056168 NA  5.329826837  5.73133772
 association_score.datatypes.affected_pathway     0.37374810 0.0205184951 NA  0.335620641  0.41620696
 association_score.datatypes.animal_model         0.91594018 0.0332573054 NA  0.853022393  0.98349870
 association_score.datatypes.genetic_association  1.12722540 0.0373742443 NA  1.056302620  1.20291010
 association_score.datatypes.literature           2.11396490 0.0541447692 NA  2.010462761  2.22279551
 association_score.datatypes.rna_expression       0.53384638 0.0247814025 NA  0.487419751  0.58469514
 association_score.datatypes.somatic_mutation     0.35900404 0.0200899996 NA  0.321710905  0.40062024
 ppr                                              7.05322623 0.1224479701 NA  6.817269719  7.29734957
 raw                                              8.27698351 0.1382400985 NA  8.010424581  8.55241259
 gm                                               6.74040171 0.1183767074 NA  6.512335325  6.97645513
 mc                                               1.93926166 0.0513682003 NA  1.841150663  2.04260078
 z                                                7.94371204 0.1339580998 NA  7.685450485  8.21065220
 knn                                              6.97116021 0.1213814768 NA  6.737270542  7.21316955
 wsld                                             7.07200405 0.1226918572 NA  6.835574893  7.31661082
 COSNet                                           7.16325033 0.1238761429 NA  6.924526087  7.41020462
 bagsvm                                           8.29673499 0.1384934836 NA  8.029685078  8.57266641
 rf                                              10.46745063 0.1661268323 NA 10.146860050 10.79817029
 svm                                              8.49383252 0.1410197146 NA  8.221887571  8.77477226

cv_scheme = classic, disease = obesity:
 method                                                 rate           SE df    asymp.LCL   asymp.UCL
 pr                                               0.66728032 0.0335151255 NA  0.604721601  0.73631077
 randomraw                                        0.17508347 0.0166244065 NA  0.145352472  0.21089576
 random                                           0.36619286 0.0243522846 NA  0.321442951  0.41717267
 EGAD                                             7.95988701 0.1603658814 NA  7.651700368  8.28048644
 association_score.datatypes.affected_pathway     0.53827146 0.0298559578 NA  0.482823391  0.60008725
 association_score.datatypes.animal_model         1.31913567 0.0490208607 NA  1.226472084  1.41880027
 association_score.datatypes.genetic_association  1.62342832 0.0553373811 NA  1.518512709  1.73559266
 association_score.datatypes.literature           3.04452907 0.0816143124 NA  2.888697541  3.20876698
 association_score.datatypes.rna_expression       0.76884476 0.0362047394 NA  0.701060911  0.84318245
 association_score.datatypes.somatic_mutation     0.51703708 0.0292212928 NA  0.462822521  0.57760228
