"disease","STRING_id"
"cardiac arrhythmia","9606.ENSP00000318697"
"cardiac arrhythmia","9606.ENSP00000319591"
"cardiac arrhythmia","9606.ENSP00000321427"
"cardiac arrhythmia","9606.ENSP00000322450"
"cardiac arrhythmia","9606.ENSP00000323076"
"cardiac arrhythmia","9606.ENSP00000324270"
"cardiac arrhythmia","9606.ENSP00000327268"
"cardiac arrhythmia","9606.ENSP00000328511"
"cardiac arrhythmia","9606.ENSP00000328813"
"cardiac arrhythmia","9606.ENSP00000328968"
"cardiac arrhythmia","9606.ENSP00000330737"
"cardiac arrhythmia","9606.ENSP00000330787"
"cardiac arrhythmia","9606.ENSP00000331727"
"cardiac arrhythmia","9606.ENSP00000331912"
"cardiac arrhythmia","9606.ENSP00000333496"
"cardiac arrhythmia","9606.ENSP00000335592"
"cardiac arrhythmia","9606.ENSP00000336630"
"cardiac arrhythmia","9606.ENSP00000336799"
"cardiac arrhythmia","9606.ENSP00000339720"
"cardiac arrhythmia","9606.ENSP00000341289"
"cardiac arrhythmia","9606.ENSP00000341390"
"cardiac arrhythmia","9606.ENSP00000343782"
"cardiac arrhythmia","9606.ENSP00000345055"
"cardiac arrhythmia","9606.ENSP00000345751"
"cardiac arrhythmia","9606.ENSP00000346196"
"cardiac arrhythmia","9606.ENSP00000346534"
"cardiac arrhythmia","9606.ENSP00000347988"
"cardiac arrhythmia","9606.ENSP00000348897"
"cardiac arrhythmia","9606.ENSP00000352035"
"cardiac arrhythmia","9606.ENSP00000353292"
"cardiac arrhythmia","9606.ENSP00000354490"
"cardiac arrhythmia","9606.ENSP00000354612"
"cardiac arrhythmia","9606.ENSP00000354665"
"cardiac arrhythmia","9606.ENSP00000354687"
"cardiac arrhythmia","9606.ENSP00000354728"
"cardiac arrhythmia","9606.ENSP00000354813"
"cardiac arrhythmia","9606.ENSP00000354961"
"cardiac arrhythmia","9606.ENSP00000355046"
"cardiac arrhythmia","9606.ENSP00000355192"
"cardiac arrhythmia","9606.ENSP00000355206"
"cardiac arrhythmia","9606.ENSP00000356094"
"cardiac arrhythmia","9606.ENSP00000356438"
"cardiac arrhythmia","9606.ENSP00000356671"
"cardiac arrhythmia","9606.ENSP00000356789"
"cardiac arrhythmia","9606.ENSP00000356972"
"cardiac arrhythmia","9606.ENSP00000357060"
"cardiac arrhythmia","9606.ENSP00000358272"
"cardiac arrhythmia","9606.ENSP00000358301"
"cardiac arrhythmia","9606.ENSP00000358784"
"cardiac arrhythmia","9606.ENSP00000358786"
"cardiac arrhythmia","9606.ENSP00000358802"
"cardiac arrhythmia","9606.ENSP00000359334"
"cardiac arrhythmia","9606.ENSP00000359353"
"cardiac arrhythmia","9606.ENSP00000360492"
"cardiac arrhythmia","9606.ENSP00000360626"
"cardiac arrhythmia","9606.ENSP00000360806"
"cardiac arrhythmia","9606.ENSP00000362058"
"cardiac arrhythmia","9606.ENSP00000362873"
"cardiac arrhythmia","9606.ENSP00000364709"
"cardiac arrhythmia","9606.ENSP00000365441"
"cardiac arrhythmia","9606.ENSP00000367848"
"cardiac arrhythmia","9606.ENSP00000368766"
"cardiac arrhythmia","9606.ENSP00000369176"
"cardiac arrhythmia","9606.ENSP00000369703"
"cardiac arrhythmia","9606.ENSP00000369960"
"cardiac arrhythmia","9606.ENSP00000371514"
"cardiac arrhythmia","9606.ENSP00000371985"
"cardiac arrhythmia","9606.ENSP00000373648"
"cardiac arrhythmia","9606.ENSP00000374145"
"cardiac arrhythmia","9606.ENSP00000380247"
"cardiac arrhythmia","9606.ENSP00000382982"
"cardiac arrhythmia","9606.ENSP00000386069"
"cardiac arrhythmia","9606.ENSP00000386306"
"cardiac arrhythmia","9606.ENSP00000389160"
"cardiac arrhythmia","9606.ENSP00000390600"
"cardiac arrhythmia","9606.ENSP00000392709"
"cardiac arrhythmia","9606.ENSP00000410732"
"cardiac arrhythmia","9606.ENSP00000418842"
"cardiac arrhythmia","9606.ENSP00000419425"
"cardiac arrhythmia","9606.ENSP00000423673"
"cardiac arrhythmia","9606.ENSP00000430846"
"cardiac arrhythmia","9606.ENSP00000434241"
"cardiac arrhythmia","9606.ENSP00000449253"
"cardiac arrhythmia","9606.ENSP00000463533"
"cardiac arrhythmia","9606.ENSP00000386796"
"chronic obstructive pulmonary disease","9606.ENSP00000003084"
"chronic obstructive pulmonary disease","9606.ENSP00000007516"
"chronic obstructive pulmonary disease","9606.ENSP00000176183"
"chronic obstructive pulmonary disease","9606.ENSP00000184266"
"chronic obstructive pulmonary disease","9606.ENSP00000215565"
"chronic obstructive pulmonary disease","9606.ENSP00000229794"
"chronic obstructive pulmonary disease","9606.ENSP00000231454"
"chronic obstructive pulmonary disease","9606.ENSP00000231509"
"chronic obstructive pulmonary disease","9606.ENSP00000233627"
"chronic obstructive pulmonary disease","9606.ENSP00000236147"
"chronic obstructive pulmonary disease","9606.ENSP00000236826"
"chronic obstructive pulmonary disease","9606.ENSP00000237889"
"chronic obstructive pulmonary disease","9606.ENSP00000247866"
"chronic obstructive pulmonary disease","9606.ENSP00000252102"
"chronic obstructive pulmonary disease","9606.ENSP00000252711"
"chronic obstructive pulmonary disease","9606.ENSP00000255380"
"chronic obstructive pulmonary disease","9606.ENSP00000256119"
"chronic obstructive pulmonary disease","9606.ENSP00000256452"
"chronic obstructive pulmonary disease","9606.ENSP00000259037"
"chronic obstructive pulmonary disease","9606.ENSP00000260227"
"chronic obstructive pulmonary disease","9606.ENSP00000260302"
"chronic obstructive pulmonary disease","9606.ENSP00000260361"
"chronic obstructive pulmonary disease","9606.ENSP00000261751"
"chronic obstructive pulmonary disease","9606.ENSP00000263341"
"chronic obstructive pulmonary disease","9606.ENSP00000263686"
"chronic obstructive pulmonary disease","9606.ENSP00000263774"
"chronic obstructive pulmonary disease","9606.ENSP00000265500"
"chronic obstructive pulmonary disease","9606.ENSP00000266544"
"chronic obstructive pulmonary disease","9606.ENSP00000268668"
"chronic obstructive pulmonary disease","9606.ENSP00000270474"
"chronic obstructive pulmonary disease","9606.ENSP00000274137"
"chronic obstructive pulmonary disease","9606.ENSP00000276062"
"chronic obstructive pulmonary disease","9606.ENSP00000276198"
"chronic obstructive pulmonary disease","9606.ENSP00000276689"
"chronic obstructive pulmonary disease","9606.ENSP00000281031"
"chronic obstructive pulmonary disease","9606.ENSP00000282096"
"chronic obstructive pulmonary disease","9606.ENSP00000285379"
"chronic obstructive pulmonary disease","9606.ENSP00000287936"
"chronic obstructive pulmonary disease","9606.ENSP00000290866"
"chronic obstructive pulmonary disease","9606.ENSP00000291294"
"chronic obstructive pulmonary disease","9606.ENSP00000292301"
"chronic obstructive pulmonary disease","9606.ENSP00000295683"
"chronic obstructive pulmonary disease","9606.ENSP00000296140"
"chronic obstructive pulmonary disease","9606.ENSP00000296597"
"chronic obstructive pulmonary disease","9606.ENSP00000296684"
"chronic obstructive pulmonary disease","9606.ENSP00000299166"
"chronic obstructive pulmonary disease","9606.ENSP00000300900"
"chronic obstructive pulmonary disease","9606.ENSP00000301457"
"chronic obstructive pulmonary disease","9606.ENSP00000303522"
"chronic obstructive pulmonary disease","9606.ENSP00000303830"
"chronic obstructive pulmonary disease","9606.ENSP00000304501"
"chronic obstructive pulmonary disease","9606.ENSP00000304915"
"chronic obstructive pulmonary disease","9606.ENSP00000305372"
"chronic obstructive pulmonary disease","9606.ENSP00000306490"
"chronic obstructive pulmonary disease","9606.ENSP00000307445"
"chronic obstructive pulmonary disease","9606.ENSP00000308549"
"chronic obstructive pulmonary disease","9606.ENSP00000308610"
"chronic obstructive pulmonary disease","9606.ENSP00000315011"
"chronic obstructive pulmonary disease","9606.ENSP00000315602"
"chronic obstructive pulmonary disease","9606.ENSP00000315774"
"chronic obstructive pulmonary disease","9606.ENSP00000319635"
"chronic obstructive pulmonary disease","9606.ENSP00000319984"
"chronic obstructive pulmonary disease","9606.ENSP00000320180"
"chronic obstructive pulmonary disease","9606.ENSP00000322450"
"chronic obstructive pulmonary disease","9606.ENSP00000322788"
"chronic obstructive pulmonary disease","9606.ENSP00000323076"
"chronic obstructive pulmonary disease","9606.ENSP00000325120"
"chronic obstructive pulmonary disease","9606.ENSP00000327268"
"chronic obstructive pulmonary disease","9606.ENSP00000330737"
"chronic obstructive pulmonary disease","9606.ENSP00000330787"
"chronic obstructive pulmonary disease","9606.ENSP00000331736"
"chronic obstructive pulmonary disease","9606.ENSP00000332116"
"chronic obstructive pulmonary disease","9606.ENSP00000332812"
"chronic obstructive pulmonary disease","9606.ENSP00000333685"
"chronic obstructive pulmonary disease","9606.ENSP00000336630"
"chronic obstructive pulmonary disease","9606.ENSP00000339720"
"chronic obstructive pulmonary disease","9606.ENSP00000340361"
"chronic obstructive pulmonary disease","9606.ENSP00000345502"
"chronic obstructive pulmonary disease","9606.ENSP00000346196"
"chronic obstructive pulmonary disease","9606.ENSP00000347689"
"chronic obstructive pulmonary disease","9606.ENSP00000347988"
"chronic obstructive pulmonary disease","9606.ENSP00000351957"
"chronic obstructive pulmonary disease","9606.ENSP00000354612"
"chronic obstructive pulmonary disease","9606.ENSP00000354665"
"chronic obstructive pulmonary disease","9606.ENSP00000354687"
"chronic obstructive pulmonary disease","9606.ENSP00000354728"
"chronic obstructive pulmonary disease","9606.ENSP00000354813"
"chronic obstructive pulmonary disease","9606.ENSP00000354859"
"chronic obstructive pulmonary disease","9606.ENSP00000354961"
"chronic obstructive pulmonary disease","9606.ENSP00000355046"
"chronic obstructive pulmonary disease","9606.ENSP00000355206"
"chronic obstructive pulmonary disease","9606.ENSP00000356438"
"chronic obstructive pulmonary disease","9606.ENSP00000356972"
"chronic obstructive pulmonary disease","9606.ENSP00000357461"
"chronic obstructive pulmonary disease","9606.ENSP00000358272"
"chronic obstructive pulmonary disease","9606.ENSP00000358301"
"chronic obstructive pulmonary disease","9606.ENSP00000359285"
"chronic obstructive pulmonary disease","9606.ENSP00000360492"
"chronic obstructive pulmonary disease","9606.ENSP00000362058"
"chronic obstructive pulmonary disease","9606.ENSP00000362873"
"chronic obstructive pulmonary disease","9606.ENSP00000363512"
"chronic obstructive pulmonary disease","9606.ENSP00000366416"
"chronic obstructive pulmonary disease","9606.ENSP00000366563"
"chronic obstructive pulmonary disease","9606.ENSP00000367959"
"chronic obstructive pulmonary disease","9606.ENSP00000369176"
"chronic obstructive pulmonary disease","9606.ENSP00000373169"
"chronic obstructive pulmonary disease","9606.ENSP00000382659"
"chronic obstructive pulmonary disease","9606.ENSP00000389160"
"chronic obstructive pulmonary disease","9606.ENSP00000392709"
"chronic obstructive pulmonary disease","9606.ENSP00000394624"
"chronic obstructive pulmonary disease","9606.ENSP00000407546"
"chronic obstructive pulmonary disease","9606.ENSP00000418842"
"chronic obstructive pulmonary disease","9606.ENSP00000419425"
"chronic obstructive pulmonary disease","9606.ENSP00000423673"
"chronic obstructive pulmonary disease","9606.ENSP00000430684"
"chronic obstructive pulmonary disease","9606.ENSP00000447173"
"coronary heart disease","9606.ENSP00000007516"
"coronary heart disease","9606.ENSP00000023897"
"coronary heart disease","9606.ENSP00000184266"
"coronary heart disease","9606.ENSP00000200676"
"coronary heart disease","9606.ENSP00000215565"
"coronary heart disease","9606.ENSP00000217133"
"coronary heart disease","9606.ENSP00000218099"
"coronary heart disease","9606.ENSP00000222139"
"coronary heart disease","9606.ENSP00000231509"
"coronary heart disease","9606.ENSP00000233627"
"coronary heart disease","9606.ENSP00000234389"
"coronary heart disease","9606.ENSP00000237889"
"coronary heart disease","9606.ENSP00000243052"
"coronary heart disease","9606.ENSP00000245457"
"coronary heart disease","9606.ENSP00000247866"
"coronary heart disease","9606.ENSP00000248437"
"coronary heart disease","9606.ENSP00000252102"
"coronary heart disease","9606.ENSP00000252711"
"coronary heart disease","9606.ENSP00000255266"
"coronary heart disease","9606.ENSP00000259037"
"coronary heart disease","9606.ENSP00000259818"
"coronary heart disease","9606.ENSP00000260361"
"coronary heart disease","9606.ENSP00000261023"
"coronary heart disease","9606.ENSP00000261707"
"coronary heart disease","9606.ENSP00000262017"
"coronary heart disease","9606.ENSP00000262407"
"coronary heart disease","9606.ENSP00000262623"
"coronary heart disease","9606.ENSP00000262735"
"coronary heart disease","9606.ENSP00000263269"
"coronary heart disease","9606.ENSP00000263774"
"coronary heart disease","9606.ENSP00000264071"
"coronary heart disease","9606.ENSP00000264318"
"coronary heart disease","9606.ENSP00000264424"
"coronary heart disease","9606.ENSP00000264428"
"coronary heart disease","9606.ENSP00000264917"
"coronary heart disease","9606.ENSP00000265294"
"coronary heart disease","9606.ENSP00000265500"
"coronary heart disease","9606.ENSP00000266376"
"coronary heart disease","9606.ENSP00000266395"
"coronary heart disease","9606.ENSP00000266544"
"coronary heart disease","9606.ENSP00000268668"
"coronary heart disease","9606.ENSP00000270474"
"coronary heart disease","9606.ENSP00000272190"
"coronary heart disease","9606.ENSP00000273430"
"coronary heart disease","9606.ENSP00000274137"
"coronary heart disease","9606.ENSP00000274545"
"coronary heart disease","9606.ENSP00000274547"
"coronary heart disease","9606.ENSP00000276062"
"coronary heart disease","9606.ENSP00000276689"
"coronary heart disease","9606.ENSP00000280155"
"coronary heart disease","9606.ENSP00000281031"
"coronary heart disease","9606.ENSP00000282096"
"coronary heart disease","9606.ENSP00000287600"
"coronary heart disease","9606.ENSP00000287820"
"coronary heart disease","9606.ENSP00000287936"
"coronary heart disease","9606.ENSP00000288139"
"coronary heart disease","9606.ENSP00000290866"
"coronary heart disease","9606.ENSP00000291539"
"coronary heart disease","9606.ENSP00000292513"
"coronary heart disease","9606.ENSP00000293190"
"coronary heart disease","9606.ENSP00000295452"
"coronary heart disease","9606.ENSP00000295454"
"coronary heart disease","9606.ENSP00000296518"
"coronary heart disease","9606.ENSP00000296597"
"coronary heart disease","9606.ENSP00000296684"
"coronary heart disease","9606.ENSP00000298386"
"coronary heart disease","9606.ENSP00000299166"
"coronary heart disease","9606.ENSP00000299267"
"coronary heart disease","9606.ENSP00000300061"
"coronary heart disease","9606.ENSP00000301071"
"coronary heart disease","9606.ENSP00000301072"
"coronary heart disease","9606.ENSP00000301457"
"coronary heart disease","9606.ENSP00000302166"
"coronary heart disease","9606.ENSP00000303208"
"coronary heart disease","9606.ENSP00000303248"
"coronary heart disease","9606.ENSP00000304501"
"coronary heart disease","9606.ENSP00000305372"
"coronary heart disease","9606.ENSP00000306275"
"coronary heart disease","9606.ENSP00000307259"
"coronary heart disease","9606.ENSP00000308541"
"coronary heart disease","9606.ENSP00000308549"
"coronary heart disease","9606.ENSP00000308610"
"coronary heart disease","9606.ENSP00000308938"
"coronary heart disease","9606.ENSP00000310661"
"coronary heart disease","9606.ENSP00000311453"
"coronary heart disease","9606.ENSP00000315774"
"coronary heart disease","9606.ENSP00000318197"
"coronary heart disease","9606.ENSP00000318697"
"coronary heart disease","9606.ENSP00000321326"
"coronary heart disease","9606.ENSP00000322450"
"coronary heart disease","9606.ENSP00000323076"
"coronary heart disease","9606.ENSP00000327268"
"coronary heart disease","9606.ENSP00000327652"
"coronary heart disease","9606.ENSP00000328412"
"coronary heart disease","9606.ENSP00000328968"
"coronary heart disease","9606.ENSP00000330737"
"coronary heart disease","9606.ENSP00000330787"
"coronary heart disease","9606.ENSP00000331574"
"coronary heart disease","9606.ENSP00000331912"
"coronary heart disease","9606.ENSP00000332116"
"coronary heart disease","9606.ENSP00000332549"
"coronary heart disease","9606.ENSP00000334216"
"coronary heart disease","9606.ENSP00000334910"
"coronary heart disease","9606.ENSP00000335592"
"coronary heart disease","9606.ENSP00000336630"
"coronary heart disease","9606.ENSP00000336799"
"coronary heart disease","9606.ENSP00000339720"
"coronary heart disease","9606.ENSP00000341289"
"coronary heart disease","9606.ENSP00000341390"
"coronary heart disease","9606.ENSP00000345502"
"coronary heart disease","9606.ENSP00000345751"
"coronary heart disease","9606.ENSP00000346196"
"coronary heart disease","9606.ENSP00000347046"
"coronary heart disease","9606.ENSP00000347689"
"coronary heart disease","9606.ENSP00000347988"
"coronary heart disease","9606.ENSP00000348897"
"coronary heart disease","9606.ENSP00000349078"
"coronary heart disease","9606.ENSP00000351957"
"coronary heart disease","9606.ENSP00000353292"
"coronary heart disease","9606.ENSP00000353874"
"coronary heart disease","9606.ENSP00000354612"
"coronary heart disease","9606.ENSP00000354665"
"coronary heart disease","9606.ENSP00000354687"
"coronary heart disease","9606.ENSP00000354728"
"coronary heart disease","9606.ENSP00000354813"
"coronary heart disease","9606.ENSP00000354961"
"coronary heart disease","9606.ENSP00000355046"
"coronary heart disease","9606.ENSP00000355155"
"coronary heart disease","9606.ENSP00000355192"
"coronary heart disease","9606.ENSP00000355206"
"coronary heart disease","9606.ENSP00000356438"
"coronary heart disease","9606.ENSP00000356671"
"coronary heart disease","9606.ENSP00000356972"
"coronary heart disease","9606.ENSP00000357461"
"coronary heart disease","9606.ENSP00000358272"
"coronary heart disease","9606.ENSP00000358301"
"coronary heart disease","9606.ENSP00000359285"
"coronary heart disease","9606.ENSP00000359334"
"coronary heart disease","9606.ENSP00000359353"
"coronary heart disease","9606.ENSP00000360492"
"coronary heart disease","9606.ENSP00000360502"
"coronary heart disease","9606.ENSP00000360608"
"coronary heart disease","9606.ENSP00000360773"
"coronary heart disease","9606.ENSP00000362058"
"coronary heart disease","9606.ENSP00000362353"
"coronary heart disease","9606.ENSP00000362873"
"coronary heart disease","9606.ENSP00000363822"
"coronary heart disease","9606.ENSP00000364252"
"coronary heart disease","9606.ENSP00000365441"
"coronary heart disease","9606.ENSP00000367848"
"coronary heart disease","9606.ENSP00000368727"
"coronary heart disease","9606.ENSP00000369176"
"coronary heart disease","9606.ENSP00000369703"
"coronary heart disease","9606.ENSP00000370034"
"coronary heart disease","9606.ENSP00000371138"
"coronary heart disease","9606.ENSP00000379496"
"coronary heart disease","9606.ENSP00000382982"
"coronary heart disease","9606.ENSP00000385632"
"coronary heart disease","9606.ENSP00000386069"
"coronary heart disease","9606.ENSP00000389160"
"coronary heart disease","9606.ENSP00000392709"
"coronary heart disease","9606.ENSP00000394624"
"coronary heart disease","9606.ENSP00000396308"
"coronary heart disease","9606.ENSP00000410732"
"coronary heart disease","9606.ENSP00000411593"
"coronary heart disease","9606.ENSP00000418842"
"coronary heart disease","9606.ENSP00000420295"
"coronary heart disease","9606.ENSP00000423673"
"coronary heart disease","9606.ENSP00000431245"
"coronary heart disease","9606.ENSP00000438284"
"coronary heart disease","9606.ENSP00000448059"
"drug dependence","9606.ENSP00000005284"
"drug dependence","9606.ENSP00000023897"
"drug dependence","9606.ENSP00000176183"
"drug dependence","9606.ENSP00000219833"
"drug dependence","9606.ENSP00000222212"
"drug dependence","9606.ENSP00000226021"
"drug dependence","9606.ENSP00000231509"
"drug dependence","9606.ENSP00000234389"
"drug dependence","9606.ENSP00000234961"
"drug dependence","9606.ENSP00000252729"
"drug dependence","9606.ENSP00000257068"
"drug dependence","9606.ENSP00000259455"
"drug dependence","9606.ENSP00000261707"
"drug dependence","9606.ENSP00000261733"
"drug dependence","9606.ENSP00000261751"
"drug dependence","9606.ENSP00000262138"
"drug dependence","9606.ENSP00000262209"
"drug dependence","9606.ENSP00000262735"
"drug dependence","9606.ENSP00000262888"
"drug dependence","9606.ENSP00000262895"
"drug dependence","9606.ENSP00000263269"
"drug dependence","9606.ENSP00000264228"
"drug dependence","9606.ENSP00000264318"
"drug dependence","9606.ENSP00000264357"
"drug dependence","9606.ENSP00000264381"
"drug dependence","9606.ENSP00000264424"
"drug dependence","9606.ENSP00000264426"
"drug dependence","9606.ENSP00000264428"
"drug dependence","9606.ENSP00000265294"
"drug dependence","9606.ENSP00000265572"
"drug dependence","9606.ENSP00000265593"
"drug dependence","9606.ENSP00000266376"
"drug dependence","9606.ENSP00000268251"
"drug dependence","9606.ENSP00000270349"
"drug dependence","9606.ENSP00000270458"
"drug dependence","9606.ENSP00000274192"
"drug dependence","9606.ENSP00000274545"
"drug dependence","9606.ENSP00000274547"
"drug dependence","9606.ENSP00000276198"
"drug dependence","9606.ENSP00000276410"
"drug dependence","9606.ENSP00000277010"
"drug dependence","9606.ENSP00000280155"
"drug dependence","9606.ENSP00000282499"
"drug dependence","9606.ENSP00000283254"
"drug dependence","9606.ENSP00000283256"
"drug dependence","9606.ENSP00000285379"
"drug dependence","9606.ENSP00000285900"
"drug dependence","9606.ENSP00000287820"
"drug dependence","9606.ENSP00000288139"
"drug dependence","9606.ENSP00000290866"
"drug dependence","9606.ENSP00000293190"
"drug dependence","9606.ENSP00000295452"
"drug dependence","9606.ENSP00000295454"
"drug dependence","9606.ENSP00000296518"
"drug dependence","9606.ENSP00000298472"
"drug dependence","9606.ENSP00000299267"
"drug dependence","9606.ENSP00000299565"
"drug dependence","9606.ENSP00000300105"
"drug dependence","9606.ENSP00000300900"
"drug dependence","9606.ENSP00000301050"
"drug dependence","9606.ENSP00000302166"
"drug dependence","9606.ENSP00000302811"
"drug dependence","9606.ENSP00000303092"
"drug dependence","9606.ENSP00000303211"
"drug dependence","9606.ENSP00000303522"
"drug dependence","9606.ENSP00000303540"
"drug dependence","9606.ENSP00000303830"
"drug dependence","9606.ENSP00000304501"
"drug dependence","9606.ENSP00000305372"
"drug dependence","9606.ENSP00000306275"
"drug dependence","9606.ENSP00000306490"
"drug dependence","9606.ENSP00000306662"
"drug dependence","9606.ENSP00000308549"
"drug dependence","9606.ENSP00000314649"
"drug dependence","9606.ENSP00000315602"
"drug dependence","9606.ENSP00000316244"
"drug dependence","9606.ENSP00000320025"
"drug dependence","9606.ENSP00000323926"
"drug dependence","9606.ENSP00000324270"
"drug dependence","9606.ENSP00000325120"
"drug dependence","9606.ENSP00000328968"
"drug dependence","9606.ENSP00000331912"
"drug dependence","9606.ENSP00000332549"
"drug dependence","9606.ENSP00000334198"
"drug dependence","9606.ENSP00000335592"
"drug dependence","9606.ENSP00000336630"
"drug dependence","9606.ENSP00000336764"
"drug dependence","9606.ENSP00000342560"
"drug dependence","9606.ENSP00000343782"
"drug dependence","9606.ENSP00000346534"
"drug dependence","9606.ENSP00000348897"
"drug dependence","9606.ENSP00000349320"
"drug dependence","9606.ENSP00000350616"
"drug dependence","9606.ENSP00000350941"
"drug dependence","9606.ENSP00000352011"
"drug dependence","9606.ENSP00000353362"
"drug dependence","9606.ENSP00000353915"
"drug dependence","9606.ENSP00000354511"
"drug dependence","9606.ENSP00000354612"
"drug dependence","9606.ENSP00000354859"
"drug dependence","9606.ENSP00000355155"
"drug dependence","9606.ENSP00000355192"
"drug dependence","9606.ENSP00000356438"
"drug dependence","9606.ENSP00000356545"
"drug dependence","9606.ENSP00000357461"
"drug dependence","9606.ENSP00000358301"
"drug dependence","9606.ENSP00000358511"
"drug dependence","9606.ENSP00000359285"
"drug dependence","9606.ENSP00000359334"
"drug dependence","9606.ENSP00000359353"
"drug dependence","9606.ENSP00000360406"
"drug dependence","9606.ENSP00000360608"
"drug dependence","9606.ENSP00000361423"
"drug dependence","9606.ENSP00000362183"
"drug dependence","9606.ENSP00000363512"
"drug dependence","9606.ENSP00000365441"
"drug dependence","9606.ENSP00000366233"
"drug dependence","9606.ENSP00000367309"
"drug dependence","9606.ENSP00000367848"
"drug dependence","9606.ENSP00000367959"
"drug dependence","9606.ENSP00000368766"
"drug dependence","9606.ENSP00000369960"
"drug dependence","9606.ENSP00000372169"
"drug dependence","9606.ENSP00000373169"
"drug dependence","9606.ENSP00000377840"
"drug dependence","9606.ENSP00000380247"
"drug dependence","9606.ENSP00000381333"
"drug dependence","9606.ENSP00000382659"
"drug dependence","9606.ENSP00000382791"
"drug dependence","9606.ENSP00000385019"
"drug dependence","9606.ENSP00000386069"
"drug dependence","9606.ENSP00000386306"
"drug dependence","9606.ENSP00000390600"
"drug dependence","9606.ENSP00000394624"
"drug dependence","9606.ENSP00000397026"
"drug dependence","9606.ENSP00000404063"
"drug dependence","9606.ENSP00000410732"
"drug dependence","9606.ENSP00000411593"
"drug dependence","9606.ENSP00000418081"
"drug dependence","9606.ENSP00000419101"
"drug dependence","9606.ENSP00000431245"
"drug dependence","9606.ENSP00000438949"
"drug dependence","9606.ENSP00000386796"
"hypertension","9606.ENSP00000007516"
"hypertension","9606.ENSP00000023897"
"hypertension","9606.ENSP00000171111"
"hypertension","9606.ENSP00000184266"
"hypertension","9606.ENSP00000206249"
"hypertension","9606.ENSP00000215565"
"hypertension","9606.ENSP00000219833"
"hypertension","9606.ENSP00000226413"
"hypertension","9606.ENSP00000231509"
"hypertension","9606.ENSP00000233627"
"hypertension","9606.ENSP00000233946"
"hypertension","9606.ENSP00000237889"
"hypertension","9606.ENSP00000240662"
"hypertension","9606.ENSP00000241453"
"hypertension","9606.ENSP00000247866"
"hypertension","9606.ENSP00000250111"
"hypertension","9606.ENSP00000251849"
"hypertension","9606.ENSP00000252102"
"hypertension","9606.ENSP00000252711"
"hypertension","9606.ENSP00000256119"
"hypertension","9606.ENSP00000258385"
"hypertension","9606.ENSP00000259037"
"hypertension","9606.ENSP00000260361"
"hypertension","9606.ENSP00000260433"
"hypertension","9606.ENSP00000261007"
"hypertension","9606.ENSP00000261200"
"hypertension","9606.ENSP00000261707"
"hypertension","9606.ENSP00000261751"
"hypertension","9606.ENSP00000261799"
"hypertension","9606.ENSP00000261937"
"hypertension","9606.ENSP00000262209"
"hypertension","9606.ENSP00000262735"
"hypertension","9606.ENSP00000263774"
"hypertension","9606.ENSP00000263923"
"hypertension","9606.ENSP00000264246"
"hypertension","9606.ENSP00000264318"
"hypertension","9606.ENSP00000264424"
"hypertension","9606.ENSP00000265294"
"hypertension","9606.ENSP00000265500"
"hypertension","9606.ENSP00000266376"
"hypertension","9606.ENSP00000266544"
"hypertension","9606.ENSP00000268668"
"hypertension","9606.ENSP00000270474"
"hypertension","9606.ENSP00000272190"
"hypertension","9606.ENSP00000273430"
"hypertension","9606.ENSP00000274137"
"hypertension","9606.ENSP00000274545"
"hypertension","9606.ENSP00000274547"
"hypertension","9606.ENSP00000276062"
"hypertension","9606.ENSP00000276689"
"hypertension","9606.ENSP00000280155"
"hypertension","9606.ENSP00000281031"
"hypertension","9606.ENSP00000282096"
"hypertension","9606.ENSP00000282397"
"hypertension","9606.ENSP00000283254"
"hypertension","9606.ENSP00000283256"
"hypertension","9606.ENSP00000285379"
"hypertension","9606.ENSP00000286371"
"hypertension","9606.ENSP00000287820"
"hypertension","9606.ENSP00000287936"
"hypertension","9606.ENSP00000288135"
"hypertension","9606.ENSP00000288139"
"hypertension","9606.ENSP00000288602"
"hypertension","9606.ENSP00000290866"
"hypertension","9606.ENSP00000291294"
"hypertension","9606.ENSP00000292079"
"hypertension","9606.ENSP00000293780"
"hypertension","9606.ENSP00000295452"
"hypertension","9606.ENSP00000295454"
"hypertension","9606.ENSP00000295598"
"hypertension","9606.ENSP00000296518"
"hypertension","9606.ENSP00000296597"
"hypertension","9606.ENSP00000296684"
"hypertension","9606.ENSP00000298386"
"hypertension","9606.ENSP00000298472"
"hypertension","9606.ENSP00000299166"
"hypertension","9606.ENSP00000299267"
"hypertension","9606.ENSP00000300061"
"hypertension","9606.ENSP00000300900"
"hypertension","9606.ENSP00000301457"
"hypertension","9606.ENSP00000302397"
"hypertension","9606.ENSP00000303248"
"hypertension","9606.ENSP00000303540"
"hypertension","9606.ENSP00000304290"
"hypertension","9606.ENSP00000304501"
"hypertension","9606.ENSP00000305372"
"hypertension","9606.ENSP00000306662"
"hypertension","9606.ENSP00000307259"
"hypertension","9606.ENSP00000308549"
"hypertension","9606.ENSP00000308610"
"hypertension","9606.ENSP00000315011"
"hypertension","9606.ENSP00000315602"
"hypertension","9606.ENSP00000315774"
"hypertension","9606.ENSP00000321584"
"hypertension","9606.ENSP00000322450"
"hypertension","9606.ENSP00000323076"
"hypertension","9606.ENSP00000323926"
"hypertension","9606.ENSP00000324270"
