"disease","cv_scheme","fold","train_all","train_pos","validation_all","validation_pos","split_complexes"
"asthma","representative","Rep16.Fold2",7826,70,3915,35,0
"asthma","representative","Rep16.Fold3",7827,70,3914,35,0
"asthma","representative","Rep17.Fold1",7829,70,3912,35,0
"asthma","representative","Rep17.Fold2",7827,70,3914,35,0
"asthma","representative","Rep17.Fold3",7826,70,3915,35,0
"asthma","representative","Rep18.Fold1",7831,70,3910,35,0
"asthma","representative","Rep18.Fold2",7826,70,3915,35,0
"asthma","representative","Rep18.Fold3",7825,70,3916,35,0
"asthma","representative","Rep19.Fold1",7828,70,3913,35,0
"asthma","representative","Rep19.Fold2",7827,70,3914,35,0
"asthma","representative","Rep19.Fold3",7827,70,3914,35,0
"asthma","representative","Rep20.Fold1",7826,70,3915,35,0
"asthma","representative","Rep20.Fold2",7828,70,3913,35,0
"asthma","representative","Rep20.Fold3",7828,70,3913,35,0
"asthma","representative","Rep21.Fold1",7827,70,3914,35,0
"asthma","representative","Rep21.Fold2",7829,70,3912,35,0
"asthma","representative","Rep21.Fold3",7826,70,3915,35,0
"asthma","representative","Rep22.Fold1",7825,70,3916,35,0
"asthma","representative","Rep22.Fold2",7828,70,3913,35,0
"asthma","representative","Rep22.Fold3",7829,70,3912,35,0
"asthma","representative","Rep23.Fold1",7826,70,3915,35,0
"asthma","representative","Rep23.Fold2",7826,70,3915,35,0
"asthma","representative","Rep23.Fold3",7830,70,3911,35,0
"asthma","representative","Rep24.Fold1",7828,70,3913,35,0
"asthma","representative","Rep24.Fold2",7828,70,3913,35,0
"asthma","representative","Rep24.Fold3",7826,70,3915,35,0
"asthma","representative","Rep25.Fold1",7827,70,3914,35,0
"asthma","representative","Rep25.Fold2",7828,70,3913,35,0
"asthma","representative","Rep25.Fold3",7827,70,3914,35,0
"bipolar disorder","classic","Rep01.Fold1",7832,78,3916,39,1
"bipolar disorder","classic","Rep01.Fold2",7832,78,3916,39,1
"bipolar disorder","classic","Rep01.Fold3",7832,78,3916,39,1
"bipolar disorder","classic","Rep02.Fold1",7832,78,3916,39,1
"bipolar disorder","classic","Rep02.Fold2",7832,78,3916,39,0
"bipolar disorder","classic","Rep02.Fold3",7832,78,3916,39,1
"bipolar disorder","classic","Rep03.Fold1",7832,78,3916,39,1
"bipolar disorder","classic","Rep03.Fold2",7832,78,3916,39,1
"bipolar disorder","classic","Rep03.Fold3",7832,78,3916,39,1
"bipolar disorder","classic","Rep04.Fold1",7832,78,3916,39,1
"bipolar disorder","classic","Rep04.Fold2",7832,78,3916,39,0
"bipolar disorder","classic","Rep04.Fold3",7832,78,3916,39,1
"bipolar disorder","classic","Rep05.Fold1",7832,78,3916,39,1
"bipolar disorder","classic","Rep05.Fold2",7832,78,3916,39,1
"bipolar disorder","classic","Rep05.Fold3",7832,78,3916,39,0
"bipolar disorder","classic","Rep06.Fold1",7832,78,3916,39,0
"bipolar disorder","classic","Rep06.Fold2",7832,78,3916,39,0
"bipolar disorder","classic","Rep06.Fold3",7832,78,3916,39,0
"bipolar disorder","classic","Rep07.Fold1",7832,78,3916,39,0
"bipolar disorder","classic","Rep07.Fold2",7832,78,3916,39,1
"bipolar disorder","classic","Rep07.Fold3",7832,78,3916,39,1
"bipolar disorder","classic","Rep08.Fold1",7832,78,3916,39,0
"bipolar disorder","classic","Rep08.Fold2",7832,78,3916,39,1
"bipolar disorder","classic","Rep08.Fold3",7832,78,3916,39,1
"bipolar disorder","classic","Rep09.Fold1",7832,78,3916,39,1
"bipolar disorder","classic","Rep09.Fold2",7832,78,3916,39,1
"bipolar disorder","classic","Rep09.Fold3",7832,78,3916,39,0
"bipolar disorder","classic","Rep10.Fold1",7832,78,3916,39,1
"bipolar disorder","classic","Rep10.Fold2",7832,78,3916,39,0
"bipolar disorder","classic","Rep10.Fold3",7832,78,3916,39,1
"bipolar disorder","classic","Rep11.Fold1",7832,78,3916,39,0
"bipolar disorder","classic","Rep11.Fold2",7832,78,3916,39,1
"bipolar disorder","classic","Rep11.Fold3",7832,78,3916,39,1
"bipolar disorder","classic","Rep12.Fold1",7832,78,3916,39,1
"bipolar disorder","classic","Rep12.Fold2",7832,78,3916,39,1
"bipolar disorder","classic","Rep12.Fold3",7832,78,3916,39,0
"bipolar disorder","classic","Rep13.Fold1",7832,78,3916,39,1
"bipolar disorder","classic","Rep13.Fold2",7832,78,3916,39,0
"bipolar disorder","classic","Rep13.Fold3",7832,78,3916,39,1
"bipolar disorder","classic","Rep14.Fold1",7832,78,3916,39,0
"bipolar disorder","classic","Rep14.Fold2",7832,78,3916,39,0
"bipolar disorder","classic","Rep14.Fold3",7832,78,3916,39,0
"bipolar disorder","classic","Rep15.Fold1",7832,78,3916,39,0
"bipolar disorder","classic","Rep15.Fold2",7832,78,3916,39,1
"bipolar disorder","classic","Rep15.Fold3",7832,78,3916,39,1
"bipolar disorder","classic","Rep16.Fold1",7832,78,3916,39,1
"bipolar disorder","classic","Rep16.Fold2",7832,78,3916,39,0
"bipolar disorder","classic","Rep16.Fold3",7832,78,3916,39,1
"bipolar disorder","classic","Rep17.Fold1",7832,78,3916,39,1
"bipolar disorder","classic","Rep17.Fold2",7832,78,3916,39,0
"bipolar disorder","classic","Rep17.Fold3",7832,78,3916,39,1
"bipolar disorder","classic","Rep18.Fold1",7832,78,3916,39,0
"bipolar disorder","classic","Rep18.Fold2",7832,78,3916,39,1
"bipolar disorder","classic","Rep18.Fold3",7832,78,3916,39,1
"bipolar disorder","classic","Rep19.Fold1",7832,78,3916,39,1
"bipolar disorder","classic","Rep19.Fold2",7832,78,3916,39,1
"bipolar disorder","classic","Rep19.Fold3",7832,78,3916,39,0
"bipolar disorder","classic","Rep20.Fold1",7832,78,3916,39,1
"bipolar disorder","classic","Rep20.Fold2",7832,78,3916,39,1
"bipolar disorder","classic","Rep20.Fold3",7832,78,3916,39,0
"bipolar disorder","classic","Rep21.Fold1",7832,78,3916,39,1
"bipolar disorder","classic","Rep21.Fold2",7832,78,3916,39,1
"bipolar disorder","classic","Rep21.Fold3",7832,78,3916,39,0
"bipolar disorder","classic","Rep22.Fold1",7832,78,3916,39,0
"bipolar disorder","classic","Rep22.Fold2",7832,78,3916,39,1
"bipolar disorder","classic","Rep22.Fold3",7832,78,3916,39,1
"bipolar disorder","classic","Rep23.Fold1",7832,78,3916,39,1
"bipolar disorder","classic","Rep23.Fold2",7832,78,3916,39,1
"bipolar disorder","classic","Rep23.Fold3",7832,78,3916,39,1
"bipolar disorder","classic","Rep24.Fold1",7832,78,3916,39,0
"bipolar disorder","classic","Rep24.Fold2",7832,78,3916,39,1
"bipolar disorder","classic","Rep24.Fold3",7832,78,3916,39,1
"bipolar disorder","classic","Rep25.Fold1",7832,78,3916,39,1
"bipolar disorder","classic","Rep25.Fold2",7832,78,3916,39,0
"bipolar disorder","classic","Rep25.Fold3",7832,78,3916,39,1
"bipolar disorder","block","Rep01.Fold1",7823,79,3925,38,0
"bipolar disorder","block","Rep01.Fold2",7840,78,3908,39,0
"bipolar disorder","block","Rep01.Fold3",7833,77,3915,40,0
"bipolar disorder","block","Rep02.Fold1",7840,79,3908,38,0
"bipolar disorder","block","Rep02.Fold2",7846,78,3902,39,0
"bipolar disorder","block","Rep02.Fold3",7810,77,3938,40,0
"bipolar disorder","block","Rep03.Fold1",7824,79,3924,38,0
"bipolar disorder","block","Rep03.Fold2",7840,78,3908,39,0
"bipolar disorder","block","Rep03.Fold3",7832,77,3916,40,0
"bipolar disorder","block","Rep04.Fold1",7825,79,3923,38,0
"bipolar disorder","block","Rep04.Fold2",7830,78,3918,39,0
"bipolar disorder","block","Rep04.Fold3",7841,77,3907,40,0
"bipolar disorder","block","Rep05.Fold1",7841,79,3907,38,0
"bipolar disorder","block","Rep05.Fold2",7837,78,3911,39,0
"bipolar disorder","block","Rep05.Fold3",7818,77,3930,40,0
"bipolar disorder","block","Rep06.Fold1",7825,79,3923,38,0
"bipolar disorder","block","Rep06.Fold2",7831,78,3917,39,0
"bipolar disorder","block","Rep06.Fold3",7840,77,3908,40,0
"bipolar disorder","block","Rep07.Fold1",7840,79,3908,38,0
"bipolar disorder","block","Rep07.Fold2",7835,78,3913,39,0
"bipolar disorder","block","Rep07.Fold3",7821,77,3927,40,0
"bipolar disorder","block","Rep08.Fold1",7846,79,3902,38,0
"bipolar disorder","block","Rep08.Fold2",7812,78,3936,39,0
"bipolar disorder","block","Rep08.Fold3",7838,77,3910,40,0
"bipolar disorder","block","Rep09.Fold1",7835,79,3913,38,0
"bipolar disorder","block","Rep09.Fold2",7817,78,3931,39,0
"bipolar disorder","block","Rep09.Fold3",7844,77,3904,40,0
"bipolar disorder","block","Rep10.Fold1",7846,79,3902,38,0
"bipolar disorder","block","Rep10.Fold2",7816,78,3932,39,0
"bipolar disorder","block","Rep10.Fold3",7834,77,3914,40,0
"bipolar disorder","block","Rep11.Fold1",7831,79,3917,38,0
"bipolar disorder","block","Rep11.Fold2",7825,78,3923,39,0
"bipolar disorder","block","Rep11.Fold3",7840,77,3908,40,0
"bipolar disorder","block","Rep12.Fold1",7811,79,3937,38,0
"bipolar disorder","block","Rep12.Fold2",7844,78,3904,39,0
"bipolar disorder","block","Rep12.Fold3",7841,77,3907,40,0
"bipolar disorder","block","Rep13.Fold1",7841,79,3907,38,0
"bipolar disorder","block","Rep13.Fold2",7837,78,3911,39,0
"bipolar disorder","block","Rep13.Fold3",7818,77,3930,40,0
"bipolar disorder","block","Rep14.Fold1",7839,79,3909,38,0
"bipolar disorder","block","Rep14.Fold2",7833,78,3915,39,0
"bipolar disorder","block","Rep14.Fold3",7824,77,3924,40,0
"bipolar disorder","block","Rep15.Fold1",7835,79,3913,38,0
"bipolar disorder","block","Rep15.Fold2",7816,78,3932,39,0
"bipolar disorder","block","Rep15.Fold3",7845,77,3903,40,0
"bipolar disorder","block","Rep16.Fold1",7834,79,3914,38,0
"bipolar disorder","block","Rep16.Fold2",7845,78,3903,39,0
"bipolar disorder","block","Rep16.Fold3",7817,77,3931,40,0
"bipolar disorder","block","Rep17.Fold1",7821,79,3927,38,0
"bipolar disorder","block","Rep17.Fold2",7840,78,3908,39,0
"bipolar disorder","block","Rep17.Fold3",7835,77,3913,40,0
"bipolar disorder","block","Rep18.Fold1",7835,79,3913,38,0
"bipolar disorder","block","Rep18.Fold2",7821,78,3927,39,0
"bipolar disorder","block","Rep18.Fold3",7840,77,3908,40,0
"bipolar disorder","block","Rep19.Fold1",7847,79,3901,38,0
"bipolar disorder","block","Rep19.Fold2",7846,79,3902,38,0
"bipolar disorder","block","Rep19.Fold3",7803,76,3945,41,0
"bipolar disorder","block","Rep20.Fold1",7823,79,3925,38,0
"bipolar disorder","block","Rep20.Fold2",7836,78,3912,39,0
"bipolar disorder","block","Rep20.Fold3",7837,77,3911,40,0
"bipolar disorder","block","Rep21.Fold1",7842,79,3906,38,0
"bipolar disorder","block","Rep21.Fold2",7819,78,3929,39,0
"bipolar disorder","block","Rep21.Fold3",7835,77,3913,40,0
"bipolar disorder","block","Rep22.Fold1",7846,79,3902,38,0
"bipolar disorder","block","Rep22.Fold2",7824,78,3924,39,0
"bipolar disorder","block","Rep22.Fold3",7826,77,3922,40,0
"bipolar disorder","block","Rep23.Fold1",7847,79,3901,38,0
"bipolar disorder","block","Rep23.Fold2",7837,78,3911,39,0
"bipolar disorder","block","Rep23.Fold3",7812,77,3936,40,0
"bipolar disorder","block","Rep24.Fold1",7837,79,3911,38,0
"bipolar disorder","block","Rep24.Fold2",7842,78,3906,39,0
"bipolar disorder","block","Rep24.Fold3",7817,77,3931,40,0
"bipolar disorder","block","Rep25.Fold1",7840,79,3908,38,0
"bipolar disorder","block","Rep25.Fold2",7824,78,3924,39,0
"bipolar disorder","block","Rep25.Fold3",7832,77,3916,40,0
"bipolar disorder","representative","Rep01.Fold1",7807,77,3899,38,0
"bipolar disorder","representative","Rep01.Fold2",7799,76,3907,39,0
"bipolar disorder","representative","Rep01.Fold3",7806,77,3900,38,0
"bipolar disorder","representative","Rep02.Fold1",7804,77,3902,38,0
"bipolar disorder","representative","Rep02.Fold2",7804,76,3902,39,0
"bipolar disorder","representative","Rep02.Fold3",7804,77,3902,38,0
"bipolar disorder","representative","Rep03.Fold1",7804,77,3902,38,0
"bipolar disorder","representative","Rep03.Fold2",7804,77,3902,38,0
"bipolar disorder","representative","Rep03.Fold3",7804,76,3902,39,0
"bipolar disorder","representative","Rep04.Fold1",7802,77,3904,38,0
"bipolar disorder","representative","Rep04.Fold2",7804,76,3902,39,0
"bipolar disorder","representative","Rep04.Fold3",7806,77,3900,38,0
"bipolar disorder","representative","Rep05.Fold1",7803,76,3903,39,0
"bipolar disorder","representative","Rep05.Fold2",7801,77,3905,38,0
"bipolar disorder","representative","Rep05.Fold3",7808,77,3898,38,0
"bipolar disorder","representative","Rep06.Fold1",7806,77,3900,38,0
"bipolar disorder","representative","Rep06.Fold2",7806,77,3900,38,0
"bipolar disorder","representative","Rep06.Fold3",7800,76,3906,39,0
"bipolar disorder","representative","Rep07.Fold1",7807,77,3899,38,0
"bipolar disorder","representative","Rep07.Fold2",7802,76,3904,39,0
"bipolar disorder","representative","Rep07.Fold3",7803,77,3903,38,0
"bipolar disorder","representative","Rep08.Fold1",7803,76,3903,39,0
"bipolar disorder","representative","Rep08.Fold2",7801,77,3905,38,0
"bipolar disorder","representative","Rep08.Fold3",7808,77,3898,38,0
"bipolar disorder","representative","Rep09.Fold1",7806,77,3900,38,0
"bipolar disorder","representative","Rep09.Fold2",7802,76,3904,39,0
"bipolar disorder","representative","Rep09.Fold3",7804,77,3902,38,0
"bipolar disorder","representative","Rep10.Fold1",7801,77,3905,38,0
"bipolar disorder","representative","Rep10.Fold2",7813,76,3893,39,0
"bipolar disorder","representative","Rep10.Fold3",7798,77,3908,38,0
"bipolar disorder","representative","Rep11.Fold1",7806,77,3900,38,0
"bipolar disorder","representative","Rep11.Fold2",7799,76,3907,39,0
"bipolar disorder","representative","Rep11.Fold3",7807,77,3899,38,0
"bipolar disorder","representative","Rep12.Fold1",7810,77,3896,38,0
"bipolar disorder","representative","Rep12.Fold2",7801,76,3905,39,0
"bipolar disorder","representative","Rep12.Fold3",7801,77,3905,38,0
"bipolar disorder","representative","Rep13.Fold1",7802,76,3904,39,0
"bipolar disorder","representative","Rep13.Fold2",7803,77,3903,38,0
"bipolar disorder","representative","Rep13.Fold3",7807,77,3899,38,0
"bipolar disorder","representative","Rep14.Fold1",7803,77,3903,38,0
"bipolar disorder","representative","Rep14.Fold2",7805,76,3901,39,0
"bipolar disorder","representative","Rep14.Fold3",7804,77,3902,38,0
"bipolar disorder","representative","Rep15.Fold1",7807,76,3899,39,0
"bipolar disorder","representative","Rep15.Fold2",7803,77,3903,38,0
"bipolar disorder","representative","Rep15.Fold3",7802,77,3904,38,0
"bipolar disorder","representative","Rep16.Fold1",7808,77,3898,38,0
"bipolar disorder","representative","Rep16.Fold2",7802,77,3904,38,0
"bipolar disorder","representative","Rep16.Fold3",7802,76,3904,39,0
"bipolar disorder","representative","Rep17.Fold1",7806,77,3900,38,0
"bipolar disorder","representative","Rep17.Fold2",7801,76,3905,39,0
"bipolar disorder","representative","Rep17.Fold3",7805,77,3901,38,0
"bipolar disorder","representative","Rep18.Fold1",7808,77,3898,38,0
"bipolar disorder","representative","Rep18.Fold2",7801,76,3905,39,0
"bipolar disorder","representative","Rep18.Fold3",7803,77,3903,38,0
"bipolar disorder","representative","Rep19.Fold1",7805,77,3901,38,0
"bipolar disorder","representative","Rep19.Fold2",7801,76,3905,39,0
"bipolar disorder","representative","Rep19.Fold3",7806,77,3900,38,0
"bipolar disorder","representative","Rep20.Fold1",7809,76,3897,39,0
"bipolar disorder","representative","Rep20.Fold2",7802,77,3904,38,0
"bipolar disorder","representative","Rep20.Fold3",7801,77,3905,38,0
"bipolar disorder","representative","Rep21.Fold1",7806,76,3900,39,0
"bipolar disorder","representative","Rep21.Fold2",7802,77,3904,38,0
"bipolar disorder","representative","Rep21.Fold3",7804,77,3902,38,0
"bipolar disorder","representative","Rep22.Fold1",7803,76,3903,39,0
"bipolar disorder","representative","Rep22.Fold2",7806,77,3900,38,0
"bipolar disorder","representative","Rep22.Fold3",7803,77,3903,38,0
"bipolar disorder","representative","Rep23.Fold1",7810,76,3896,39,0
"bipolar disorder","representative","Rep23.Fold2",7803,77,3903,38,0
"bipolar disorder","representative","Rep23.Fold3",7799,77,3907,38,0
"bipolar disorder","representative","Rep24.Fold1",7805,77,3901,38,0
"bipolar disorder","representative","Rep24.Fold2",7803,77,3903,38,0
"bipolar disorder","representative","Rep24.Fold3",7804,76,3902,39,0
"bipolar disorder","representative","Rep25.Fold1",7805,77,3901,38,0
"bipolar disorder","representative","Rep25.Fold2",7801,76,3905,39,0
"bipolar disorder","representative","Rep25.Fold3",7806,77,3900,38,0
"cardiac arrhythmia","classic","Rep01.Fold1",7832,50,3916,25,0
"cardiac arrhythmia","classic","Rep01.Fold2",7832,50,3916,25,0
"cardiac arrhythmia","classic","Rep01.Fold3",7832,50,3916,25,0
"cardiac arrhythmia","classic","Rep02.Fold1",7832,50,3916,25,0
"cardiac arrhythmia","classic","Rep02.Fold2",7832,50,3916,25,0
"cardiac arrhythmia","classic","Rep02.Fold3",7832,50,3916,25,0
"cardiac arrhythmia","classic","Rep03.Fold1",7832,50,3916,25,0
"cardiac arrhythmia","classic","Rep03.Fold2",7832,50,3916,25,0
"cardiac arrhythmia","classic","Rep03.Fold3",7832,50,3916,25,0
"cardiac arrhythmia","classic","Rep04.Fold1",7832,50,3916,25,0
"cardiac arrhythmia","classic","Rep04.Fold2",7832,50,3916,25,0
"cardiac arrhythmia","classic","Rep04.Fold3",7832,50,3916,25,0
"cardiac arrhythmia","classic","Rep05.Fold1",7832,50,3916,25,0
"cardiac arrhythmia","classic","Rep05.Fold2",7832,50,3916,25,0
"cardiac arrhythmia","classic","Rep05.Fold3",7832,50,3916,25,0
"cardiac arrhythmia","classic","Rep06.Fold1",7832,50,3916,25,0
"cardiac arrhythmia","classic","Rep06.Fold2",7832,50,3916,25,0
"cardiac arrhythmia","classic","Rep06.Fold3",7832,50,3916,25,0
"cardiac arrhythmia","classic","Rep07.Fold1",7832,50,3916,25,0
"cardiac arrhythmia","classic","Rep07.Fold2",7832,50,3916,25,0
"cardiac arrhythmia","classic","Rep07.Fold3",7832,50,3916,25,0
"cardiac arrhythmia","classic","Rep08.Fold1",7832,50,3916,25,0
"cardiac arrhythmia","classic","Rep08.Fold2",7832,50,3916,25,0
"cardiac arrhythmia","classic","Rep08.Fold3",7832,50,3916,25,0
"cardiac arrhythmia","classic","Rep09.Fold1",7832,50,3916,25,0
"cardiac arrhythmia","classic","Rep09.Fold2",7832,50,3916,25,0
"cardiac arrhythmia","classic","Rep09.Fold3",7832,50,3916,25,0
"cardiac arrhythmia","classic","Rep10.Fold1",7832,50,3916,25,0
"cardiac arrhythmia","classic","Rep10.Fold2",7832,50,3916,25,0
"cardiac arrhythmia","classic","Rep10.Fold3",7832,50,3916,25,0
"cardiac arrhythmia","classic","Rep11.Fold1",7832,50,3916,25,0
"cardiac arrhythmia","classic","Rep11.Fold2",7832,50,3916,25,0
"cardiac arrhythmia","classic","Rep11.Fold3",7832,50,3916,25,0
"cardiac arrhythmia","classic","Rep12.Fold1",7832,50,3916,25,0
"cardiac arrhythmia","classic","Rep12.Fold2",7832,50,3916,25,0
"cardiac arrhythmia","classic","Rep12.Fold3",7832,50,3916,25,0
"cardiac arrhythmia","classic","Rep13.Fold1",7832,50,3916,25,0
"cardiac arrhythmia","classic","Rep13.Fold2",7832,50,3916,25,0
"cardiac arrhythmia","classic","Rep13.Fold3",7832,50,3916,25,0
"cardiac arrhythmia","classic","Rep14.Fold1",7832,50,3916,25,0
"cardiac arrhythmia","classic","Rep14.Fold2",7832,50,3916,25,0
"cardiac arrhythmia","classic","Rep14.Fold3",7832,50,3916,25,0
"cardiac arrhythmia","classic","Rep15.Fold1",7832,50,3916,25,0
"cardiac arrhythmia","classic","Rep15.Fold2",7832,50,3916,25,0
"cardiac arrhythmia","classic","Rep15.Fold3",7832,50,3916,25,0
"cardiac arrhythmia","classic","Rep16.Fold1",7832,50,3916,25,0
"cardiac arrhythmia","classic","Rep16.Fold2",7832,50,3916,25,0
"cardiac arrhythmia","classic","Rep16.Fold3",7832,50,3916,25,0
"cardiac arrhythmia","classic","Rep17.Fold1",7832,50,3916,25,0
"cardiac arrhythmia","classic","Rep17.Fold2",7832,50,3916,25,0
"cardiac arrhythmia","classic","Rep17.Fold3",7832,50,3916,25,0
"cardiac arrhythmia","classic","Rep18.Fold1",7832,50,3916,25,0
"cardiac arrhythmia","classic","Rep18.Fold2",7832,50,3916,25,0
"cardiac arrhythmia","classic","Rep18.Fold3",7832,50,3916,25,0
"cardiac arrhythmia","classic","Rep19.Fold1",7832,50,3916,25,0
"cardiac arrhythmia","classic","Rep19.Fold2",7832,50,3916,25,0
"cardiac arrhythmia","classic","Rep19.Fold3",7832,50,3916,25,0
"cardiac arrhythmia","classic","Rep20.Fold1",7832,50,3916,25,0
"cardiac arrhythmia","classic","Rep20.Fold2",7832,50,3916,25,0
"cardiac arrhythmia","classic","Rep20.Fold3",7832,50,3916,25,0
"cardiac arrhythmia","classic","Rep21.Fold1",7832,50,3916,25,0
"cardiac arrhythmia","classic","Rep21.Fold2",7832,50,3916,25,0
"cardiac arrhythmia","classic","Rep21.Fold3",7832,50,3916,25,0
"cardiac arrhythmia","classic","Rep22.Fold1",7832,50,3916,25,0
"cardiac arrhythmia","classic","Rep22.Fold2",7832,50,3916,25,0
"cardiac arrhythmia","classic","Rep22.Fold3",7832,50,3916,25,0
"cardiac arrhythmia","classic","Rep23.Fold1",7832,50,3916,25,0
"cardiac arrhythmia","classic","Rep23.Fold2",7832,50,3916,25,0
"cardiac arrhythmia","classic","Rep23.Fold3",7832,50,3916,25,0
"cardiac arrhythmia","classic","Rep24.Fold1",7832,50,3916,25,0
"cardiac arrhythmia","classic","Rep24.Fold2",7832,50,3916,25,0
"cardiac arrhythmia","classic","Rep24.Fold3",7832,50,3916,25,0
"cardiac arrhythmia","classic","Rep25.Fold1",7832,50,3916,25,0
"cardiac arrhythmia","classic","Rep25.Fold2",7832,50,3916,25,0
"cardiac arrhythmia","classic","Rep25.Fold3",7832,50,3916,25,0
"cardiac arrhythmia","block","Rep01.Fold1",7820,51,3928,24,0
"cardiac arrhythmia","block","Rep01.Fold2",7838,50,3910,25,0
"cardiac arrhythmia","block","Rep01.Fold3",7838,49,3910,26,0
"cardiac arrhythmia","block","Rep02.Fold1",7817,51,3931,24,0
"cardiac arrhythmia","block","Rep02.Fold2",7840,50,3908,25,0
"cardiac arrhythmia","block","Rep02.Fold3",7839,49,3909,26,0
"cardiac arrhythmia","block","Rep03.Fold1",7841,51,3907,24,0
"cardiac arrhythmia","block","Rep03.Fold2",7840,50,3908,25,0
"cardiac arrhythmia","block","Rep03.Fold3",7815,49,3933,26,0
"cardiac arrhythmia","block","Rep04.Fold1",7839,51,3909,24,0
"cardiac arrhythmia","block","Rep04.Fold2",7839,50,3909,25,0
"cardiac arrhythmia","block","Rep04.Fold3",7818,49,3930,26,0
"cardiac arrhythmia","block","Rep05.Fold1",7818,51,3930,24,0
"cardiac arrhythmia","block","Rep05.Fold2",7839,50,3909,25,0
"cardiac arrhythmia","block","Rep05.Fold3",7839,49,3909,26,0
"cardiac arrhythmia","block","Rep06.Fold1",7840,51,3908,24,0
"cardiac arrhythmia","block","Rep06.Fold2",7817,50,3931,25,0
"cardiac arrhythmia","block","Rep06.Fold3",7839,49,3909,26,0
"cardiac arrhythmia","block","Rep07.Fold1",7813,51,3935,24,0
"cardiac arrhythmia","block","Rep07.Fold2",7841,50,3907,25,0
"cardiac arrhythmia","block","Rep07.Fold3",7842,49,3906,26,0
"cardiac arrhythmia","block","Rep08.Fold1",7819,51,3929,24,0
"cardiac arrhythmia","block","Rep08.Fold2",7839,50,3909,25,0
"cardiac arrhythmia","block","Rep08.Fold3",7838,49,3910,26,0
"cardiac arrhythmia","block","Rep09.Fold1",7839,51,3909,24,0
"cardiac arrhythmia","block","Rep09.Fold2",7839,50,3909,25,0
"cardiac arrhythmia","block","Rep09.Fold3",7818,49,3930,26,0
"cardiac arrhythmia","block","Rep10.Fold1",7841,51,3907,24,0
"cardiac arrhythmia","block","Rep10.Fold2",7818,50,3930,25,0
"cardiac arrhythmia","block","Rep10.Fold3",7837,49,3911,26,0
"cardiac arrhythmia","block","Rep11.Fold1",7841,51,3907,24,0
"cardiac arrhythmia","block","Rep11.Fold2",7836,50,3912,25,0
"cardiac arrhythmia","block","Rep11.Fold3",7819,49,3929,26,0
"cardiac arrhythmia","block","Rep12.Fold1",7840,51,3908,24,0
"cardiac arrhythmia","block","Rep12.Fold2",7818,50,3930,25,0
"cardiac arrhythmia","block","Rep12.Fold3",7838,49,3910,26,0
"cardiac arrhythmia","block","Rep13.Fold1",7840,51,3908,24,0
"cardiac arrhythmia","block","Rep13.Fold2",7816,50,3932,25,0
"cardiac arrhythmia","block","Rep13.Fold3",7840,49,3908,26,0
"cardiac arrhythmia","block","Rep14.Fold1",7842,51,3906,24,0
"cardiac arrhythmia","block","Rep14.Fold2",7839,50,3909,25,0
"cardiac arrhythmia","block","Rep14.Fold3",7815,49,3933,26,0
"cardiac arrhythmia","block","Rep15.Fold1",7818,51,3930,24,0
"cardiac arrhythmia","block","Rep15.Fold2",7840,50,3908,25,0
"cardiac arrhythmia","block","Rep15.Fold3",7838,49,3910,26,0
"cardiac arrhythmia","block","Rep16.Fold1",7842,51,3906,24,0
"cardiac arrhythmia","block","Rep16.Fold2",7818,50,3930,25,0
"cardiac arrhythmia","block","Rep16.Fold3",7836,49,3912,26,0
"cardiac arrhythmia","block","Rep17.Fold1",7840,51,3908,24,0
"cardiac arrhythmia","block","Rep17.Fold2",7816,50,3932,25,0
"cardiac arrhythmia","block","Rep17.Fold3",7840,49,3908,26,0
"cardiac arrhythmia","block","Rep18.Fold1",7842,51,3906,24,0
"cardiac arrhythmia","block","Rep18.Fold2",7839,50,3909,25,0
"cardiac arrhythmia","block","Rep18.Fold3",7815,49,3933,26,0
"cardiac arrhythmia","block","Rep19.Fold1",7820,51,3928,24,0
"cardiac arrhythmia","block","Rep19.Fold2",7841,50,3907,25,0
"cardiac arrhythmia","block","Rep19.Fold3",7835,49,3913,26,0
"cardiac arrhythmia","block","Rep20.Fold1",7817,51,3931,24,0
"cardiac arrhythmia","block","Rep20.Fold2",7838,50,3910,25,0
"cardiac arrhythmia","block","Rep20.Fold3",7841,49,3907,26,0
"cardiac arrhythmia","block","Rep21.Fold1",7838,51,3910,24,0
"cardiac arrhythmia","block","Rep21.Fold2",7818,50,3930,25,0
"cardiac arrhythmia","block","Rep21.Fold3",7840,49,3908,26,0
"cardiac arrhythmia","block","Rep22.Fold1",7818,51,3930,24,0
"cardiac arrhythmia","block","Rep22.Fold2",7839,50,3909,25,0
"cardiac arrhythmia","block","Rep22.Fold3",7839,49,3909,26,0
"cardiac arrhythmia","block","Rep23.Fold1",7817,51,3931,24,0
"cardiac arrhythmia","block","Rep23.Fold2",7839,50,3909,25,0
"cardiac arrhythmia","block","Rep23.Fold3",7840,49,3908,26,0
"cardiac arrhythmia","block","Rep24.Fold1",7841,51,3907,24,0
"cardiac arrhythmia","block","Rep24.Fold2",7838,50,3910,25,0
"cardiac arrhythmia","block","Rep24.Fold3",7817,49,3931,26,0
"cardiac arrhythmia","block","Rep25.Fold1",7842,51,3906,24,0
"cardiac arrhythmia","block","Rep25.Fold2",7837,50,3911,25,0
"cardiac arrhythmia","block","Rep25.Fold3",7817,49,3931,26,0
"cardiac arrhythmia","representative","Rep01.Fold1",7813,50,3907,25,0
