"disease","cv_scheme","fold","train_all","train_pos","validation_all","validation_pos","split_complexes"
"bipolar disorder","block","Rep08.Fold3",7818,98,3930,50,0
"bipolar disorder","block","Rep09.Fold1",7819,100,3929,48,0
"bipolar disorder","block","Rep09.Fold2",7868,127,3880,21,0
"bipolar disorder","block","Rep09.Fold3",7809,69,3939,79,0
"bipolar disorder","block","Rep10.Fold1",7855,115,3893,33,0
"bipolar disorder","block","Rep10.Fold2",7804,84,3944,64,0
"bipolar disorder","block","Rep10.Fold3",7837,97,3911,51,0
"bipolar disorder","block","Rep11.Fold1",7850,111,3898,37,0
"bipolar disorder","block","Rep11.Fold2",7827,106,3921,42,0
"bipolar disorder","block","Rep11.Fold3",7819,79,3929,69,0
"bipolar disorder","block","Rep12.Fold1",7822,102,3926,46,0
"bipolar disorder","block","Rep12.Fold2",7875,135,3873,13,0
"bipolar disorder","block","Rep12.Fold3",7799,59,3949,89,0
"bipolar disorder","block","Rep13.Fold1",7821,100,3927,48,0
"bipolar disorder","block","Rep13.Fold2",7868,128,3880,20,0
"bipolar disorder","block","Rep13.Fold3",7807,68,3941,80,0
"bipolar disorder","block","Rep14.Fold1",7840,100,3908,48,0
"bipolar disorder","block","Rep14.Fold2",7872,132,3876,16,0
"bipolar disorder","block","Rep14.Fold3",7784,64,3964,84,0
"bipolar disorder","block","Rep15.Fold1",7831,111,3917,37,0
"bipolar disorder","block","Rep15.Fold2",7854,114,3894,34,0
"bipolar disorder","block","Rep15.Fold3",7811,71,3937,77,0
"bipolar disorder","block","Rep16.Fold1",7845,125,3903,23,0
"bipolar disorder","block","Rep16.Fold2",7814,73,3934,75,0
"bipolar disorder","block","Rep16.Fold3",7837,98,3911,50,0
"bipolar disorder","block","Rep17.Fold1",7846,107,3902,41,0
"bipolar disorder","block","Rep17.Fold2",7818,98,3930,50,0
"bipolar disorder","block","Rep17.Fold3",7832,91,3916,57,0
"bipolar disorder","block","Rep18.Fold1",7821,102,3927,46,0
"bipolar disorder","block","Rep18.Fold2",7880,140,3868,8,0
"bipolar disorder","block","Rep18.Fold3",7795,54,3953,94,0
"bipolar disorder","block","Rep19.Fold1",7820,100,3928,48,0
"bipolar disorder","block","Rep19.Fold2",7872,132,3876,16,0
"bipolar disorder","block","Rep19.Fold3",7804,64,3944,84,0
"bipolar disorder","block","Rep20.Fold1",7845,105,3903,43,0
"bipolar disorder","block","Rep20.Fold2",7834,93,3914,55,0
"bipolar disorder","block","Rep20.Fold3",7817,98,3931,50,0
"bipolar disorder","block","Rep21.Fold1",7820,100,3928,48,0
"bipolar disorder","block","Rep21.Fold2",7853,113,3895,35,0
"bipolar disorder","block","Rep21.Fold3",7823,83,3925,65,0
"bipolar disorder","block","Rep22.Fold1",7870,130,3878,18,0
"bipolar disorder","block","Rep22.Fold2",7788,68,3960,80,0
"bipolar disorder","block","Rep22.Fold3",7838,98,3910,50,0
"bipolar disorder","block","Rep23.Fold1",7841,102,3907,46,0
"bipolar disorder","block","Rep23.Fold2",7859,138,3889,10,0
"bipolar disorder","block","Rep23.Fold3",7796,56,3952,92,0
"bipolar disorder","block","Rep24.Fold1",7820,100,3928,48,0
"bipolar disorder","block","Rep24.Fold2",7869,128,3879,20,0
"bipolar disorder","block","Rep24.Fold3",7807,68,3941,80,0
"bipolar disorder","block","Rep25.Fold1",7841,100,3907,48,0
"bipolar disorder","block","Rep25.Fold2",7818,98,3930,50,0
"bipolar disorder","block","Rep25.Fold3",7837,98,3911,50,0
"bipolar disorder","representative","Rep01.Fold1",7772,50,3882,25,0
"bipolar disorder","representative","Rep01.Fold2",7766,50,3888,25,0
"bipolar disorder","representative","Rep01.Fold3",7770,50,3884,25,0
"bipolar disorder","representative","Rep02.Fold1",7773,50,3881,25,0
"bipolar disorder","representative","Rep02.Fold2",7769,50,3885,25,0
"bipolar disorder","representative","Rep02.Fold3",7766,50,3888,25,0
"bipolar disorder","representative","Rep03.Fold1",7766,50,3888,25,0
"bipolar disorder","representative","Rep03.Fold2",7773,50,3881,25,0
"bipolar disorder","representative","Rep03.Fold3",7769,50,3885,25,0
"bipolar disorder","representative","Rep04.Fold1",7768,50,3886,25,0
"bipolar disorder","representative","Rep04.Fold2",7767,50,3887,25,0
"bipolar disorder","representative","Rep04.Fold3",7773,50,3881,25,0
"bipolar disorder","representative","Rep05.Fold1",7774,50,3880,25,0
"bipolar disorder","representative","Rep05.Fold2",7768,50,3886,25,0
"bipolar disorder","representative","Rep05.Fold3",7766,50,3888,25,0
"bipolar disorder","representative","Rep06.Fold1",7767,50,3887,25,0
"bipolar disorder","representative","Rep06.Fold2",7769,50,3885,25,0
"bipolar disorder","representative","Rep06.Fold3",7772,50,3882,25,0
"bipolar disorder","representative","Rep07.Fold1",7771,50,3883,25,0
"bipolar disorder","representative","Rep07.Fold2",7771,50,3883,25,0
"bipolar disorder","representative","Rep07.Fold3",7766,50,3888,25,0
"bipolar disorder","representative","Rep08.Fold1",7771,50,3883,25,0
"bipolar disorder","representative","Rep08.Fold2",7768,50,3886,25,0
"bipolar disorder","representative","Rep08.Fold3",7769,50,3885,25,0
"bipolar disorder","representative","Rep09.Fold1",7770,50,3884,25,0
"bipolar disorder","representative","Rep09.Fold2",7773,50,3881,25,0
"bipolar disorder","representative","Rep09.Fold3",7765,50,3889,25,0
"bipolar disorder","representative","Rep10.Fold1",7773,50,3881,25,0
"bipolar disorder","representative","Rep10.Fold2",7770,50,3884,25,0
"bipolar disorder","representative","Rep10.Fold3",7765,50,3889,25,0
"bipolar disorder","representative","Rep11.Fold1",7770,50,3884,25,0
"bipolar disorder","representative","Rep11.Fold2",7765,50,3889,25,0
"bipolar disorder","representative","Rep11.Fold3",7773,50,3881,25,0
"bipolar disorder","representative","Rep12.Fold1",7775,50,3879,25,0
"bipolar disorder","representative","Rep12.Fold2",7764,50,3890,25,0
"bipolar disorder","representative","Rep12.Fold3",7769,50,3885,25,0
"bipolar disorder","representative","Rep13.Fold1",7773,50,3881,25,0
"bipolar disorder","representative","Rep13.Fold2",7777,50,3877,25,0
"bipolar disorder","representative","Rep13.Fold3",7758,50,3896,25,0
"bipolar disorder","representative","Rep14.Fold1",7769,50,3885,25,0
"bipolar disorder","representative","Rep14.Fold2",7770,50,3884,25,0
"bipolar disorder","representative","Rep14.Fold3",7769,50,3885,25,0
"bipolar disorder","representative","Rep15.Fold1",7766,50,3888,25,0
"bipolar disorder","representative","Rep15.Fold2",7770,50,3884,25,0
"bipolar disorder","representative","Rep15.Fold3",7772,50,3882,25,0
"bipolar disorder","representative","Rep16.Fold1",7767,50,3887,25,0
"bipolar disorder","representative","Rep16.Fold2",7779,50,3875,25,0
"bipolar disorder","representative","Rep16.Fold3",7762,50,3892,25,0
"bipolar disorder","representative","Rep17.Fold1",7772,50,3882,25,0
"bipolar disorder","representative","Rep17.Fold2",7774,50,3880,25,0
"bipolar disorder","representative","Rep17.Fold3",7762,50,3892,25,0
"bipolar disorder","representative","Rep18.Fold1",7766,50,3888,25,0
"bipolar disorder","representative","Rep18.Fold2",7772,50,3882,25,0
"bipolar disorder","representative","Rep18.Fold3",7770,50,3884,25,0
"bipolar disorder","representative","Rep19.Fold1",7764,50,3890,25,0
"bipolar disorder","representative","Rep19.Fold2",7775,50,3879,25,0
"bipolar disorder","representative","Rep19.Fold3",7769,50,3885,25,0
"bipolar disorder","representative","Rep20.Fold1",7764,50,3890,25,0
"bipolar disorder","representative","Rep20.Fold2",7773,50,3881,25,0
"bipolar disorder","representative","Rep20.Fold3",7771,50,3883,25,0
"bipolar disorder","representative","Rep21.Fold1",7771,50,3883,25,0
"bipolar disorder","representative","Rep21.Fold2",7771,50,3883,25,0
"bipolar disorder","representative","Rep21.Fold3",7766,50,3888,25,0
"bipolar disorder","representative","Rep22.Fold1",7768,50,3886,25,0
"bipolar disorder","representative","Rep22.Fold2",7764,50,3890,25,0
"bipolar disorder","representative","Rep22.Fold3",7776,50,3878,25,0
"bipolar disorder","representative","Rep23.Fold1",7772,50,3882,25,0
"bipolar disorder","representative","Rep23.Fold2",7767,50,3887,25,0
"bipolar disorder","representative","Rep23.Fold3",7769,50,3885,25,0
"bipolar disorder","representative","Rep24.Fold1",7771,50,3883,25,0
"bipolar disorder","representative","Rep24.Fold2",7767,50,3887,25,0
"bipolar disorder","representative","Rep24.Fold3",7770,50,3884,25,0
"bipolar disorder","representative","Rep25.Fold1",7765,50,3889,25,0
"bipolar disorder","representative","Rep25.Fold2",7768,50,3886,25,0
"bipolar disorder","representative","Rep25.Fold3",7775,50,3879,25,0
"cardiac arrhythmia","classic","Rep01.Fold1",7832,118,3916,59,21
"cardiac arrhythmia","classic","Rep01.Fold2",7832,118,3916,59,22
"cardiac arrhythmia","classic","Rep01.Fold3",7832,118,3916,59,13
"cardiac arrhythmia","classic","Rep02.Fold1",7832,118,3916,59,17
"cardiac arrhythmia","classic","Rep02.Fold2",7832,118,3916,59,18
"cardiac arrhythmia","classic","Rep02.Fold3",7832,118,3916,59,11
"cardiac arrhythmia","classic","Rep03.Fold1",7832,118,3916,59,14
"cardiac arrhythmia","classic","Rep03.Fold2",7832,118,3916,59,20
"cardiac arrhythmia","classic","Rep03.Fold3",7832,118,3916,59,17
"cardiac arrhythmia","classic","Rep04.Fold1",7832,118,3916,59,17
"cardiac arrhythmia","classic","Rep04.Fold2",7832,118,3916,59,22
"cardiac arrhythmia","classic","Rep04.Fold3",7832,118,3916,59,17
"cardiac arrhythmia","classic","Rep05.Fold1",7832,118,3916,59,17
"cardiac arrhythmia","classic","Rep05.Fold2",7832,118,3916,59,15
"cardiac arrhythmia","classic","Rep05.Fold3",7832,118,3916,59,21
"cardiac arrhythmia","classic","Rep06.Fold1",7832,118,3916,59,20
"cardiac arrhythmia","classic","Rep06.Fold2",7832,118,3916,59,16
"cardiac arrhythmia","classic","Rep06.Fold3",7832,118,3916,59,21
"cardiac arrhythmia","classic","Rep07.Fold1",7832,118,3916,59,17
"cardiac arrhythmia","classic","Rep07.Fold2",7832,118,3916,59,22
"cardiac arrhythmia","classic","Rep07.Fold3",7832,118,3916,59,19
"cardiac arrhythmia","classic","Rep08.Fold1",7832,118,3916,59,19
"cardiac arrhythmia","classic","Rep08.Fold2",7832,118,3916,59,19
"cardiac arrhythmia","classic","Rep08.Fold3",7832,118,3916,59,23
"cardiac arrhythmia","classic","Rep09.Fold1",7832,118,3916,59,20
"cardiac arrhythmia","classic","Rep09.Fold2",7832,118,3916,59,20
"cardiac arrhythmia","classic","Rep09.Fold3",7832,118,3916,59,16
"cardiac arrhythmia","classic","Rep10.Fold1",7832,118,3916,59,19
"cardiac arrhythmia","classic","Rep10.Fold2",7832,118,3916,59,11
"cardiac arrhythmia","classic","Rep10.Fold3",7832,118,3916,59,20
"cardiac arrhythmia","classic","Rep11.Fold1",7832,118,3916,59,20
"cardiac arrhythmia","classic","Rep11.Fold2",7832,118,3916,59,12
"cardiac arrhythmia","classic","Rep11.Fold3",7832,118,3916,59,21
"cardiac arrhythmia","classic","Rep12.Fold1",7832,118,3916,59,21
"cardiac arrhythmia","classic","Rep12.Fold2",7832,118,3916,59,22
"cardiac arrhythmia","classic","Rep12.Fold3",7832,118,3916,59,20
"cardiac arrhythmia","classic","Rep13.Fold1",7832,118,3916,59,22
"cardiac arrhythmia","classic","Rep13.Fold2",7832,118,3916,59,19
"cardiac arrhythmia","classic","Rep13.Fold3",7832,118,3916,59,13
"cardiac arrhythmia","classic","Rep14.Fold1",7832,118,3916,59,18
"cardiac arrhythmia","classic","Rep14.Fold2",7832,118,3916,59,20
"cardiac arrhythmia","classic","Rep14.Fold3",7832,118,3916,59,13
"cardiac arrhythmia","classic","Rep15.Fold1",7832,118,3916,59,18
"cardiac arrhythmia","classic","Rep15.Fold2",7832,118,3916,59,21
"cardiac arrhythmia","classic","Rep15.Fold3",7832,118,3916,59,12
"cardiac arrhythmia","classic","Rep16.Fold1",7832,118,3916,59,21
"cardiac arrhythmia","classic","Rep16.Fold2",7832,118,3916,59,16
"cardiac arrhythmia","classic","Rep16.Fold3",7832,118,3916,59,18
"cardiac arrhythmia","classic","Rep17.Fold1",7832,118,3916,59,23
"cardiac arrhythmia","classic","Rep17.Fold2",7832,118,3916,59,22
"cardiac arrhythmia","classic","Rep17.Fold3",7832,118,3916,59,17
"cardiac arrhythmia","classic","Rep18.Fold1",7832,118,3916,59,13
"cardiac arrhythmia","classic","Rep18.Fold2",7832,118,3916,59,18
"cardiac arrhythmia","classic","Rep18.Fold3",7832,118,3916,59,16
"cardiac arrhythmia","classic","Rep19.Fold1",7832,118,3916,59,16
"cardiac arrhythmia","classic","Rep19.Fold2",7832,118,3916,59,19
"cardiac arrhythmia","classic","Rep19.Fold3",7832,118,3916,59,21
"cardiac arrhythmia","classic","Rep20.Fold1",7832,118,3916,59,15
"cardiac arrhythmia","classic","Rep20.Fold2",7832,118,3916,59,19
"cardiac arrhythmia","classic","Rep20.Fold3",7832,118,3916,59,23
"cardiac arrhythmia","classic","Rep21.Fold1",7832,118,3916,59,8
"cardiac arrhythmia","classic","Rep21.Fold2",7832,118,3916,59,19
"cardiac arrhythmia","classic","Rep21.Fold3",7832,118,3916,59,17
"cardiac arrhythmia","classic","Rep22.Fold1",7832,118,3916,59,11
"cardiac arrhythmia","classic","Rep22.Fold2",7832,118,3916,59,15
"cardiac arrhythmia","classic","Rep22.Fold3",7832,118,3916,59,12
"cardiac arrhythmia","classic","Rep23.Fold1",7832,118,3916,59,14
"cardiac arrhythmia","classic","Rep23.Fold2",7832,118,3916,59,21
"cardiac arrhythmia","classic","Rep23.Fold3",7832,118,3916,59,22
"cardiac arrhythmia","classic","Rep24.Fold1",7832,118,3916,59,16
"cardiac arrhythmia","classic","Rep24.Fold2",7832,118,3916,59,17
"cardiac arrhythmia","classic","Rep24.Fold3",7832,118,3916,59,19
"cardiac arrhythmia","classic","Rep25.Fold1",7832,118,3916,59,6
"cardiac arrhythmia","classic","Rep25.Fold2",7832,118,3916,59,15
"cardiac arrhythmia","classic","Rep25.Fold3",7832,118,3916,59,16
"cardiac arrhythmia","block","Rep01.Fold1",7820,119,3928,58,0
"cardiac arrhythmia","block","Rep01.Fold2",7869,146,3879,31,0
"cardiac arrhythmia","block","Rep01.Fold3",7807,89,3941,88,0
"cardiac arrhythmia","block","Rep02.Fold1",7821,119,3927,58,0
"cardiac arrhythmia","block","Rep02.Fold2",7862,141,3886,36,0
"cardiac arrhythmia","block","Rep02.Fold3",7813,94,3935,83,0
"cardiac arrhythmia","block","Rep03.Fold1",7886,163,3862,14,0
"cardiac arrhythmia","block","Rep03.Fold2",7774,74,3974,103,0
"cardiac arrhythmia","block","Rep03.Fold3",7836,117,3912,60,0
"cardiac arrhythmia","block","Rep04.Fold1",7818,119,3930,58,0
"cardiac arrhythmia","block","Rep04.Fold2",7852,130,3896,47,0
"cardiac arrhythmia","block","Rep04.Fold3",7826,105,3922,72,0
"cardiac arrhythmia","block","Rep05.Fold1",7849,128,3899,49,0
"cardiac arrhythmia","block","Rep05.Fold2",7832,109,3916,68,0
"cardiac arrhythmia","block","Rep05.Fold3",7815,117,3933,60,0
"cardiac arrhythmia","block","Rep06.Fold1",7875,154,3873,23,0
"cardiac arrhythmia","block","Rep06.Fold2",7801,83,3947,94,0
"cardiac arrhythmia","block","Rep06.Fold3",7820,117,3928,60,0
"cardiac arrhythmia","block","Rep07.Fold1",7836,119,3912,58,0
"cardiac arrhythmia","block","Rep07.Fold2",7841,118,3907,59,0
"cardiac arrhythmia","block","Rep07.Fold3",7819,117,3929,60,0
"cardiac arrhythmia","block","Rep08.Fold1",7842,119,3906,58,0
"cardiac arrhythmia","block","Rep08.Fold2",7842,119,3906,58,0
"cardiac arrhythmia","block","Rep08.Fold3",7812,116,3936,61,0
"cardiac arrhythmia","block","Rep09.Fold1",7872,151,3876,26,0
"cardiac arrhythmia","block","Rep09.Fold2",7800,97,3948,80,0
"cardiac arrhythmia","block","Rep09.Fold3",7824,106,3924,71,0
"cardiac arrhythmia","block","Rep10.Fold1",7833,130,3915,47,0
"cardiac arrhythmia","block","Rep10.Fold2",7862,145,3886,32,0
"cardiac arrhythmia","block","Rep10.Fold3",7801,79,3947,98,0
"cardiac arrhythmia","block","Rep11.Fold1",7852,149,3896,28,0
"cardiac arrhythmia","block","Rep11.Fold2",7808,88,3940,89,0
"cardiac arrhythmia","block","Rep11.Fold3",7836,117,3912,60,0
"cardiac arrhythmia","block","Rep12.Fold1",7873,150,3875,27,0
"cardiac arrhythmia","block","Rep12.Fold2",7809,92,3939,85,0
"cardiac arrhythmia","block","Rep12.Fold3",7814,112,3934,65,0
"cardiac arrhythmia","block","Rep13.Fold1",7836,119,3912,58,0
"cardiac arrhythmia","block","Rep13.Fold2",7887,164,3861,13,0
"cardiac arrhythmia","block","Rep13.Fold3",7773,71,3975,106,0
"cardiac arrhythmia","block","Rep14.Fold1",7846,125,3902,52,0
"cardiac arrhythmia","block","Rep14.Fold2",7836,114,3912,63,0
"cardiac arrhythmia","block","Rep14.Fold3",7814,115,3934,62,0
"cardiac arrhythmia","block","Rep15.Fold1",7843,120,3905,57,0
"cardiac arrhythmia","block","Rep15.Fold2",7823,126,3925,51,0
"cardiac arrhythmia","block","Rep15.Fold3",7830,108,3918,69,0
"cardiac arrhythmia","block","Rep16.Fold1",7845,124,3903,53,0
"cardiac arrhythmia","block","Rep16.Fold2",7845,146,3903,31,0
"cardiac arrhythmia","block","Rep16.Fold3",7806,84,3942,93,0
"cardiac arrhythmia","block","Rep17.Fold1",7857,156,3891,21,0
"cardiac arrhythmia","block","Rep17.Fold2",7806,83,3942,94,0
"cardiac arrhythmia","block","Rep17.Fold3",7833,115,3915,62,0
"cardiac arrhythmia","block","Rep18.Fold1",7836,119,3912,58,0
"cardiac arrhythmia","block","Rep18.Fold2",7864,142,3884,35,0
"cardiac arrhythmia","block","Rep18.Fold3",7796,93,3952,84,0
"cardiac arrhythmia","block","Rep19.Fold1",7842,119,3906,58,0
"cardiac arrhythmia","block","Rep19.Fold2",7815,118,3933,59,0
"cardiac arrhythmia","block","Rep19.Fold3",7839,117,3909,60,0
"cardiac arrhythmia","block","Rep20.Fold1",7820,119,3928,58,0
"cardiac arrhythmia","block","Rep20.Fold2",7841,118,3907,59,0
"cardiac arrhythmia","block","Rep20.Fold3",7835,117,3913,60,0
"cardiac arrhythmia","block","Rep21.Fold1",7880,158,3868,19,0
"cardiac arrhythmia","block","Rep21.Fold2",7802,79,3946,98,0
"cardiac arrhythmia","block","Rep21.Fold3",7814,117,3934,60,0
"cardiac arrhythmia","block","Rep22.Fold1",7851,132,3897,45,0
"cardiac arrhythmia","block","Rep22.Fold2",7827,105,3921,72,0
"cardiac arrhythmia","block","Rep22.Fold3",7818,117,3930,60,0
"cardiac arrhythmia","block","Rep23.Fold1",7835,119,3913,58,0
"cardiac arrhythmia","block","Rep23.Fold2",7866,143,3882,34,0
"cardiac arrhythmia","block","Rep23.Fold3",7795,92,3953,85,0
"cardiac arrhythmia","block","Rep24.Fold1",7820,119,3928,58,0
"cardiac arrhythmia","block","Rep24.Fold2",7860,138,3888,39,0
"cardiac arrhythmia","block","Rep24.Fold3",7816,97,3932,80,0
"cardiac arrhythmia","block","Rep25.Fold1",7887,164,3861,13,0
"cardiac arrhythmia","block","Rep25.Fold2",7775,73,3973,104,0
"cardiac arrhythmia","block","Rep25.Fold3",7834,117,3914,60,0
"cardiac arrhythmia","representative","Rep01.Fold1",7760,60,3873,29,0
"cardiac arrhythmia","representative","Rep01.Fold2",7753,59,3880,30,0
"cardiac arrhythmia","representative","Rep01.Fold3",7753,59,3880,30,0
"cardiac arrhythmia","representative","Rep02.Fold1",7757,59,3876,30,0
"cardiac arrhythmia","representative","Rep02.Fold2",7750,59,3883,30,0
"cardiac arrhythmia","representative","Rep02.Fold3",7759,60,3874,29,0
"cardiac arrhythmia","representative","Rep03.Fold1",7745,59,3888,30,0
"cardiac arrhythmia","representative","Rep03.Fold2",7762,60,3871,29,0
"cardiac arrhythmia","representative","Rep03.Fold3",7759,59,3874,30,0
"cardiac arrhythmia","representative","Rep04.Fold1",7754,60,3879,29,0
"cardiac arrhythmia","representative","Rep04.Fold2",7752,59,3881,30,0
"cardiac arrhythmia","representative","Rep04.Fold3",7760,59,3873,30,0
"cardiac arrhythmia","representative","Rep05.Fold1",7748,59,3885,30,0
"cardiac arrhythmia","representative","Rep05.Fold2",7761,59,3872,30,0
"cardiac arrhythmia","representative","Rep05.Fold3",7757,60,3876,29,0
"cardiac arrhythmia","representative","Rep06.Fold1",7765,59,3868,30,0
"cardiac arrhythmia","representative","Rep06.Fold2",7749,60,3884,29,0
"cardiac arrhythmia","representative","Rep06.Fold3",7752,59,3881,30,0
"cardiac arrhythmia","representative","Rep07.Fold1",7750,59,3883,30,0
"cardiac arrhythmia","representative","Rep07.Fold2",7756,60,3877,29,0
"cardiac arrhythmia","representative","Rep07.Fold3",7760,59,3873,30,0
"cardiac arrhythmia","representative","Rep08.Fold1",7753,59,3880,30,0
"cardiac arrhythmia","representative","Rep08.Fold2",7757,59,3876,30,0
"cardiac arrhythmia","representative","Rep08.Fold3",7756,60,3877,29,0
"cardiac arrhythmia","representative","Rep09.Fold1",7748,59,3885,30,0
"cardiac arrhythmia","representative","Rep09.Fold2",7757,59,3876,30,0
"cardiac arrhythmia","representative","Rep09.Fold3",7761,60,3872,29,0
"cardiac arrhythmia","representative","Rep10.Fold1",7750,59,3883,30,0
"cardiac arrhythmia","representative","Rep10.Fold2",7757,59,3876,30,0
"cardiac arrhythmia","representative","Rep10.Fold3",7759,60,3874,29,0
"cardiac arrhythmia","representative","Rep11.Fold1",7756,60,3877,29,0
"cardiac arrhythmia","representative","Rep11.Fold2",7762,59,3871,30,0
"cardiac arrhythmia","representative","Rep11.Fold3",7748,59,3885,30,0
"cardiac arrhythmia","representative","Rep12.Fold1",7750,60,3883,29,0
"cardiac arrhythmia","representative","Rep12.Fold2",7753,59,3880,30,0
"cardiac arrhythmia","representative","Rep12.Fold3",7763,59,3870,30,0
"cardiac arrhythmia","representative","Rep13.Fold1",7756,59,3877,30,0
"cardiac arrhythmia","representative","Rep13.Fold2",7763,60,3870,29,0
"cardiac arrhythmia","representative","Rep13.Fold3",7747,59,3886,30,0
"cardiac arrhythmia","representative","Rep14.Fold1",7751,59,3882,30,0
"cardiac arrhythmia","representative","Rep14.Fold2",7752,59,3881,30,0
"cardiac arrhythmia","representative","Rep14.Fold3",7763,60,3870,29,0
"cardiac arrhythmia","representative","Rep15.Fold1",7763,59,3870,30,0
"cardiac arrhythmia","representative","Rep15.Fold2",7750,59,3883,30,0
"cardiac arrhythmia","representative","Rep15.Fold3",7753,60,3880,29,0
"cardiac arrhythmia","representative","Rep16.Fold1",7757,59,3876,30,0
"cardiac arrhythmia","representative","Rep16.Fold2",7754,60,3879,29,0
"cardiac arrhythmia","representative","Rep16.Fold3",7755,59,3878,30,0
"cardiac arrhythmia","representative","Rep17.Fold1",7757,59,3876,30,0
"cardiac arrhythmia","representative","Rep17.Fold2",7758,59,3875,30,0
"cardiac arrhythmia","representative","Rep17.Fold3",7751,60,3882,29,0
"cardiac arrhythmia","representative","Rep18.Fold1",7750,59,3883,30,0
"cardiac arrhythmia","representative","Rep18.Fold2",7753,59,3880,30,0
"cardiac arrhythmia","representative","Rep18.Fold3",7763,60,3870,29,0
"cardiac arrhythmia","representative","Rep19.Fold1",7753,60,3880,29,0
"cardiac arrhythmia","representative","Rep19.Fold2",7766,59,3867,30,0
"cardiac arrhythmia","representative","Rep19.Fold3",7747,59,3886,30,0
"cardiac arrhythmia","representative","Rep20.Fold1",7755,59,3878,30,0
"cardiac arrhythmia","representative","Rep20.Fold2",7762,59,3871,30,0
"cardiac arrhythmia","representative","Rep20.Fold3",7749,60,3884,29,0
"cardiac arrhythmia","representative","Rep21.Fold1",7755,59,3878,30,0
"cardiac arrhythmia","representative","Rep21.Fold2",7756,59,3877,30,0
"cardiac arrhythmia","representative","Rep21.Fold3",7755,60,3878,29,0
"cardiac arrhythmia","representative","Rep22.Fold1",7751,59,3882,30,0
"cardiac arrhythmia","representative","Rep22.Fold2",7755,60,3878,29,0
"cardiac arrhythmia","representative","Rep22.Fold3",7760,59,3873,30,0
"cardiac arrhythmia","representative","Rep23.Fold1",7765,59,3868,30,0
"cardiac arrhythmia","representative","Rep23.Fold2",7745,59,3888,30,0
"cardiac arrhythmia","representative","Rep23.Fold3",7756,60,3877,29,0
"cardiac arrhythmia","representative","Rep24.Fold1",7756,59,3877,30,0
"cardiac arrhythmia","representative","Rep24.Fold2",7757,59,3876,30,0
"cardiac arrhythmia","representative","Rep24.Fold3",7753,60,3880,29,0
"cardiac arrhythmia","representative","Rep25.Fold1",7752,60,3881,29,0
"cardiac arrhythmia","representative","Rep25.Fold2",7756,59,3877,30,0
"cardiac arrhythmia","representative","Rep25.Fold3",7758,59,3875,30,0
"chronic obstructive pulmonary disease","classic","Rep01.Fold1",7831,77,3917,39,7
"chronic obstructive pulmonary disease","classic","Rep01.Fold2",7832,77,3916,39,7
"chronic obstructive pulmonary disease","classic","Rep01.Fold3",7833,78,3915,38,1
"chronic obstructive pulmonary disease","classic","Rep02.Fold1",7832,77,3916,39,8
"chronic obstructive pulmonary disease","classic","Rep02.Fold2",7832,77,3916,39,7
"chronic obstructive pulmonary disease","classic","Rep02.Fold3",7832,78,3916,38,4
"chronic obstructive pulmonary disease","classic","Rep03.Fold1",7832,77,3916,39,12
"chronic obstructive pulmonary disease","classic","Rep03.Fold2",7833,78,3915,38,7
"chronic obstructive pulmonary disease","classic","Rep03.Fold3",7831,77,3917,39,8
"chronic obstructive pulmonary disease","classic","Rep04.Fold1",7832,77,3916,39,8
"chronic obstructive pulmonary disease","classic","Rep04.Fold2",7832,78,3916,38,9
"chronic obstructive pulmonary disease","classic","Rep04.Fold3",7832,77,3916,39,8
"chronic obstructive pulmonary disease","classic","Rep05.Fold1",7832,78,3916,38,12
"chronic obstructive pulmonary disease","classic","Rep05.Fold2",7832,77,3916,39,1
"chronic obstructive pulmonary disease","classic","Rep05.Fold3",7832,77,3916,39,12
"chronic obstructive pulmonary disease","classic","Rep06.Fold1",7831,77,3917,39,7
"chronic obstructive pulmonary disease","classic","Rep06.Fold2",7832,77,3916,39,4
"chronic obstructive pulmonary disease","classic","Rep06.Fold3",7833,78,3915,38,8
"chronic obstructive pulmonary disease","classic","Rep07.Fold1",7831,77,3917,39,1
"chronic obstructive pulmonary disease","classic","Rep07.Fold2",7832,77,3916,39,8
"chronic obstructive pulmonary disease","classic","Rep07.Fold3",7833,78,3915,38,8
"chronic obstructive pulmonary disease","classic","Rep08.Fold1",7831,77,3917,39,1
"chronic obstructive pulmonary disease","classic","Rep08.Fold2",7832,77,3916,39,7
"chronic obstructive pulmonary disease","classic","Rep08.Fold3",7833,78,3915,38,7
"chronic obstructive pulmonary disease","classic","Rep09.Fold1",7831,77,3917,39,8
"chronic obstructive pulmonary disease","classic","Rep09.Fold2",7832,77,3916,39,12
"chronic obstructive pulmonary disease","classic","Rep09.Fold3",7833,78,3915,38,7
"chronic obstructive pulmonary disease","classic","Rep10.Fold1",7832,77,3916,39,8
"chronic obstructive pulmonary disease","classic","Rep10.Fold2",7831,77,3917,39,8
"chronic obstructive pulmonary disease","classic","Rep10.Fold3",7833,78,3915,38,1
"chronic obstructive pulmonary disease","classic","Rep11.Fold1",7831,77,3917,39,7
"chronic obstructive pulmonary disease","classic","Rep11.Fold2",7833,78,3915,38,8
"chronic obstructive pulmonary disease","classic","Rep11.Fold3",7832,77,3916,39,4
"chronic obstructive pulmonary disease","classic","Rep12.Fold1",7832,77,3916,39,8
"chronic obstructive pulmonary disease","classic","Rep12.Fold2",7831,77,3917,39,9
