"disease","cv_scheme","fold","train_all","train_pos","validation_all","validation_pos","split_complexes"
"cardiac arrhythmia","block","Rep08.Fold1",5715,93,2865,41,0
"cardiac arrhythmia","block","Rep08.Fold2",5723,88,2857,46,0
"cardiac arrhythmia","block","Rep08.Fold3",5722,87,2858,47,0
"cardiac arrhythmia","block","Rep09.Fold1",5726,93,2854,41,0
"cardiac arrhythmia","block","Rep09.Fold2",5724,87,2856,47,0
"cardiac arrhythmia","block","Rep09.Fold3",5710,88,2870,46,0
"cardiac arrhythmia","block","Rep10.Fold1",5726,91,2854,43,0
"cardiac arrhythmia","block","Rep10.Fold2",5726,101,2854,33,0
"cardiac arrhythmia","block","Rep10.Fold3",5708,76,2872,58,0
"cardiac arrhythmia","block","Rep11.Fold1",5715,91,2865,43,0
"cardiac arrhythmia","block","Rep11.Fold2",5724,90,2856,44,0
"cardiac arrhythmia","block","Rep11.Fold3",5721,87,2859,47,0
"cardiac arrhythmia","block","Rep12.Fold1",5725,90,2855,44,0
"cardiac arrhythmia","block","Rep12.Fold2",5717,90,2863,44,0
"cardiac arrhythmia","block","Rep12.Fold3",5718,88,2862,46,0
"cardiac arrhythmia","block","Rep13.Fold1",5728,96,2852,38,0
"cardiac arrhythmia","block","Rep13.Fold2",5718,84,2862,50,0
"cardiac arrhythmia","block","Rep13.Fold3",5714,88,2866,46,0
"cardiac arrhythmia","block","Rep14.Fold1",5722,99,2858,35,0
"cardiac arrhythmia","block","Rep14.Fold2",5716,81,2864,53,0
"cardiac arrhythmia","block","Rep14.Fold3",5722,88,2858,46,0
"cardiac arrhythmia","block","Rep15.Fold1",5720,90,2860,44,0
"cardiac arrhythmia","block","Rep15.Fold2",5718,93,2862,41,0
"cardiac arrhythmia","block","Rep15.Fold3",5722,85,2858,49,0
"cardiac arrhythmia","block","Rep16.Fold1",5723,90,2857,44,0
"cardiac arrhythmia","block","Rep16.Fold2",5713,90,2867,44,0
"cardiac arrhythmia","block","Rep16.Fold3",5724,88,2856,46,0
"cardiac arrhythmia","block","Rep17.Fold1",5726,90,2854,44,0
"cardiac arrhythmia","block","Rep17.Fold2",5736,101,2844,33,0
"cardiac arrhythmia","block","Rep17.Fold3",5698,77,2882,57,0
"cardiac arrhythmia","block","Rep18.Fold1",5717,93,2863,41,0
"cardiac arrhythmia","block","Rep18.Fold2",5719,87,2861,47,0
"cardiac arrhythmia","block","Rep18.Fold3",5724,88,2856,46,0
"cardiac arrhythmia","block","Rep19.Fold1",5713,90,2867,44,0
"cardiac arrhythmia","block","Rep19.Fold2",5726,90,2854,44,0
"cardiac arrhythmia","block","Rep19.Fold3",5721,88,2859,46,0
"cardiac arrhythmia","block","Rep20.Fold1",5726,90,2854,44,0
"cardiac arrhythmia","block","Rep20.Fold2",5723,90,2857,44,0
"cardiac arrhythmia","block","Rep20.Fold3",5711,88,2869,46,0
"cardiac arrhythmia","block","Rep21.Fold1",5725,90,2855,44,0
"cardiac arrhythmia","block","Rep21.Fold2",5721,94,2859,40,0
"cardiac arrhythmia","block","Rep21.Fold3",5714,84,2866,50,0
"cardiac arrhythmia","block","Rep22.Fold1",5725,95,2855,39,0
"cardiac arrhythmia","block","Rep22.Fold2",5710,85,2870,49,0
"cardiac arrhythmia","block","Rep22.Fold3",5725,88,2855,46,0
"cardiac arrhythmia","block","Rep23.Fold1",5725,90,2855,44,0
"cardiac arrhythmia","block","Rep23.Fold2",5751,115,2829,19,0
"cardiac arrhythmia","block","Rep23.Fold3",5684,63,2896,71,0
"cardiac arrhythmia","block","Rep24.Fold1",5752,116,2828,18,0
"cardiac arrhythmia","block","Rep24.Fold2",5697,64,2883,70,0
"cardiac arrhythmia","block","Rep24.Fold3",5711,88,2869,46,0
"cardiac arrhythmia","block","Rep25.Fold1",5715,93,2865,41,0
"cardiac arrhythmia","block","Rep25.Fold2",5723,89,2857,45,0
"cardiac arrhythmia","block","Rep25.Fold3",5722,86,2858,48,0
"cardiac arrhythmia","representative","Rep01.Fold1",5668,48,2835,24,0
"cardiac arrhythmia","representative","Rep01.Fold2",5665,48,2838,24,0
"cardiac arrhythmia","representative","Rep01.Fold3",5673,48,2830,24,0
"cardiac arrhythmia","representative","Rep02.Fold1",5671,48,2832,24,0
"cardiac arrhythmia","representative","Rep02.Fold2",5674,48,2829,24,0
"cardiac arrhythmia","representative","Rep02.Fold3",5661,48,2842,24,0
"cardiac arrhythmia","representative","Rep03.Fold1",5670,48,2833,24,0
"cardiac arrhythmia","representative","Rep03.Fold2",5664,48,2839,24,0
"cardiac arrhythmia","representative","Rep03.Fold3",5672,48,2831,24,0
"cardiac arrhythmia","representative","Rep04.Fold1",5673,48,2830,24,0
"cardiac arrhythmia","representative","Rep04.Fold2",5665,48,2838,24,0
"cardiac arrhythmia","representative","Rep04.Fold3",5668,48,2835,24,0
"cardiac arrhythmia","representative","Rep05.Fold1",5660,48,2843,24,0
"cardiac arrhythmia","representative","Rep05.Fold2",5679,48,2824,24,0
"cardiac arrhythmia","representative","Rep05.Fold3",5667,48,2836,24,0
"cardiac arrhythmia","representative","Rep06.Fold1",5658,48,2845,24,0
"cardiac arrhythmia","representative","Rep06.Fold2",5682,48,2821,24,0
"cardiac arrhythmia","representative","Rep06.Fold3",5666,48,2837,24,0
"cardiac arrhythmia","representative","Rep07.Fold1",5663,48,2840,24,0
"cardiac arrhythmia","representative","Rep07.Fold2",5670,48,2833,24,0
"cardiac arrhythmia","representative","Rep07.Fold3",5673,48,2830,24,0
"cardiac arrhythmia","representative","Rep08.Fold1",5668,48,2835,24,0
"cardiac arrhythmia","representative","Rep08.Fold2",5663,48,2840,24,0
"cardiac arrhythmia","representative","Rep08.Fold3",5675,48,2828,24,0
"cardiac arrhythmia","representative","Rep09.Fold1",5666,48,2837,24,0
"cardiac arrhythmia","representative","Rep09.Fold2",5673,48,2830,24,0
"cardiac arrhythmia","representative","Rep09.Fold3",5667,48,2836,24,0
"cardiac arrhythmia","representative","Rep10.Fold1",5672,48,2831,24,0
"cardiac arrhythmia","representative","Rep10.Fold2",5666,48,2837,24,0
"cardiac arrhythmia","representative","Rep10.Fold3",5668,48,2835,24,0
"cardiac arrhythmia","representative","Rep11.Fold1",5671,48,2832,24,0
"cardiac arrhythmia","representative","Rep11.Fold2",5667,48,2836,24,0
"cardiac arrhythmia","representative","Rep11.Fold3",5668,48,2835,24,0
"cardiac arrhythmia","representative","Rep12.Fold1",5662,48,2841,24,0
"cardiac arrhythmia","representative","Rep12.Fold2",5675,48,2828,24,0
"cardiac arrhythmia","representative","Rep12.Fold3",5669,48,2834,24,0
"cardiac arrhythmia","representative","Rep13.Fold1",5669,48,2834,24,0
"cardiac arrhythmia","representative","Rep13.Fold2",5671,48,2832,24,0
"cardiac arrhythmia","representative","Rep13.Fold3",5666,48,2837,24,0
"cardiac arrhythmia","representative","Rep14.Fold1",5663,48,2840,24,0
"cardiac arrhythmia","representative","Rep14.Fold2",5676,48,2827,24,0
"cardiac arrhythmia","representative","Rep14.Fold3",5667,48,2836,24,0
"cardiac arrhythmia","representative","Rep15.Fold1",5680,48,2823,24,0
"cardiac arrhythmia","representative","Rep15.Fold2",5663,48,2840,24,0
"cardiac arrhythmia","representative","Rep15.Fold3",5663,48,2840,24,0
"cardiac arrhythmia","representative","Rep16.Fold1",5672,48,2831,24,0
"cardiac arrhythmia","representative","Rep16.Fold2",5665,48,2838,24,0
"cardiac arrhythmia","representative","Rep16.Fold3",5669,48,2834,24,0
"cardiac arrhythmia","representative","Rep17.Fold1",5668,48,2835,24,0
"cardiac arrhythmia","representative","Rep17.Fold2",5668,48,2835,24,0
"cardiac arrhythmia","representative","Rep17.Fold3",5670,48,2833,24,0
"cardiac arrhythmia","representative","Rep18.Fold1",5661,48,2842,24,0
"cardiac arrhythmia","representative","Rep18.Fold2",5678,48,2825,24,0
"cardiac arrhythmia","representative","Rep18.Fold3",5667,48,2836,24,0
"cardiac arrhythmia","representative","Rep19.Fold1",5671,48,2832,24,0
"cardiac arrhythmia","representative","Rep19.Fold2",5674,48,2829,24,0
"cardiac arrhythmia","representative","Rep19.Fold3",5661,48,2842,24,0
"cardiac arrhythmia","representative","Rep20.Fold1",5663,48,2840,24,0
"cardiac arrhythmia","representative","Rep20.Fold2",5673,48,2830,24,0
"cardiac arrhythmia","representative","Rep20.Fold3",5670,48,2833,24,0
"cardiac arrhythmia","representative","Rep21.Fold1",5670,48,2833,24,0
"cardiac arrhythmia","representative","Rep21.Fold2",5667,48,2836,24,0
"cardiac arrhythmia","representative","Rep21.Fold3",5669,48,2834,24,0
"cardiac arrhythmia","representative","Rep22.Fold1",5670,48,2833,24,0
"cardiac arrhythmia","representative","Rep22.Fold2",5665,48,2838,24,0
"cardiac arrhythmia","representative","Rep22.Fold3",5671,48,2832,24,0
"cardiac arrhythmia","representative","Rep23.Fold1",5671,48,2832,24,0
"cardiac arrhythmia","representative","Rep23.Fold2",5668,48,2835,24,0
"cardiac arrhythmia","representative","Rep23.Fold3",5667,48,2836,24,0
"cardiac arrhythmia","representative","Rep24.Fold1",5671,48,2832,24,0
"cardiac arrhythmia","representative","Rep24.Fold2",5665,48,2838,24,0
"cardiac arrhythmia","representative","Rep24.Fold3",5670,48,2833,24,0
"cardiac arrhythmia","representative","Rep25.Fold1",5667,48,2836,24,0
"cardiac arrhythmia","representative","Rep25.Fold2",5672,48,2831,24,0
"cardiac arrhythmia","representative","Rep25.Fold3",5667,48,2836,24,0
"chronic obstructive pulmonary disease","classic","Rep01.Fold1",5720,67,2860,33,7
"chronic obstructive pulmonary disease","classic","Rep01.Fold2",5721,67,2859,33,7
"chronic obstructive pulmonary disease","classic","Rep01.Fold3",5719,66,2861,34,9
"chronic obstructive pulmonary disease","classic","Rep02.Fold1",5719,66,2861,34,1
"chronic obstructive pulmonary disease","classic","Rep02.Fold2",5720,67,2860,33,1
"chronic obstructive pulmonary disease","classic","Rep02.Fold3",5721,67,2859,33,1
"chronic obstructive pulmonary disease","classic","Rep03.Fold1",5721,67,2859,33,9
"chronic obstructive pulmonary disease","classic","Rep03.Fold2",5719,66,2861,34,7
"chronic obstructive pulmonary disease","classic","Rep03.Fold3",5720,67,2860,33,7
"chronic obstructive pulmonary disease","classic","Rep04.Fold1",5719,66,2861,34,1
"chronic obstructive pulmonary disease","classic","Rep04.Fold2",5721,67,2859,33,7
"chronic obstructive pulmonary disease","classic","Rep04.Fold3",5720,67,2860,33,7
"chronic obstructive pulmonary disease","classic","Rep05.Fold1",5720,67,2860,33,9
"chronic obstructive pulmonary disease","classic","Rep05.Fold2",5720,67,2860,33,12
"chronic obstructive pulmonary disease","classic","Rep05.Fold3",5720,66,2860,34,4
"chronic obstructive pulmonary disease","classic","Rep06.Fold1",5721,67,2859,33,4
"chronic obstructive pulmonary disease","classic","Rep06.Fold2",5719,66,2861,34,1
"chronic obstructive pulmonary disease","classic","Rep06.Fold3",5720,67,2860,33,4
"chronic obstructive pulmonary disease","classic","Rep07.Fold1",5720,67,2860,33,7
"chronic obstructive pulmonary disease","classic","Rep07.Fold2",5719,66,2861,34,7
"chronic obstructive pulmonary disease","classic","Rep07.Fold3",5721,67,2859,33,1
"chronic obstructive pulmonary disease","classic","Rep08.Fold1",5721,67,2859,33,8
"chronic obstructive pulmonary disease","classic","Rep08.Fold2",5720,67,2860,33,1
"chronic obstructive pulmonary disease","classic","Rep08.Fold3",5719,66,2861,34,8
"chronic obstructive pulmonary disease","classic","Rep09.Fold1",5719,66,2861,34,9
"chronic obstructive pulmonary disease","classic","Rep09.Fold2",5720,67,2860,33,9
"chronic obstructive pulmonary disease","classic","Rep09.Fold3",5721,67,2859,33,1
"chronic obstructive pulmonary disease","classic","Rep10.Fold1",5719,66,2861,34,1
"chronic obstructive pulmonary disease","classic","Rep10.Fold2",5720,67,2860,33,7
"chronic obstructive pulmonary disease","classic","Rep10.Fold3",5721,67,2859,33,7
"chronic obstructive pulmonary disease","classic","Rep11.Fold1",5720,67,2860,33,7
"chronic obstructive pulmonary disease","classic","Rep11.Fold2",5720,67,2860,33,7
"chronic obstructive pulmonary disease","classic","Rep11.Fold3",5720,66,2860,34,9
"chronic obstructive pulmonary disease","classic","Rep12.Fold1",5720,67,2860,33,7
"chronic obstructive pulmonary disease","classic","Rep12.Fold2",5720,67,2860,33,8
"chronic obstructive pulmonary disease","classic","Rep12.Fold3",5720,66,2860,34,4
"chronic obstructive pulmonary disease","classic","Rep13.Fold1",5720,67,2860,33,7
"chronic obstructive pulmonary disease","classic","Rep13.Fold2",5719,66,2861,34,9
"chronic obstructive pulmonary disease","classic","Rep13.Fold3",5721,67,2859,33,7
"chronic obstructive pulmonary disease","classic","Rep14.Fold1",5719,66,2861,34,8
"chronic obstructive pulmonary disease","classic","Rep14.Fold2",5721,67,2859,33,7
"chronic obstructive pulmonary disease","classic","Rep14.Fold3",5720,67,2860,33,12
"chronic obstructive pulmonary disease","classic","Rep15.Fold1",5720,67,2860,33,7
"chronic obstructive pulmonary disease","classic","Rep15.Fold2",5720,66,2860,34,7
"chronic obstructive pulmonary disease","classic","Rep15.Fold3",5720,67,2860,33,9
"chronic obstructive pulmonary disease","classic","Rep16.Fold1",5720,66,2860,34,4
"chronic obstructive pulmonary disease","classic","Rep16.Fold2",5720,67,2860,33,7
"chronic obstructive pulmonary disease","classic","Rep16.Fold3",5720,67,2860,33,8
"chronic obstructive pulmonary disease","classic","Rep17.Fold1",5719,66,2861,34,12
"chronic obstructive pulmonary disease","classic","Rep17.Fold2",5721,67,2859,33,8
"chronic obstructive pulmonary disease","classic","Rep17.Fold3",5720,67,2860,33,7
"chronic obstructive pulmonary disease","classic","Rep18.Fold1",5720,67,2860,33,7
"chronic obstructive pulmonary disease","classic","Rep18.Fold2",5719,66,2861,34,1
"chronic obstructive pulmonary disease","classic","Rep18.Fold3",5721,67,2859,33,7
"chronic obstructive pulmonary disease","classic","Rep19.Fold1",5720,67,2860,33,7
"chronic obstructive pulmonary disease","classic","Rep19.Fold2",5721,67,2859,33,7
"chronic obstructive pulmonary disease","classic","Rep19.Fold3",5719,66,2861,34,1
"chronic obstructive pulmonary disease","classic","Rep20.Fold1",5720,67,2860,33,1
"chronic obstructive pulmonary disease","classic","Rep20.Fold2",5719,66,2861,34,8
"chronic obstructive pulmonary disease","classic","Rep20.Fold3",5721,67,2859,33,8
"chronic obstructive pulmonary disease","classic","Rep21.Fold1",5719,66,2861,34,1
"chronic obstructive pulmonary disease","classic","Rep21.Fold2",5721,67,2859,33,4
"chronic obstructive pulmonary disease","classic","Rep21.Fold3",5720,67,2860,33,4
"chronic obstructive pulmonary disease","classic","Rep22.Fold1",5720,67,2860,33,7
"chronic obstructive pulmonary disease","classic","Rep22.Fold2",5720,66,2860,34,8
"chronic obstructive pulmonary disease","classic","Rep22.Fold3",5720,67,2860,33,12
"chronic obstructive pulmonary disease","classic","Rep23.Fold1",5720,67,2860,33,7
"chronic obstructive pulmonary disease","classic","Rep23.Fold2",5720,66,2860,34,8
"chronic obstructive pulmonary disease","classic","Rep23.Fold3",5720,67,2860,33,4
"chronic obstructive pulmonary disease","classic","Rep24.Fold1",5720,67,2860,33,8
"chronic obstructive pulmonary disease","classic","Rep24.Fold2",5719,66,2861,34,8
"chronic obstructive pulmonary disease","classic","Rep24.Fold3",5721,67,2859,33,1
"chronic obstructive pulmonary disease","classic","Rep25.Fold1",5720,66,2860,34,12
"chronic obstructive pulmonary disease","classic","Rep25.Fold2",5720,67,2860,33,8
"chronic obstructive pulmonary disease","classic","Rep25.Fold3",5720,67,2860,33,7
"chronic obstructive pulmonary disease","block","Rep01.Fold1",5731,78,2849,22,0
"chronic obstructive pulmonary disease","block","Rep01.Fold2",5714,56,2866,44,0
"chronic obstructive pulmonary disease","block","Rep01.Fold3",5715,66,2865,34,0
"chronic obstructive pulmonary disease","block","Rep02.Fold1",5723,68,2857,32,0
"chronic obstructive pulmonary disease","block","Rep02.Fold2",5735,83,2845,17,0
"chronic obstructive pulmonary disease","block","Rep02.Fold3",5702,49,2878,51,0
"chronic obstructive pulmonary disease","block","Rep03.Fold1",5754,94,2826,6,0
"chronic obstructive pulmonary disease","block","Rep03.Fold2",5688,40,2892,60,0
"chronic obstructive pulmonary disease","block","Rep03.Fold3",5718,66,2862,34,0
"chronic obstructive pulmonary disease","block","Rep04.Fold1",5720,70,2860,30,0
"chronic obstructive pulmonary disease","block","Rep04.Fold2",5723,64,2857,36,0
"chronic obstructive pulmonary disease","block","Rep04.Fold3",5717,66,2863,34,0
"chronic obstructive pulmonary disease","block","Rep05.Fold1",5721,68,2859,32,0
"chronic obstructive pulmonary disease","block","Rep05.Fold2",5742,84,2838,16,0
"chronic obstructive pulmonary disease","block","Rep05.Fold3",5697,48,2883,52,0
"chronic obstructive pulmonary disease","block","Rep06.Fold1",5723,68,2857,32,0
"chronic obstructive pulmonary disease","block","Rep06.Fold2",5754,97,2826,3,0
"chronic obstructive pulmonary disease","block","Rep06.Fold3",5683,35,2897,65,0
"chronic obstructive pulmonary disease","block","Rep07.Fold1",5721,68,2859,32,0
"chronic obstructive pulmonary disease","block","Rep07.Fold2",5736,80,2844,20,0
"chronic obstructive pulmonary disease","block","Rep07.Fold3",5703,52,2877,48,0
"chronic obstructive pulmonary disease","block","Rep08.Fold1",5746,91,2834,9,0
"chronic obstructive pulmonary disease","block","Rep08.Fold2",5704,46,2876,54,0
"chronic obstructive pulmonary disease","block","Rep08.Fold3",5710,63,2870,37,0
"chronic obstructive pulmonary disease","block","Rep09.Fold1",5726,72,2854,28,0
"chronic obstructive pulmonary disease","block","Rep09.Fold2",5720,62,2860,38,0
"chronic obstructive pulmonary disease","block","Rep09.Fold3",5714,66,2866,34,0
"chronic obstructive pulmonary disease","block","Rep10.Fold1",5727,68,2853,32,0
"chronic obstructive pulmonary disease","block","Rep10.Fold2",5722,76,2858,24,0
"chronic obstructive pulmonary disease","block","Rep10.Fold3",5711,56,2869,44,0
"chronic obstructive pulmonary disease","block","Rep11.Fold1",5738,85,2842,15,0
"chronic obstructive pulmonary disease","block","Rep11.Fold2",5708,49,2872,51,0
"chronic obstructive pulmonary disease","block","Rep11.Fold3",5714,66,2866,34,0
"chronic obstructive pulmonary disease","block","Rep12.Fold1",5719,71,2861,29,0
"chronic obstructive pulmonary disease","block","Rep12.Fold2",5722,63,2858,37,0
"chronic obstructive pulmonary disease","block","Rep12.Fold3",5719,66,2861,34,0
"chronic obstructive pulmonary disease","block","Rep13.Fold1",5715,68,2865,32,0
"chronic obstructive pulmonary disease","block","Rep13.Fold2",5740,82,2840,18,0
"chronic obstructive pulmonary disease","block","Rep13.Fold3",5705,50,2875,50,0
"chronic obstructive pulmonary disease","block","Rep14.Fold1",5737,79,2843,21,0
"chronic obstructive pulmonary disease","block","Rep14.Fold2",5713,55,2867,45,0
"chronic obstructive pulmonary disease","block","Rep14.Fold3",5710,66,2870,34,0
"chronic obstructive pulmonary disease","block","Rep15.Fold1",5725,78,2855,22,0
"chronic obstructive pulmonary disease","block","Rep15.Fold2",5711,56,2869,44,0
"chronic obstructive pulmonary disease","block","Rep15.Fold3",5724,66,2856,34,0
"chronic obstructive pulmonary disease","block","Rep16.Fold1",5747,88,2833,12,0
"chronic obstructive pulmonary disease","block","Rep16.Fold2",5700,46,2880,54,0
"chronic obstructive pulmonary disease","block","Rep16.Fold3",5713,66,2867,34,0
"chronic obstructive pulmonary disease","block","Rep17.Fold1",5715,68,2865,32,0
"chronic obstructive pulmonary disease","block","Rep17.Fold2",5731,75,2849,25,0
"chronic obstructive pulmonary disease","block","Rep17.Fold3",5714,57,2866,43,0
"chronic obstructive pulmonary disease","block","Rep18.Fold1",5717,68,2863,32,0
"chronic obstructive pulmonary disease","block","Rep18.Fold2",5738,83,2842,17,0
"chronic obstructive pulmonary disease","block","Rep18.Fold3",5705,49,2875,51,0
"chronic obstructive pulmonary disease","block","Rep19.Fold1",5734,81,2846,19,0
"chronic obstructive pulmonary disease","block","Rep19.Fold2",5711,53,2869,47,0
"chronic obstructive pulmonary disease","block","Rep19.Fold3",5715,66,2865,34,0
"chronic obstructive pulmonary disease","block","Rep20.Fold1",5741,85,2839,15,0
"chronic obstructive pulmonary disease","block","Rep20.Fold2",5707,49,2873,51,0
"chronic obstructive pulmonary disease","block","Rep20.Fold3",5712,66,2868,34,0
"chronic obstructive pulmonary disease","block","Rep21.Fold1",5753,94,2827,6,0
"chronic obstructive pulmonary disease","block","Rep21.Fold2",5686,40,2894,60,0
"chronic obstructive pulmonary disease","block","Rep21.Fold3",5721,66,2859,34,0
"chronic obstructive pulmonary disease","block","Rep22.Fold1",5753,96,2827,4,0
"chronic obstructive pulmonary disease","block","Rep22.Fold2",5690,38,2890,62,0
"chronic obstructive pulmonary disease","block","Rep22.Fold3",5717,66,2863,34,0
"chronic obstructive pulmonary disease","block","Rep23.Fold1",5719,70,2861,30,0
"chronic obstructive pulmonary disease","block","Rep23.Fold2",5726,74,2854,26,0
"chronic obstructive pulmonary disease","block","Rep23.Fold3",5715,56,2865,44,0
"chronic obstructive pulmonary disease","block","Rep24.Fold1",5721,68,2859,32,0
"chronic obstructive pulmonary disease","block","Rep24.Fold2",5741,84,2839,16,0
"chronic obstructive pulmonary disease","block","Rep24.Fold3",5698,48,2882,52,0
"chronic obstructive pulmonary disease","block","Rep25.Fold1",5733,75,2847,25,0
"chronic obstructive pulmonary disease","block","Rep25.Fold2",5715,59,2865,41,0
"chronic obstructive pulmonary disease","block","Rep25.Fold3",5712,66,2868,34,0
"chronic obstructive pulmonary disease","representative","Rep01.Fold1",5691,44,2840,22,0
"chronic obstructive pulmonary disease","representative","Rep01.Fold2",5687,44,2844,22,0
"chronic obstructive pulmonary disease","representative","Rep01.Fold3",5684,44,2847,22,0
"chronic obstructive pulmonary disease","representative","Rep02.Fold1",5687,44,2844,22,0
"chronic obstructive pulmonary disease","representative","Rep02.Fold2",5684,44,2847,22,0
"chronic obstructive pulmonary disease","representative","Rep02.Fold3",5691,44,2840,22,0
"chronic obstructive pulmonary disease","representative","Rep03.Fold1",5685,44,2846,22,0
"chronic obstructive pulmonary disease","representative","Rep03.Fold2",5692,44,2839,22,0
"chronic obstructive pulmonary disease","representative","Rep03.Fold3",5685,44,2846,22,0
"chronic obstructive pulmonary disease","representative","Rep04.Fold1",5689,44,2842,22,0
"chronic obstructive pulmonary disease","representative","Rep04.Fold2",5684,44,2847,22,0
"chronic obstructive pulmonary disease","representative","Rep04.Fold3",5689,44,2842,22,0
"chronic obstructive pulmonary disease","representative","Rep05.Fold1",5682,44,2849,22,0
"chronic obstructive pulmonary disease","representative","Rep05.Fold2",5685,44,2846,22,0
"chronic obstructive pulmonary disease","representative","Rep05.Fold3",5695,44,2836,22,0
"chronic obstructive pulmonary disease","representative","Rep06.Fold1",5694,44,2837,22,0
"chronic obstructive pulmonary disease","representative","Rep06.Fold2",5689,44,2842,22,0
"chronic obstructive pulmonary disease","representative","Rep06.Fold3",5679,44,2852,22,0
"chronic obstructive pulmonary disease","representative","Rep07.Fold1",5686,44,2845,22,0
"chronic obstructive pulmonary disease","representative","Rep07.Fold2",5687,44,2844,22,0
"chronic obstructive pulmonary disease","representative","Rep07.Fold3",5689,44,2842,22,0
"chronic obstructive pulmonary disease","representative","Rep08.Fold1",5686,44,2845,22,0
"chronic obstructive pulmonary disease","representative","Rep08.Fold2",5686,44,2845,22,0
"chronic obstructive pulmonary disease","representative","Rep08.Fold3",5690,44,2841,22,0
"chronic obstructive pulmonary disease","representative","Rep09.Fold1",5689,44,2842,22,0
"chronic obstructive pulmonary disease","representative","Rep09.Fold2",5685,44,2846,22,0
"chronic obstructive pulmonary disease","representative","Rep09.Fold3",5688,44,2843,22,0
"chronic obstructive pulmonary disease","representative","Rep10.Fold1",5694,44,2837,22,0
"chronic obstructive pulmonary disease","representative","Rep10.Fold2",5683,44,2848,22,0
"chronic obstructive pulmonary disease","representative","Rep10.Fold3",5685,44,2846,22,0
"chronic obstructive pulmonary disease","representative","Rep11.Fold1",5685,44,2846,22,0
"chronic obstructive pulmonary disease","representative","Rep11.Fold2",5684,44,2847,22,0
"chronic obstructive pulmonary disease","representative","Rep11.Fold3",5693,44,2838,22,0
"chronic obstructive pulmonary disease","representative","Rep12.Fold1",5688,44,2843,22,0
"chronic obstructive pulmonary disease","representative","Rep12.Fold2",5688,44,2843,22,0
"chronic obstructive pulmonary disease","representative","Rep12.Fold3",5686,44,2845,22,0
"chronic obstructive pulmonary disease","representative","Rep13.Fold1",5690,44,2841,22,0
"chronic obstructive pulmonary disease","representative","Rep13.Fold2",5685,44,2846,22,0
"chronic obstructive pulmonary disease","representative","Rep13.Fold3",5687,44,2844,22,0
"chronic obstructive pulmonary disease","representative","Rep14.Fold1",5690,44,2841,22,0
"chronic obstructive pulmonary disease","representative","Rep14.Fold2",5685,44,2846,22,0
"chronic obstructive pulmonary disease","representative","Rep14.Fold3",5687,44,2844,22,0
"chronic obstructive pulmonary disease","representative","Rep15.Fold1",5685,44,2846,22,0
"chronic obstructive pulmonary disease","representative","Rep15.Fold2",5687,44,2844,22,0
"chronic obstructive pulmonary disease","representative","Rep15.Fold3",5690,44,2841,22,0
"chronic obstructive pulmonary disease","representative","Rep16.Fold1",5683,44,2848,22,0
"chronic obstructive pulmonary disease","representative","Rep16.Fold2",5684,44,2847,22,0
"chronic obstructive pulmonary disease","representative","Rep16.Fold3",5695,44,2836,22,0
"chronic obstructive pulmonary disease","representative","Rep17.Fold1",5693,44,2838,22,0
"chronic obstructive pulmonary disease","representative","Rep17.Fold2",5688,44,2843,22,0
"chronic obstructive pulmonary disease","representative","Rep17.Fold3",5681,44,2850,22,0
"chronic obstructive pulmonary disease","representative","Rep18.Fold1",5684,44,2847,22,0
"chronic obstructive pulmonary disease","representative","Rep18.Fold2",5693,44,2838,22,0
"chronic obstructive pulmonary disease","representative","Rep18.Fold3",5685,44,2846,22,0
"chronic obstructive pulmonary disease","representative","Rep19.Fold1",5683,44,2848,22,0
"chronic obstructive pulmonary disease","representative","Rep19.Fold2",5687,44,2844,22,0
"chronic obstructive pulmonary disease","representative","Rep19.Fold3",5692,44,2839,22,0
"chronic obstructive pulmonary disease","representative","Rep20.Fold1",5686,44,2845,22,0
"chronic obstructive pulmonary disease","representative","Rep20.Fold2",5688,44,2843,22,0
"chronic obstructive pulmonary disease","representative","Rep20.Fold3",5688,44,2843,22,0
"chronic obstructive pulmonary disease","representative","Rep21.Fold1",5683,44,2848,22,0
"chronic obstructive pulmonary disease","representative","Rep21.Fold2",5687,44,2844,22,0
"chronic obstructive pulmonary disease","representative","Rep21.Fold3",5692,44,2839,22,0
"chronic obstructive pulmonary disease","representative","Rep22.Fold1",5694,44,2837,22,0
"chronic obstructive pulmonary disease","representative","Rep22.Fold2",5684,44,2847,22,0
"chronic obstructive pulmonary disease","representative","Rep22.Fold3",5684,44,2847,22,0
"chronic obstructive pulmonary disease","representative","Rep23.Fold1",5686,44,2845,22,0
"chronic obstructive pulmonary disease","representative","Rep23.Fold2",5685,44,2846,22,0
"chronic obstructive pulmonary disease","representative","Rep23.Fold3",5691,44,2840,22,0
"chronic obstructive pulmonary disease","representative","Rep24.Fold1",5689,44,2842,22,0
"chronic obstructive pulmonary disease","representative","Rep24.Fold2",5689,44,2842,22,0
"chronic obstructive pulmonary disease","representative","Rep24.Fold3",5684,44,2847,22,0
"chronic obstructive pulmonary disease","representative","Rep25.Fold1",5692,44,2839,22,0
"chronic obstructive pulmonary disease","representative","Rep25.Fold2",5685,44,2846,22,0
"chronic obstructive pulmonary disease","representative","Rep25.Fold3",5685,44,2846,22,0
"coronary heart disease","classic","Rep01.Fold1",5719,94,2861,48,17
"coronary heart disease","classic","Rep01.Fold2",5721,95,2859,47,19
